ts,event_type,event_side,event_strength_bps,notes,structure_regime,vol_regime,combined_regime,regime_bias,close,atr_pct,hour_utc,weekday
2022-07-14 00:00:00+00:00,FVG,bullish,12.445550715619522,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bearish,0.3214,2.6211078539771435,0,Thursday
2022-07-14 20:00:00+00:00,FVG,bullish,131.89448441247046,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.3336,2.515173008189841,20,Thursday
2022-07-15 00:00:00+00:00,FVG,bullish,43.54136429608132,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.3445,2.6223931789172097,0,Friday
2022-07-15 04:00:00+00:00,FVG,bullish,50.20673360897754,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.3386,2.7116673385749563,4,Friday
2022-07-16 12:00:00+00:00,FVG,bullish,29.11208151382826,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3435,2.4375375433871818,12,Saturday
2022-07-16 16:00:00+00:00,FVG,bullish,39.886039886040244,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.351,2.473509137158213,16,Saturday
2022-07-16 20:00:00+00:00,FVG,bullish,97.05966314587538,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3503,2.4298809577205094,20,Saturday
2022-07-18 00:00:00+00:00,ORDER_BLOCK_PROXY,bullish,354.13153456998316,prev bear candle + up displacement close > prev high,BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3558,2.6965847023283596,0,Monday
2022-07-18 04:00:00+00:00,FVG,bullish,54.92996429552326,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3641,2.7274263118746016,4,Monday
2022-07-18 08:00:00+00:00,FVG,bullish,38.45097500686659,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3641,2.7091707462620263,8,Monday
2022-07-18 16:00:00+00:00,ORDER_BLOCK_PROXY,bearish,311.973018549747,prev bull candle + down displacement close < prev low,BALANCE,HIGH_VOL,BALANCE__HIGH_VOL,bullish,0.3558,2.890914590469689,16,Monday
2022-07-19 16:00:00+00:00,FVG,bullish,24.363833243097236,low[i] > high[i-2],IMBALANCE,NORMAL_VOL,IMBALANCE__NORMAL_VOL,bullish,0.3694,2.8049036120682245,16,Tuesday
2022-07-19 20:00:00+00:00,FVG,bullish,53.676865271068216,low[i] > high[i-2],IMBALANCE,NORMAL_VOL,IMBALANCE__NORMAL_VOL,bullish,0.3726,2.7412982374576385,20,Tuesday
2022-07-20 20:00:00+00:00,FVG,bearish,8.262186725420614,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3631,2.9059065432446354,20,Wednesday
2022-07-21 20:00:00+00:00,FVG,bullish,163.6661211129298,low[i] > high[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3666,2.78274981679736,20,Thursday
2022-07-22 12:00:00+00:00,ORDER_BLOCK_PROXY,bearish,241.3984461709208,prev bull candle + down displacement close < prev low,BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3604,2.7562549289498435,12,Friday
2022-07-23 08:00:00+00:00,ORDER_BLOCK_PROXY,bearish,224.8150256118389,prev bull candle + down displacement close < prev low,BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.3514,2.584797399667814,8,Saturday
2022-07-23 12:00:00+00:00,FVG,bearish,78.98448519040817,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,bullish,0.3545,2.490000298440965,12,Saturday
2022-07-25 00:00:00+00:00,FVG,bearish,8.670520231214523,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.346,2.517610903518659,0,Monday
2022-07-25 04:00:00+00:00,FVG,bearish,293.00841311285166,high[i] < low[i-2],BALANCE,NORMAL_VOL,BALANCE__NORMAL_VOL,neutral,0.3447,2.4543524066531814,4,Monday
