regime,start,end,bars,hours,days
BALANCE__HIGH_VOL,2025-01-20 16:00:00+00:00,2025-01-20 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-01-20 20:00:00+00:00,2025-01-27 04:00:00+00:00,38,152.0,6.333333333333333
BALANCE__HIGH_VOL,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-01-27 08:00:00+00:00,2025-01-28 12:00:00+00:00,7,28.0,1.1666666666666667
BALANCE__HIGH_VOL,2025-01-28 12:00:00+00:00,2025-01-28 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-01-28 16:00:00+00:00,2025-01-29 16:00:00+00:00,6,24.0,1.0
BALANCE__HIGH_VOL,2025-01-29 16:00:00+00:00,2025-01-29 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-01-29 20:00:00+00:00,2025-02-02 08:00:00+00:00,21,84.0,3.5
BALANCE__HIGH_VOL,2025-02-02 08:00:00+00:00,2025-02-02 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-02 12:00:00+00:00,2025-02-02 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2025-02-02 16:00:00+00:00,2025-02-03 04:00:00+00:00,3,12.0,0.5
BALANCE__NORMAL_VOL,2025-02-03 04:00:00+00:00,2025-02-03 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-02-03 08:00:00+00:00,2025-02-03 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-03 12:00:00+00:00,2025-02-04 04:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__HIGH_VOL,2025-02-04 04:00:00+00:00,2025-02-04 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-04 08:00:00+00:00,2025-02-06 12:00:00+00:00,13,52.0,2.1666666666666665
BALANCE__HIGH_VOL,2025-02-06 12:00:00+00:00,2025-02-06 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-06 16:00:00+00:00,2025-02-07 00:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2025-02-07 00:00:00+00:00,2025-02-07 08:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-02-07 08:00:00+00:00,2025-02-11 16:00:00+00:00,26,104.0,4.333333333333333
BALANCE__HIGH_VOL,2025-02-11 16:00:00+00:00,2025-02-11 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-11 20:00:00+00:00,2025-02-12 12:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__HIGH_VOL,2025-02-12 12:00:00+00:00,2025-02-12 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-12 16:00:00+00:00,2025-02-14 08:00:00+00:00,10,40.0,1.6666666666666667
BALANCE__HIGH_VOL,2025-02-14 08:00:00+00:00,2025-02-14 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-14 12:00:00+00:00,2025-02-15 16:00:00+00:00,7,28.0,1.1666666666666667
IMBALANCE__NORMAL_VOL,2025-02-15 16:00:00+00:00,2025-02-17 04:00:00+00:00,9,36.0,1.5
BALANCE__NORMAL_VOL,2025-02-17 04:00:00+00:00,2025-02-18 12:00:00+00:00,8,32.0,1.3333333333333333
BALANCE__HIGH_VOL,2025-02-18 12:00:00+00:00,2025-02-18 20:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-02-18 20:00:00+00:00,2025-02-21 16:00:00+00:00,17,68.0,2.8333333333333335
BALANCE__HIGH_VOL,2025-02-21 16:00:00+00:00,2025-02-21 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-21 20:00:00+00:00,2025-02-24 20:00:00+00:00,18,72.0,3.0
BALANCE__HIGH_VOL,2025-02-24 20:00:00+00:00,2025-02-25 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-25 00:00:00+00:00,2025-02-25 04:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__HIGH_VOL,2025-02-25 04:00:00+00:00,2025-02-25 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-02-25 08:00:00+00:00,2025-02-26 16:00:00+00:00,8,32.0,1.3333333333333333
IMBALANCE__HIGH_VOL,2025-02-26 16:00:00+00:00,2025-02-26 20:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-02-26 20:00:00+00:00,2025-02-28 00:00:00+00:00,7,28.0,1.1666666666666667
IMBALANCE__HIGH_VOL,2025-02-28 00:00:00+00:00,2025-02-28 08:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2025-02-28 08:00:00+00:00,2025-02-28 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-02-28 12:00:00+00:00,2025-03-02 04:00:00+00:00,10,40.0,1.6666666666666667
BALANCE__HIGH_VOL,2025-03-02 04:00:00+00:00,2025-03-02 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-02 08:00:00+00:00,2025-03-02 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2025-03-02 12:00:00+00:00,2025-03-02 20:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-03-02 20:00:00+00:00,2025-03-03 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2025-03-03 00:00:00+00:00,2025-03-03 08:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-03-03 08:00:00+00:00,2025-03-03 16:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__HIGH_VOL,2025-03-03 16:00:00+00:00,2025-03-03 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-03 20:00:00+00:00,2025-03-04 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2025-03-04 00:00:00+00:00,2025-03-04 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-04 04:00:00+00:00,2025-03-07 00:00:00+00:00,17,68.0,2.8333333333333335
BALANCE__HIGH_VOL,2025-03-07 00:00:00+00:00,2025-03-07 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-07 04:00:00+00:00,2025-03-07 20:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__HIGH_VOL,2025-03-07 20:00:00+00:00,2025-03-08 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-08 00:00:00+00:00,2025-03-08 08:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__HIGH_VOL,2025-03-08 08:00:00+00:00,2025-03-08 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-08 12:00:00+00:00,2025-03-09 08:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__HIGH_VOL,2025-03-09 08:00:00+00:00,2025-03-09 20:00:00+00:00,3,12.0,0.5
BALANCE__NORMAL_VOL,2025-03-09 20:00:00+00:00,2025-03-10 12:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__HIGH_VOL,2025-03-10 12:00:00+00:00,2025-03-10 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-10 16:00:00+00:00,2025-03-10 20:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-03-10 20:00:00+00:00,2025-03-11 08:00:00+00:00,3,12.0,0.5
BALANCE__NORMAL_VOL,2025-03-11 08:00:00+00:00,2025-03-11 12:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-03-11 12:00:00+00:00,2025-03-11 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-11 16:00:00+00:00,2025-03-13 08:00:00+00:00,10,40.0,1.6666666666666667
BALANCE__HIGH_VOL,2025-03-13 08:00:00+00:00,2025-03-13 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-13 12:00:00+00:00,2025-03-14 12:00:00+00:00,6,24.0,1.0
BALANCE__HIGH_VOL,2025-03-14 12:00:00+00:00,2025-03-14 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-14 16:00:00+00:00,2025-03-15 00:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__HIGH_VOL,2025-03-15 00:00:00+00:00,2025-03-15 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-15 04:00:00+00:00,2025-03-19 16:00:00+00:00,27,108.0,4.5
BALANCE__HIGH_VOL,2025-03-19 16:00:00+00:00,2025-03-19 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-19 20:00:00+00:00,2025-03-28 20:00:00+00:00,54,216.0,9.0
IMBALANCE__NORMAL_VOL,2025-03-28 20:00:00+00:00,2025-03-31 12:00:00+00:00,16,64.0,2.6666666666666665
BALANCE__NORMAL_VOL,2025-03-31 12:00:00+00:00,2025-03-31 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-03-31 16:00:00+00:00,2025-03-31 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-03-31 20:00:00+00:00,2025-04-02 20:00:00+00:00,12,48.0,2.0
BALANCE__HIGH_VOL,2025-04-02 20:00:00+00:00,2025-04-03 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-03 00:00:00+00:00,2025-04-06 16:00:00+00:00,22,88.0,3.6666666666666665
BALANCE__HIGH_VOL,2025-04-06 16:00:00+00:00,2025-04-07 04:00:00+00:00,3,12.0,0.5
IMBALANCE__HIGH_VOL,2025-04-07 04:00:00+00:00,2025-04-07 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-04-07 08:00:00+00:00,2025-04-07 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2025-04-07 12:00:00+00:00,2025-04-07 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-07 16:00:00+00:00,2025-04-07 20:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-04-07 20:00:00+00:00,2025-04-08 08:00:00+00:00,3,12.0,0.5
BALANCE__NORMAL_VOL,2025-04-08 08:00:00+00:00,2025-04-08 16:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2025-04-08 16:00:00+00:00,2025-04-09 12:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__NORMAL_VOL,2025-04-09 12:00:00+00:00,2025-04-10 12:00:00+00:00,6,24.0,1.0
BALANCE__HIGH_VOL,2025-04-10 12:00:00+00:00,2025-04-10 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-10 16:00:00+00:00,2025-04-12 12:00:00+00:00,11,44.0,1.8333333333333333
BALANCE__HIGH_VOL,2025-04-12 12:00:00+00:00,2025-04-12 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-12 16:00:00+00:00,2025-04-13 08:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__HIGH_VOL,2025-04-13 08:00:00+00:00,2025-04-13 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-13 12:00:00+00:00,2025-04-19 20:00:00+00:00,38,152.0,6.333333333333333
BALANCE__LOW_VOL,2025-04-19 20:00:00+00:00,2025-04-20 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-20 00:00:00+00:00,2025-04-22 08:00:00+00:00,14,56.0,2.3333333333333335
BALANCE__LOW_VOL,2025-04-22 08:00:00+00:00,2025-04-22 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-22 12:00:00+00:00,2025-04-23 20:00:00+00:00,8,32.0,1.3333333333333333
IMBALANCE__NORMAL_VOL,2025-04-23 20:00:00+00:00,2025-04-24 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-24 00:00:00+00:00,2025-04-28 08:00:00+00:00,26,104.0,4.333333333333333
IMBALANCE__NORMAL_VOL,2025-04-28 08:00:00+00:00,2025-04-28 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-28 12:00:00+00:00,2025-04-29 16:00:00+00:00,7,28.0,1.1666666666666667
IMBALANCE__NORMAL_VOL,2025-04-29 16:00:00+00:00,2025-04-29 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-04-29 20:00:00+00:00,2025-05-10 00:00:00+00:00,61,244.0,10.166666666666666
IMBALANCE__NORMAL_VOL,2025-05-10 00:00:00+00:00,2025-05-11 12:00:00+00:00,9,36.0,1.5
BALANCE__NORMAL_VOL,2025-05-11 12:00:00+00:00,2025-05-12 12:00:00+00:00,6,24.0,1.0
IMBALANCE__NORMAL_VOL,2025-05-12 12:00:00+00:00,2025-05-12 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2025-05-12 16:00:00+00:00,2025-05-12 20:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-05-12 20:00:00+00:00,2025-05-13 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2025-05-13 00:00:00+00:00,2025-05-13 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-05-13 04:00:00+00:00,2025-05-14 20:00:00+00:00,10,40.0,1.6666666666666667
IMBALANCE__NORMAL_VOL,2025-05-14 20:00:00+00:00,2025-05-15 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-05-15 00:00:00+00:00,2025-05-15 20:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__HIGH_VOL,2025-05-15 20:00:00+00:00,2025-05-16 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-05-16 00:00:00+00:00,2025-05-27 08:00:00+00:00,68,272.0,11.333333333333334
BALANCE__LOW_VOL,2025-05-27 08:00:00+00:00,2025-05-27 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-05-27 12:00:00+00:00,2025-05-30 12:00:00+00:00,18,72.0,3.0
IMBALANCE__NORMAL_VOL,2025-05-30 12:00:00+00:00,2025-05-31 12:00:00+00:00,6,24.0,1.0
BALANCE__NORMAL_VOL,2025-05-31 12:00:00+00:00,2025-06-01 04:00:00+00:00,4,16.0,0.6666666666666666
IMBALANCE__NORMAL_VOL,2025-06-01 04:00:00+00:00,2025-06-01 20:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__NORMAL_VOL,2025-06-01 20:00:00+00:00,2025-06-02 00:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-06-02 00:00:00+00:00,2025-06-02 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-06-02 04:00:00+00:00,2025-06-03 08:00:00+00:00,7,28.0,1.1666666666666667
IMBALANCE__NORMAL_VOL,2025-06-03 08:00:00+00:00,2025-06-03 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-06-03 12:00:00+00:00,2025-06-05 00:00:00+00:00,9,36.0,1.5
BALANCE__LOW_VOL,2025-06-05 00:00:00+00:00,2025-06-05 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-06-05 04:00:00+00:00,2025-06-07 08:00:00+00:00,13,52.0,2.1666666666666665
BALANCE__LOW_VOL,2025-06-07 08:00:00+00:00,2025-06-08 04:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__NORMAL_VOL,2025-06-08 04:00:00+00:00,2025-06-11 12:00:00+00:00,20,80.0,3.3333333333333335
IMBALANCE__NORMAL_VOL,2025-06-11 12:00:00+00:00,2025-06-11 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-06-11 16:00:00+00:00,2025-06-15 04:00:00+00:00,21,84.0,3.5
BALANCE__LOW_VOL,2025-06-15 04:00:00+00:00,2025-06-15 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-06-15 08:00:00+00:00,2025-06-15 16:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__LOW_VOL,2025-06-15 16:00:00+00:00,2025-06-15 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-06-15 20:00:00+00:00,2025-06-19 20:00:00+00:00,24,96.0,4.0
BALANCE__LOW_VOL,2025-06-19 20:00:00+00:00,2025-06-20 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-06-20 00:00:00+00:00,2025-06-20 08:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__LOW_VOL,2025-06-20 08:00:00+00:00,2025-06-20 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-06-20 12:00:00+00:00,2025-06-21 00:00:00+00:00,3,12.0,0.5
BALANCE__LOW_VOL,2025-06-21 00:00:00+00:00,2025-06-21 12:00:00+00:00,3,12.0,0.5
BALANCE__NORMAL_VOL,2025-06-21 12:00:00+00:00,2025-06-22 08:00:00+00:00,5,20.0,0.8333333333333334
IMBALANCE__NORMAL_VOL,2025-06-22 08:00:00+00:00,2025-06-23 16:00:00+00:00,8,32.0,1.3333333333333333
BALANCE__NORMAL_VOL,2025-06-23 16:00:00+00:00,2025-06-28 20:00:00+00:00,31,124.0,5.166666666666667
BALANCE__LOW_VOL,2025-06-28 20:00:00+00:00,2025-06-29 12:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__NORMAL_VOL,2025-06-29 12:00:00+00:00,2025-06-29 16:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__LOW_VOL,2025-06-29 16:00:00+00:00,2025-06-29 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-06-29 20:00:00+00:00,2025-07-05 00:00:00+00:00,31,124.0,5.166666666666667
BALANCE__LOW_VOL,2025-07-05 00:00:00+00:00,2025-07-05 16:00:00+00:00,4,16.0,0.6666666666666666
BALANCE__NORMAL_VOL,2025-07-05 16:00:00+00:00,2025-07-05 20:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__LOW_VOL,2025-07-05 20:00:00+00:00,2025-07-06 04:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-07-06 04:00:00+00:00,2025-07-08 20:00:00+00:00,16,64.0,2.6666666666666665
IMBALANCE__NORMAL_VOL,2025-07-08 20:00:00+00:00,2025-07-11 20:00:00+00:00,18,72.0,3.0
IMBALANCE__HIGH_VOL,2025-07-11 20:00:00+00:00,2025-07-12 00:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-07-12 00:00:00+00:00,2025-07-12 12:00:00+00:00,3,12.0,0.5
IMBALANCE__HIGH_VOL,2025-07-12 12:00:00+00:00,2025-07-12 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-07-12 16:00:00+00:00,2025-07-14 20:00:00+00:00,13,52.0,2.1666666666666665
BALANCE__NORMAL_VOL,2025-07-14 20:00:00+00:00,2025-07-15 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2025-07-15 00:00:00+00:00,2025-07-15 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-07-15 04:00:00+00:00,2025-07-15 20:00:00+00:00,4,16.0,0.6666666666666666
IMBALANCE__NORMAL_VOL,2025-07-15 20:00:00+00:00,2025-07-16 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-07-16 00:00:00+00:00,2025-07-16 04:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-07-16 04:00:00+00:00,2025-07-16 16:00:00+00:00,3,12.0,0.5
IMBALANCE__HIGH_VOL,2025-07-16 16:00:00+00:00,2025-07-16 20:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-07-16 20:00:00+00:00,2025-07-17 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-07-17 00:00:00+00:00,2025-07-17 04:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__HIGH_VOL,2025-07-17 04:00:00+00:00,2025-07-17 12:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2025-07-17 12:00:00+00:00,2025-07-17 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__HIGH_VOL,2025-07-17 16:00:00+00:00,2025-07-18 08:00:00+00:00,4,16.0,0.6666666666666666
IMBALANCE__NORMAL_VOL,2025-07-18 08:00:00+00:00,2025-07-18 12:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__HIGH_VOL,2025-07-18 12:00:00+00:00,2025-07-18 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-07-18 16:00:00+00:00,2025-07-20 16:00:00+00:00,12,48.0,2.0
BALANCE__NORMAL_VOL,2025-07-20 16:00:00+00:00,2025-07-23 12:00:00+00:00,17,68.0,2.8333333333333335
BALANCE__HIGH_VOL,2025-07-23 12:00:00+00:00,2025-07-23 16:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__HIGH_VOL,2025-07-23 16:00:00+00:00,2025-07-23 20:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-07-23 20:00:00+00:00,2025-07-24 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-07-24 00:00:00+00:00,2025-07-24 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__HIGH_VOL,2025-07-24 04:00:00+00:00,2025-07-24 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-07-24 08:00:00+00:00,2025-08-02 08:00:00+00:00,54,216.0,9.0
IMBALANCE__NORMAL_VOL,2025-08-02 08:00:00+00:00,2025-08-02 12:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__HIGH_VOL,2025-08-02 12:00:00+00:00,2025-08-02 20:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__NORMAL_VOL,2025-08-02 20:00:00+00:00,2025-08-03 20:00:00+00:00,6,24.0,1.0
BALANCE__NORMAL_VOL,2025-08-03 20:00:00+00:00,2025-08-09 00:00:00+00:00,31,124.0,5.166666666666667
IMBALANCE__NORMAL_VOL,2025-08-09 00:00:00+00:00,2025-08-09 20:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__NORMAL_VOL,2025-08-09 20:00:00+00:00,2025-08-19 16:00:00+00:00,59,236.0,9.833333333333334
IMBALANCE__NORMAL_VOL,2025-08-19 16:00:00+00:00,2025-08-20 16:00:00+00:00,6,24.0,1.0
BALANCE__NORMAL_VOL,2025-08-20 16:00:00+00:00,2025-08-22 00:00:00+00:00,8,32.0,1.3333333333333333
IMBALANCE__NORMAL_VOL,2025-08-22 00:00:00+00:00,2025-08-22 12:00:00+00:00,3,12.0,0.5
BALANCE__NORMAL_VOL,2025-08-22 12:00:00+00:00,2025-08-30 12:00:00+00:00,48,192.0,8.0
IMBALANCE__NORMAL_VOL,2025-08-30 12:00:00+00:00,2025-09-01 20:00:00+00:00,14,56.0,2.3333333333333335
BALANCE__NORMAL_VOL,2025-09-01 20:00:00+00:00,2025-09-06 00:00:00+00:00,25,100.0,4.166666666666667
BALANCE__LOW_VOL,2025-09-06 00:00:00+00:00,2025-09-06 08:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-09-06 08:00:00+00:00,2025-09-06 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__LOW_VOL,2025-09-06 12:00:00+00:00,2025-09-07 12:00:00+00:00,6,24.0,1.0
BALANCE__NORMAL_VOL,2025-09-07 12:00:00+00:00,2025-09-10 00:00:00+00:00,15,60.0,2.5
IMBALANCE__NORMAL_VOL,2025-09-10 00:00:00+00:00,2025-09-10 20:00:00+00:00,5,20.0,0.8333333333333334
BALANCE__LOW_VOL,2025-09-10 20:00:00+00:00,2025-09-11 00:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-09-11 00:00:00+00:00,2025-09-11 08:00:00+00:00,2,8.0,0.3333333333333333
BALANCE__NORMAL_VOL,2025-09-11 08:00:00+00:00,2025-09-12 20:00:00+00:00,9,36.0,1.5
IMBALANCE__NORMAL_VOL,2025-09-12 20:00:00+00:00,2025-09-13 20:00:00+00:00,6,24.0,1.0
IMBALANCE__LOW_VOL,2025-09-13 20:00:00+00:00,2025-09-14 00:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-09-14 00:00:00+00:00,2025-09-14 04:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-09-14 04:00:00+00:00,2025-09-15 20:00:00+00:00,10,40.0,1.6666666666666667
BALANCE__LOW_VOL,2025-09-15 20:00:00+00:00,2025-09-16 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-09-16 00:00:00+00:00,2025-09-20 04:00:00+00:00,25,100.0,4.166666666666667
BALANCE__LOW_VOL,2025-09-20 04:00:00+00:00,2025-09-20 08:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-09-20 08:00:00+00:00,2025-09-20 20:00:00+00:00,3,12.0,0.5
BALANCE__LOW_VOL,2025-09-20 20:00:00+00:00,2025-09-21 00:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-09-21 00:00:00+00:00,2025-09-22 20:00:00+00:00,11,44.0,1.8333333333333333
IMBALANCE__NORMAL_VOL,2025-09-22 20:00:00+00:00,2025-09-24 04:00:00+00:00,8,32.0,1.3333333333333333
BALANCE__NORMAL_VOL,2025-09-24 04:00:00+00:00,2025-09-27 20:00:00+00:00,22,88.0,3.6666666666666665
IMBALANCE__NORMAL_VOL,2025-09-27 20:00:00+00:00,2025-09-28 04:00:00+00:00,2,8.0,0.3333333333333333
IMBALANCE__LOW_VOL,2025-09-28 04:00:00+00:00,2025-09-28 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-09-28 08:00:00+00:00,2025-09-28 12:00:00+00:00,1,4.0,0.16666666666666666
BALANCE__NORMAL_VOL,2025-09-28 12:00:00+00:00,2025-10-03 04:00:00+00:00,28,112.0,4.666666666666667
IMBALANCE__LOW_VOL,2025-10-03 04:00:00+00:00,2025-10-03 08:00:00+00:00,1,4.0,0.16666666666666666
IMBALANCE__NORMAL_VOL,2025-10-03 08:00:00+00:00,2025-10-04 04:00:00+00:00,5,20.0,0.8333333333333334
IMBALANCE__LOW_VOL,2025-10-04 04:00:00+00:00,2025-10-04 08:00:00+00:00,1,4.0,0.16666666666666666
