ts,event_side,gap_low,gap_high,gap_bps,atr,structure_regime,vol_regime,regime_bias,premium_discount_zone,eq50,leg_high,leg_low,aligned_to_bias,mfe_r_fast,mae_r_fast,hit_outcome_fast,full_fill_fast,full_fill_slow
2022-09-20 18:00:00+00:00,bearish,0.4071,0.4101,73.85524372230435,0.010324848987006068,BALANCE,NORMAL_VOL,bullish,premium,0.38185,0.4241,0.3396,False,3.021835964793823,2.692533327604751,minus,1,1
2022-09-21 07:00:00+00:00,bearish,0.4024,0.4041,42.27804028848632,0.01038431561460186,BALANCE,NORMAL_VOL,bullish,premium,0.38339999999999996,0.4241,0.3427,False,2.6097049633096154,3.0719405287666657,plus,1,1
2022-09-21 16:00:00+00:00,bearish,0.3986,0.4002,40.62976130015212,0.008956006833345723,BALANCE,NORMAL_VOL,bullish,premium,0.38885000000000003,0.4241,0.3536,False,2.0991498052460518,6.275118034831291,both,1,1
2022-09-21 19:00:00+00:00,bullish,0.3988,0.4059,174.40432326209765,0.0131532970163486,BALANCE,HIGH_VOL,bullish,premium,0.40205,0.434,0.3701,True,7.131291864192936,1.7258030417609769,minus,1,1
2022-09-21 22:00:00+00:00,bearish,0.3931,0.4015,214.5045965270689,0.013192709017827212,BALANCE,NORMAL_VOL,neutral,discount,0.40205,0.434,0.3701,False,0.12885905371692666,8.284879159564856,minus,1,1
2022-09-22 05:00:00+00:00,bullish,0.4037,0.411,173.80952380952317,0.01149788166401512,BALANCE,NORMAL_VOL,bullish,premium,0.4038,0.434,0.3736,True,12.07178887867683,0.408770949061822,plus,0,0
2022-09-22 18:00:00+00:00,bullish,0.4375,0.4453,169.05071521456378,0.012103779024492568,IMBALANCE,HIGH_VOL,bullish,premium,0.4125,0.45,0.375,True,8.047073546444171,0.446141654525649,plus,0,0
2022-09-22 19:00:00+00:00,bullish,0.45,0.4573,151.1074311736695,0.014353509094171673,IMBALANCE,HIGH_VOL,bullish,premium,0.42075,0.4665,0.375,True,5.273971647165948,1.8880400480607265,plus,0,0
2022-09-22 20:00:00+00:00,bullish,0.4665,0.4766,210.54825932874706,0.014513972730302267,IMBALANCE,NORMAL_VOL,bullish,premium,0.43795,0.5009,0.375,True,5.449920670916998,1.6329092275693167,plus,1,1
2022-09-23 03:00:00+00:00,bullish,0.4895,0.4973,144.92753623188457,0.01714009034938169,IMBALANCE,HIGH_VOL,bullish,premium,0.43795,0.5009,0.375,True,1.2018606425107365,4.795774020115668,plus,1,1
2022-09-23 04:00:00+00:00,bullish,0.5,0.5279,521.0084033613452,0.016958655324425854,IMBALANCE,NORMAL_VOL,bullish,premium,0.46135,0.5477,0.375,True,1.3739296868921311,4.6878716784516925,plus,1,1
2022-09-23 08:00:00+00:00,bearish,0.5214,0.5311,191.9651692064129,0.018418616064164055,IMBALANCE,HIGH_VOL,bullish,premium,0.4669,0.5588,0.375,False,2.676639755574246,1.237878020833529,plus,0,0
2022-09-23 09:00:00+00:00,bearish,0.5068,0.5157,176.0633036597432,0.018160143488152338,IMBALANCE,NORMAL_VOL,bullish,premium,0.4669,0.5588,0.375,False,2.7257493880647856,1.2444835589952405,plus,1,1
2022-09-23 21:00:00+00:00,bullish,0.4726,0.4861,262.1868323946389,0.019586494808461745,BALANCE,NORMAL_VOL,bullish,premium,0.4716,0.5588,0.3844,True,0.6739337553290716,2.2260236160869367,minus,1,1
2022-09-23 22:00:00+00:00,bullish,0.4962,0.5051,169.04083570750274,0.019830316607857335,BALANCE,NORMAL_VOL,bullish,premium,0.4716,0.5588,0.3844,True,0.015128351500006281,2.7836166760004306,minus,1,1
2022-09-24 15:00:00+00:00,bearish,0.4798,0.4881,173.6401673640162,0.014332894939152114,BALANCE,NORMAL_VOL,neutral,discount,0.4936,0.5588,0.4284,False,0.1883778546806053,3.0000917597281833,minus,1,1
2022-09-25 14:00:00+00:00,bearish,0.4945,0.4995,101.64667615368987,0.013002485667678964,BALANCE,NORMAL_VOL,bullish,discount,0.49205,0.5281,0.456,False,2.668720495978382,1.2536064577650596,minus,1,1
2022-09-26 06:00:00+00:00,bearish,0.4718,0.4804,185.14531754574804,0.011760837803305198,BALANCE,HIGH_VOL,bearish,discount,0.49375,0.521,0.4665,True,0.6207040792577276,1.9556429894421448,minus,1,1
2022-09-27 17:00:00+00:00,bearish,0.4468,0.4665,445.6005428636067,0.010153243967763162,BALANCE,NORMAL_VOL,bearish,discount,0.47055,0.5067,0.4344,True,2.5115125846441977,0.8371708615480676,plus,0,1
2022-09-29 20:00:00+00:00,bullish,0.4384,0.4402,37.79924401511903,0.008935863604576568,BALANCE,HIGH_VOL,neutral,premium,0.43600000000000005,0.4554,0.4166,False,3.7153655728357724,1.2533763378241165,plus,0,0
2022-09-29 21:00:00+00:00,bullish,0.4425,0.4742,636.1629540437489,0.010811873347106812,BALANCE,HIGH_VOL,bullish,premium,0.44705,0.4775,0.4166,True,0.29597091061524733,3.0799472885899895,minus,0,0
2022-09-30 18:00:00+00:00,bullish,0.478,0.4843,128.9398280802298,0.011088685206411627,BALANCE,NORMAL_VOL,bullish,premium,0.4677,0.5094,0.426,True,0.8928019702710748,2.0020407818199817,minus,1,1
2022-10-02 11:00:00+00:00,bearish,0.4628,0.4731,223.62136343899328,0.006276151564618568,BALANCE,NORMAL_VOL,bearish,discount,0.4732,0.4988,0.4476,True,3.7761994362289375,0.5417332524547865,plus,0,1
2022-10-02 23:00:00+00:00,bearish,0.4536,0.455,31.236055332441154,0.005948724732342782,BALANCE,NORMAL_VOL,bearish,discount,0.46699999999999997,0.4864,0.4476,True,1.8995667993448584,3.4965477368471776,minus,1,1
2022-10-03 05:00:00+00:00,bearish,0.4432,0.4465,74.67752885268216,0.006053187696638237,IMBALANCE,NORMAL_VOL,bearish,discount,0.46165,0.4864,0.4369,True,0.7103695136346292,4.476979958022861,minus,1,1
2022-10-03 21:00:00+00:00,bullish,0.457,0.4591,45.563028856584744,0.006200504356786791,BALANCE,NORMAL_VOL,neutral,premium,0.45765,0.4784,0.4369,False,4.015802355294795,1.564388869331703,minus,1,1
2022-10-04 10:00:00+00:00,bullish,0.4649,0.4663,29.920923274204156,0.006187818836039746,BALANCE,NORMAL_VOL,bullish,premium,0.45585,0.4748,0.4369,True,4.492697788449187,0.17776861752856338,plus,0,0
2022-10-04 14:00:00+00:00,bullish,0.4723,0.4762,81.64119740422889,0.006505372599337024,BALANCE,NORMAL_VOL,bullish,premium,0.45925,0.4816,0.4369,True,2.7669437415213354,0.9684303095324738,plus,1,1
2022-10-05 06:00:00+00:00,bullish,0.4769,0.4836,138.2298328863211,0.007010228338003426,IMBALANCE,HIGH_VOL,bullish,premium,0.4653,0.493,0.4376,True,3.024152563629324,1.6404601170630786,minus,1,1
2022-10-06 07:00:00+00:00,bearish,0.4969,0.5005,72.75666936135684,0.006648862644167649,IMBALANCE,NORMAL_VOL,bullish,premium,0.48145000000000004,0.5059,0.457,False,1.9702617877797879,1.3686551350226004,minus,1,1
2022-10-06 22:00:00+00:00,bearish,0.4959,0.4965,12.205044751830542,0.006355873362436169,BALANCE,NORMAL_VOL,bullish,premium,0.48865000000000003,0.5059,0.4714,False,1.9037509575807754,6.655261612038588,plus,1,1
2022-10-07 02:00:00+00:00,bearish,0.4883,0.491,55.305202785743134,0.006374575674316418,BALANCE,NORMAL_VOL,neutral,discount,0.48865000000000003,0.5059,0.4714,False,1.3647967244397003,7.1691046329763255,plus,1,1
2022-10-07 18:00:00+00:00,bullish,0.5003,0.5066,121.9276175730614,0.008333705672810773,BALANCE,HIGH_VOL,bullish,premium,0.494,0.5085,0.4795,True,1.4879335180333677,0.8039640782922297,plus,0,0
2022-10-07 19:00:00+00:00,bullish,0.5085,0.5147,119.66801775719155,0.00827415526761,BALANCE,NORMAL_VOL,bullish,premium,0.5067,0.5339,0.4795,True,1.3294408485492892,0.9789518975681116,plus,0,1
2022-10-07 23:00:00+00:00,bullish,0.514,0.5144,7.732456988207152,0.008017993768174966,IMBALANCE,NORMAL_VOL,bullish,premium,0.5067,0.5339,0.4795,True,1.4716898442646105,0.823148556961552,plus,1,1
2022-10-08 04:00:00+00:00,bullish,0.5207,0.5218,21.03652706062325,0.007576875074684261,IMBALANCE,NORMAL_VOL,bullish,premium,0.5067,0.5339,0.4795,True,0.5411201794389946,2.2700651430123706,minus,1,1
2022-10-08 17:00:00+00:00,bullish,0.5207,0.5221,26.79425837320492,0.005842886228503696,IMBALANCE,NORMAL_VOL,bullish,premium,0.5067,0.5339,0.4795,True,2.070894336598898,2.8752913103191187,minus,1,1
2022-10-09 01:00:00+00:00,bearish,0.5107,0.5133,50.980392156861484,0.006003389067887408,IMBALANCE,NORMAL_VOL,bullish,premium,0.5067,0.5339,0.4795,False,0.3164879001701322,6.596274129861652,minus,1,1
2022-10-09 15:00:00+00:00,bullish,0.5184,0.5234,94.87666034155605,0.005178414090025826,BALANCE,NORMAL_VOL,bullish,premium,0.5112,0.5339,0.4885,True,4.3642705289887775,3.051127183983318,plus,1,1
2022-10-09 19:00:00+00:00,bullish,0.5307,0.5355,88.97126969416175,0.006320051146012795,IMBALANCE,NORMAL_VOL,bullish,premium,0.52765,0.5496,0.5057,True,0.06329062704696933,4.47781186357233,minus,1,1
2022-10-10 09:00:00+00:00,bearish,0.5172,0.5215,83.13998453209533,0.00646848314426595,BALANCE,NORMAL_VOL,neutral,discount,0.52765,0.5496,0.5057,False,6.369344880572528,1.8242298444358256,minus,1,1
2022-10-10 22:00:00+00:00,bearish,0.5169,0.5198,58.15119310206564,0.008200662299582655,BALANCE,HIGH_VOL,bearish,discount,0.52765,0.5496,0.5057,True,2.7680691108516,0.4999596191406033,plus,0,0
2022-10-10 23:00:00+00:00,bearish,0.5028,0.514,226.81247468610746,0.008336329278183894,BALANCE,NORMAL_VOL,bearish,discount,0.5198499999999999,0.5496,0.4901,True,2.1352323553944172,1.0196334281377755,plus,0,0
2022-10-11 10:00:00+00:00,bearish,0.4844,0.4875,64.11582213029972,0.007723682357386434,IMBALANCE,NORMAL_VOL,bearish,discount,0.5127999999999999,0.5496,0.476,True,0.3884157661055281,2.4340721342613048,minus,1,1
2022-10-11 15:00:00+00:00,bullish,0.4923,0.4927,8.046670690002243,0.007572103873239351,IMBALANCE,NORMAL_VOL,bearish,discount,0.5127999999999999,0.5496,0.476,False,0.6867312027212615,2.2582891474103106,minus,1,1
2022-10-11 19:00:00+00:00,bearish,0.4898,0.4931,67.77572396795993,0.007707784743950155,BALANCE,NORMAL_VOL,bearish,discount,0.5094,0.5428,0.476,True,0.8951988449620147,1.5438936601518796,minus,1,1
2022-10-13 02:00:00+00:00,bearish,0.4758,0.4856,208.24479388015249,0.006310743417654712,IMBALANCE,NORMAL_VOL,bearish,discount,0.4869,0.5023,0.4715,True,4.880566038200033,5.3400998534850945,plus,1,1
2022-10-13 07:00:00+00:00,bearish,0.4603,0.4684,178.02197802197793,0.0068923801388024175,IMBALANCE,HIGH_VOL,bearish,discount,0.4788,0.5023,0.4553,True,2.205333962128366,7.544563554649676,plus,1,1
2022-10-13 13:00:00+00:00,bullish,0.457,0.4575,10.613457864572286,0.009473260714258191,BALANCE,NORMAL_VOL,bearish,premium,0.47104999999999997,0.5023,0.4398,False,4.359639330715281,0.5066893168870095,plus,0,0
2022-10-13 17:00:00+00:00,bullish,0.4769,0.4789,41.56275976724858,0.009267870139002718,BALANCE,NORMAL_VOL,neutral,premium,0.47030000000000005,0.5008,0.4398,False,3.366469267701378,0.3884387616578511,plus,0,1
2022-10-14 02:00:00+00:00,bullish,0.4845,0.4949,206.63620107291914,0.00872646296733247,BALANCE,HIGH_VOL,neutral,premium,0.4708,0.5018,0.4398,False,1.0428050899964698,2.658580009661324,minus,1,1
2022-10-14 13:00:00+00:00,bullish,0.5018,0.5022,7.955449482894907,0.007644968961357643,BALANCE,NORMAL_VOL,bullish,premium,0.4738,0.5078,0.4398,True,0.0,3.3486074475119647,minus,1,1
2022-10-14 15:00:00+00:00,bearish,0.4992,0.5022,61.124694376528176,0.008071427318721642,BALANCE,NORMAL_VOL,bullish,premium,0.47609999999999997,0.5124,0.4398,False,1.6849560137219917,0.7557523296841279,plus,0,0
2022-10-15 09:00:00+00:00,bearish,0.4832,0.4846,29.05167047105119,0.005730648155384154,BALANCE,NORMAL_VOL,bearish,premium,0.47609999999999997,0.5124,0.4398,True,0.6980013240285668,1.2913024494528504,minus,1,1
2022-10-16 17:00:00+00:00,bearish,0.4779,0.479,23.245984784446108,0.0038175491110741424,BALANCE,NORMAL_VOL,bearish,discount,0.4849,0.4966,0.4732,True,2.829040226010672,2.436117972398065,plus,1,1
2022-10-16 20:00:00+00:00,bullish,0.4734,0.4758,50.24073686414095,0.004568861296293689,BALANCE,NORMAL_VOL,bearish,discount,0.4788,0.49,0.4676,False,1.0287027106322257,3.3487556324836487,minus,1,1
2022-10-17 02:00:00+00:00,bearish,0.469,0.4728,81.31821099935857,0.005359164034105426,BALANCE,NORMAL_VOL,bearish,discount,0.4772,0.4893,0.4651,True,0.6717465591815793,3.1348172761807067,minus,1,1
2022-10-18 02:00:00+00:00,bearish,0.4757,0.4776,40.084388185654284,0.00521398718566999,BALANCE,NORMAL_VOL,bearish,discount,0.47485,0.4873,0.4624,True,3.413894082617065,0.8055255700557199,plus,1,1
2022-10-18 19:00:00+00:00,bearish,0.4647,0.4668,45.190445448676364,0.005384484449773397,BALANCE,NORMAL_VOL,bearish,discount,0.47114999999999996,0.4841,0.4582,True,2.5257757036650648,0.9657377690484038,plus,1,1
2022-10-19 07:00:00+00:00,bearish,0.459,0.4596,13.109023377758126,0.00475159758390018,BALANCE,NORMAL_VOL,bearish,discount,0.4688,0.4841,0.4535,True,2.357101964600055,1.325869855087538,plus,1,1
2022-10-19 23:00:00+00:00,bearish,0.4557,0.4591,75.55555555555587,0.005208630482632272,IMBALANCE,NORMAL_VOL,bearish,discount,0.4676,0.4841,0.4511,True,5.721273586092451,2.7838411744409606,minus,1,1
2022-10-20 01:00:00+00:00,bullish,0.4557,0.4563,13.129102844638718,0.005501829344718647,BALANCE,NORMAL_VOL,bearish,discount,0.46455,0.4826,0.4465,False,1.3631829579009858,6.68868438010083,plus,1,1
2022-10-20 05:00:00+00:00,bullish,0.4578,0.4592,30.41494677384342,0.005135265199773771,BALANCE,NORMAL_VOL,bearish,discount,0.46175,0.477,0.4465,False,0.8178740214205614,7.808749585467666,minus,1,1
2022-10-20 17:00:00+00:00,bearish,0.4568,0.4604,80.08898776418225,0.004718843656055308,BALANCE,NORMAL_VOL,bearish,discount,0.45875,0.471,0.4465,True,6.209148286233575,1.080773251187413,plus,0,1
2022-10-20 18:00:00+00:00,bearish,0.4496,0.4558,141.39110604332913,0.006481783394908499,BALANCE,HIGH_VOL,bearish,discount,0.4582,0.4699,0.4465,True,1.1108054005099355,2.4838842983625007,plus,0,1
2022-10-20 19:00:00+00:00,bearish,0.4399,0.4471,164.4211007079238,0.006297370295272178,BALANCE,NORMAL_VOL,bearish,discount,0.44505,0.4699,0.4202,True,1.048056520505872,2.6519005897648587,plus,1,1
2022-10-21 23:00:00+00:00,bullish,0.454,0.457,65.06180871828244,0.00556752759969865,BALANCE,NORMAL_VOL,neutral,premium,0.44235,0.4645,0.4202,False,1.706322928783363,0.9878711692956312,plus,0,1
2022-10-22 12:00:00+00:00,bullish,0.462,0.4631,23.73759171342231,0.004244275774021765,BALANCE,NORMAL_VOL,bullish,premium,0.44375,0.4673,0.4202,True,1.696402492050489,2.7802151953049474,plus,1,1
2022-10-23 18:00:00+00:00,bullish,0.457,0.461,86.50519031141877,0.003940624698262286,BALANCE,NORMAL_VOL,bullish,premium,0.45935000000000004,0.4706,0.4481,True,2.6645521469299625,4.415543557769641,plus,1,1
2022-10-23 23:00:00+00:00,bullish,0.4659,0.4675,34.13697461062611,0.004633588062436586,BALANCE,NORMAL_VOL,bullish,premium,0.46199999999999997,0.4724,0.4516,True,0.9064249871602523,5.114826713261446,minus,1,1
2022-10-24 02:00:00+00:00,bearish,0.464,0.4663,49.934867564046215,0.0047245601214187995,BALANCE,NORMAL_VOL,bullish,discount,0.46225,0.4729,0.4516,False,3.6828825441583657,0.21165991633094045,plus,0,1
2022-10-24 04:00:00+00:00,bearish,0.458,0.4605,54.59707359685526,0.00464260541081519,BALANCE,NORMAL_VOL,neutral,discount,0.46225,0.4729,0.4516,False,3.1663255218191875,0.34463407040209854,plus,0,1
2022-10-25 14:00:00+00:00,bullish,0.4484,0.4509,55.2852720035383,0.003846974186692651,BALANCE,NORMAL_VOL,bearish,discount,0.45804999999999996,0.4729,0.4432,False,5.328863414501991,0.10397782272199295,plus,0,0
2022-10-25 16:00:00+00:00,bullish,0.454,0.4553,28.071690779528563,0.004325707334444177,BALANCE,NORMAL_VOL,neutral,premium,0.45804999999999996,0.4729,0.4432,False,2.2192902241809964,1.8494085201508323,plus,0,0
2022-10-25 17:00:00+00:00,bullish,0.4585,0.4614,62.31198968629047,0.0044881568105553105,BALANCE,NORMAL_VOL,neutral,premium,0.45804999999999996,0.4729,0.4432,False,1.6265028848439043,2.294928727930426,plus,1,1
2022-10-25 21:00:00+00:00,bearish,0.462,0.4629,19.50585175552571,0.005358815250579717,BALANCE,NORMAL_VOL,bullish,premium,0.45804999999999996,0.4729,0.4432,False,0.9890245795330632,1.8847449534498095,minus,1,1
2022-10-27 21:00:00+00:00,bearish,0.4658,0.4693,75.49611734253673,0.005712888331817678,BALANCE,NORMAL_VOL,neutral,discount,0.46875,0.4824,0.4551,False,1.3128210397933195,1.820445175180062,plus,1,1
2022-10-28 17:00:00+00:00,bullish,0.4652,0.467,38.535645472062164,0.004623968264213125,BALANCE,NORMAL_VOL,neutral,discount,0.46925,0.4824,0.4561,False,3.568363591009164,0.08650578402446728,plus,0,1
2022-10-29 09:00:00+00:00,bullish,0.4727,0.477,89.75161761636339,0.004294552511060915,BALANCE,NORMAL_VOL,bullish,premium,0.46885,0.4816,0.4561,True,0.5821328284055265,4.4242094958821,minus,1,1
2022-10-29 11:00:00+00:00,bearish,0.4739,0.477,65.83138670630689,0.004660098848822928,BALANCE,NORMAL_VOL,bullish,premium,0.46985,0.4836,0.4561,False,2.317547406258967,1.7167017824140551,minus,1,1
2022-10-31 14:00:00+00:00,bearish,0.4536,0.4555,42.10059827165993,0.005211397496985503,BALANCE,NORMAL_VOL,bearish,discount,0.46345000000000003,0.4789,0.448,True,0.3070193745392669,3.070193745392691,minus,1,1
2022-10-31 23:00:00+00:00,bullish,0.4562,0.4604,90.47824213700952,0.005246745201888056,BALANCE,NORMAL_VOL,neutral,premium,0.46009999999999995,0.473,0.4472,False,0.4955453142768156,1.982181257107273,minus,1,1
2022-11-01 18:00:00+00:00,bullish,0.4594,0.4608,30.250648228176587,0.004204269371725555,BALANCE,NORMAL_VOL,neutral,premium,0.45725,0.4673,0.4472,False,0.9514138239810944,2.9018121631423326,minus,1,1
2022-11-02 10:00:00+00:00,bearish,0.4542,0.4562,44.15011037527598,0.003950700984171091,BALANCE,NORMAL_VOL,bearish,discount,0.45725,0.4673,0.4472,True,2.1515169166323074,3.2399313568109958,minus,1,1
2022-11-02 20:00:00+00:00,bearish,0.4535,0.4539,8.875083203905291,0.005327247269171655,BALANCE,NORMAL_VOL,bearish,discount,0.4583,0.4673,0.4493,True,0.4317426775569216,1.6518850271743366,minus,1,1
2022-11-03 12:00:00+00:00,bearish,0.4567,0.4572,10.979358805445772,0.004144469714046664,BALANCE,NORMAL_VOL,bearish,discount,0.45565,0.4668,0.4445,True,0.9168844899797088,12.570968928405906,minus,1,1
2022-11-04 06:00:00+00:00,bullish,0.458,0.4612,68.99525657610998,0.003771759054420412,BALANCE,NORMAL_VOL,bullish,premium,0.45515,0.4658,0.4445,True,12.248926650246842,0.3181539389674447,plus,0,0
2022-11-04 09:00:00+00:00,bullish,0.4648,0.4799,302.54458024444006,0.006159968893061822,BALANCE,NORMAL_VOL,bullish,premium,0.46365,0.4828,0.4445,True,1.7694894550972577,2.6136495621161284,both,0,1
2022-11-04 10:00:00+00:00,bullish,0.4828,0.4922,190.24488969844202,0.006812828257843115,BALANCE,HIGH_VOL,bullish,premium,0.4739,0.5033,0.4445,True,2.333832499255432,1.6292792919330343,minus,0,1
2022-11-04 16:00:00+00:00,bearish,0.4927,0.4949,44.81564473416133,0.007744007552445653,IMBALANCE,NORMAL_VOL,bullish,premium,0.476,0.5075,0.4445,False,0.6585737378819253,2.466423214420548,minus,1,1
2022-11-05 16:00:00+00:00,bullish,0.4963,0.4971,16.025641025640372,0.0055533984432905555,BALANCE,NORMAL_VOL,bullish,premium,0.4814,0.51,0.4528,True,1.836713159367002,3.313286483564003,plus,1,1
2022-11-07 23:00:00+00:00,bearish,0.466,0.4672,25.839793281653293,0.0057894067785962825,BALANCE,NORMAL_VOL,bearish,discount,0.478,0.498,0.458,True,23.352997149870507,0.38000439149198184,plus,0,0
2022-11-08 03:00:00+00:00,bearish,0.4547,0.4617,159.19945417330013,0.006810069944905469,IMBALANCE,HIGH_VOL,bearish,discount,0.4724,0.4925,0.4523,True,16.225971376793815,2.5109874257300846,plus,0,0
2022-11-08 04:00:00+00:00,bearish,0.4445,0.4523,180.59736050011514,0.007937922091697936,IMBALANCE,HIGH_VOL,bearish,discount,0.46545000000000003,0.4925,0.4384,True,12.93789467994543,3.136841066510622,plus,1,1
2022-11-08 05:00:00+00:00,bearish,0.4353,0.4384,72.00929152148645,0.0082137847994338,IMBALANCE,NORMAL_VOL,bearish,discount,0.4572,0.4925,0.4219,True,12.332925986444508,3.2019343873987207,minus,1,1
2022-11-08 18:00:00+00:00,bearish,0.4344,0.437,64.2133860212396,0.011231020018610479,IMBALANCE,HIGH_VOL,bearish,discount,0.45545,0.489,0.4219,True,6.740260446028991,0.5520424671780715,plus,0,0
2022-11-08 19:00:00+00:00,bearish,0.4083,0.4293,534.6232179226074,0.016078804302995443,IMBALANCE,HIGH_VOL,bearish,discount,0.4414,0.4872,0.3956,True,3.2651681686441925,1.1381443330702639,minus,0,0
2022-11-09 03:00:00+00:00,bearish,0.3901,0.3928,69.46231026498533,0.01437572400496266,IMBALANCE,NORMAL_VOL,bearish,discount,0.40449999999999997,0.4798,0.3292,True,5.404945168200022,0.36867708354517714,plus,1,1
2022-11-09 09:00:00+00:00,bearish,0.3776,0.385,202.07536865101082,0.013496825117599521,IMBALANCE,NORMAL_VOL,bearish,discount,0.40449999999999997,0.4798,0.3292,True,4.0898507255621634,1.4670116732994696,minus,1,1
2022-11-09 10:00:00+00:00,bearish,0.3704,0.3717,35.41269408880326,0.013661337609199553,IMBALANCE,NORMAL_VOL,bearish,discount,0.40449999999999997,0.4798,0.3292,True,4.106479292497845,1.3834662857078326,minus,1,1
2022-11-09 12:00:00+00:00,bullish,0.3704,0.3743,103.14731552499377,0.013269214571197568,IMBALANCE,NORMAL_VOL,bearish,discount,0.40449999999999997,0.4798,0.3292,False,0.5953630456129575,5.056817767168273,minus,1,1
2022-11-09 16:00:00+00:00,bearish,0.3671,0.3731,166.48168701442856,0.013792845100165914,IMBALANCE,NORMAL_VOL,bearish,discount,0.40449999999999997,0.4798,0.3292,True,3.581567083603786,2.5737982078529216,plus,1,1
2022-11-09 22:00:00+00:00,bearish,0.3345,0.3468,372.61435928506444,0.015141334228973305,IMBALANCE,NORMAL_VOL,bearish,discount,0.3986,0.4702,0.327,True,0.6538393413875069,4.794821836841708,minus,1,1
2022-11-10 01:00:00+00:00,bullish,0.3334,0.3387,155.56207807455317,0.015090565342949834,IMBALANCE,NORMAL_VOL,bearish,discount,0.38880000000000003,0.4666,0.311,False,4.108527320943996,0.22530633695499427,plus,0,0
2022-11-10 05:00:00+00:00,bullish,0.3555,0.3581,70.25128343690871,0.014618074155559926,BALANCE,NORMAL_VOL,bearish,discount,0.3839,0.4568,0.311,False,2.230115927247553,1.019286113987376,minus,1,1
2022-11-10 06:00:00+00:00,bullish,0.359,0.3661,193.7244201909958,0.01413106885873422,BALANCE,NORMAL_VOL,bearish,discount,0.3839,0.4568,0.311,False,2.5617312010779205,0.7996564246458683,plus,1,1
2022-11-10 14:00:00+00:00,bullish,0.3697,0.3811,293.43629343629397,0.013050137488914886,IMBALANCE,NORMAL_VOL,neutral,premium,0.3839,0.4568,0.311,False,1.0881111415156988,1.7547707845570106,minus,1,1
2022-11-10 18:00:00+00:00,bearish,0.3832,0.386,73.62608466999802,0.012733865494088349,BALANCE,NORMAL_VOL,bearish,premium,0.37270000000000003,0.4344,0.311,True,1.1544020161689683,1.7590887865431823,minus,1,1
2022-11-10 21:00:00+00:00,bullish,0.3869,0.394,178.48164906988427,0.012500620441148727,BALANCE,NORMAL_VOL,neutral,premium,0.36105,0.4111,0.311,False,0.1599920587474628,2.5758721458341496,minus,1,1
2022-11-11 15:00:00+00:00,bearish,0.3787,0.3912,333.24446814182915,0.010098048233342056,BALANCE,NORMAL_VOL,bearish,premium,0.35685,0.4027,0.311,True,1.29728039491295,1.1487368382435281,minus,0,0
2022-11-14 07:00:00+00:00,bullish,0.3274,0.3348,214.1823444283636,0.00841587532284749,BALANCE,NORMAL_VOL,bearish,discount,0.3468,0.3728,0.3208,False,5.0143328389662685,0.8555259820037213,plus,0,0
2022-11-14 20:00:00+00:00,bullish,0.347,0.351,108.63661053775131,0.009293550702401062,BALANCE,HIGH_VOL,neutral,premium,0.34504999999999997,0.3693,0.3208,False,3.185004413044475,0.8392917034373997,plus,0,0
2022-11-14 21:00:00+00:00,bullish,0.3551,0.3604,142.35831318828824,0.009629725652229557,BALANCE,NORMAL_VOL,neutral,premium,0.349,0.3772,0.3208,False,2.648050517835468,0.6334552219135827,plus,0,0
2022-11-15 14:00:00+00:00,bullish,0.3834,0.3849,38.6697602474865,0.00844679174293265,IMBALANCE,NORMAL_VOL,bullish,premium,0.35785,0.3949,0.3208,True,1.1720426288813384,2.474312216527282,plus,1,1
2022-11-15 19:00:00+00:00,bearish,0.3849,0.3887,98.82964889466763,0.008730338636075542,BALANCE,NORMAL_VOL,bullish,premium,0.35929999999999995,0.3978,0.3208,False,2.657399783340919,0.8132559681776083,plus,1,1
2022-11-17 10:00:00+00:00,bearish,0.3734,0.3777,116.31052204490047,0.006015511133458434,BALANCE,NORMAL_VOL,neutral,discount,0.37955,0.3978,0.3613,False,0.049871073852953064,3.008888122461834,minus,1,1
2022-11-20 01:00:00+00:00,bullish,0.3862,0.3892,76.88364941055876,0.003427196004571891,BALANCE,NORMAL_VOL,bullish,premium,0.3823,0.3908,0.3738,True,1.137956508701983,10.8543543906958,plus,1,1
2022-11-20 09:00:00+00:00,bearish,0.3855,0.3872,44.3748368572169,0.003281508955449086,BALANCE,NORMAL_VOL,bullish,discount,0.38525,0.3967,0.3738,False,11.61051227263401,0.2742640694323029,plus,0,0
2022-11-20 12:00:00+00:00,bearish,0.3759,0.378,56.315366049879074,0.0039627096119247964,BALANCE,NORMAL_VOL,neutral,discount,0.38465,0.3967,0.3726,False,7.040637021709053,1.488880230397257,minus,1,1
2022-11-20 21:00:00+00:00,bearish,0.373,0.3749,52.50069079856349,0.004683044487400625,BALANCE,NORMAL_VOL,bearish,discount,0.3829,0.3967,0.3691,True,3.6087634967953415,0.854145206342092,plus,0,1
2022-11-20 22:00:00+00:00,bearish,0.3659,0.3717,159.38444627644878,0.004812827024014867,BALANCE,NORMAL_VOL,bearish,discount,0.37839999999999996,0.3967,0.3601,True,3.927005875277359,0.2908893240946213,plus,0,1
2022-11-21 03:00:00+00:00,bearish,0.3536,0.3539,8.49617672047485,0.00574930922425841,IMBALANCE,NORMAL_VOL,bearish,discount,0.37215,0.3967,0.3476,True,1.0783904219032092,2.695976054757999,minus,1,1
