ts,event_side,gap_low,gap_high,gap_bps,atr,structure_regime,vol_regime,regime_bias,premium_discount_zone,eq50,leg_high,leg_low,aligned_to_bias,mfe_r_fast,mae_r_fast,hit_outcome_fast,full_fill_fast,full_fill_slow
2025-11-13 16:00:00+00:00,bearish,2.4431,2.4714,122.32548087313688,0.07106627835376249,BALANCE,HIGH_VOL,neutral,discount,2.3663999999999996,2.5799,2.1529,False,2.728438923377701,0.4390267891149289,plus,0,0
2025-11-13 20:00:00+00:00,bearish,2.3447,2.42,324.41514799017676,0.07091154418563661,BALANCE,NORMAL_VOL,neutral,discount,2.3663999999999996,2.5799,2.1529,False,2.9332318508744435,0.2834517317431589,plus,0,0
2025-11-17 16:00:00+00:00,bearish,2.2206,2.2577,174.5225326935727,0.06402442813032559,BALANCE,HIGH_VOL,bearish,discount,2.36705,2.5799,2.1542,True,4.77474003169117,1.786817990269779,minus,0,1
2025-11-17 20:00:00+00:00,bearish,2.1719,2.1934,99.43575987420255,0.06365125469244517,BALANCE,NORMAL_VOL,bearish,discount,2.3497500000000002,2.5799,2.1196,True,5.374599474165652,1.2254275328410484,minus,1,1
2025-11-20 20:00:00+00:00,bearish,2.0514,2.0817,151.58337085396965,0.0611006782733145,IMBALANCE,NORMAL_VOL,bearish,discount,2.24985,2.5263,1.9734,True,2.9263177603396606,4.682435745152004,plus,1,1
2025-11-23 04:00:00+00:00,bullish,1.9666,2.015,239.00054318305376,0.06696557016223786,BALANCE,NORMAL_VOL,bearish,discount,2.0634,2.3067,1.8201,False,3.8810988896284884,0.056745578224657,plus,0,0
2025-11-24 20:00:00+00:00,bullish,2.1025,2.2204,529.4117647058829,0.06578698596089212,BALANCE,NORMAL_VOL,neutral,premium,2.0634,2.3067,1.8201,False,0.7250674172602488,1.2783683394462564,minus,0,1
2025-11-26 20:00:00+00:00,bullish,2.1793,2.2104,139.96399639963954,0.05485686976695257,BALANCE,NORMAL_VOL,bullish,premium,2.05255,2.285,1.8201,True,0.9606818658061357,1.3088606824455478,minus,1,1
2025-12-01 04:00:00+00:00,bearish,2.0571,2.1502,453.06340941164893,0.043603009331917235,BALANCE,NORMAL_VOL,neutral,discount,2.1500000000000004,2.285,2.015,False,1.6604358531511607,3.754328027083493,plus,1,1
2025-12-02 16:00:00+00:00,bullish,2.0407,2.1335,427.03971285260684,0.049014067463573785,BALANCE,NORMAL_VOL,neutral,premium,2.13375,2.285,1.9825,False,0.9283049204968499,3.30721379368217,minus,1,1
2025-12-04 20:00:00+00:00,bearish,2.1099,2.1133,16.229891641606137,0.04461857196974451,BALANCE,NORMAL_VOL,bearish,discount,2.1286,2.2747,1.9825,True,2.4025869781913105,0.6365062516850111,plus,1,1
2025-12-09 16:00:00+00:00,bullish,2.0697,2.1144,209.63279088308278,0.04136850922924651,BALANCE,NORMAL_VOL,neutral,premium,2.10195,2.2186,1.9853,False,0.02900757175827699,4.015131390873794,minus,1,1
2025-12-11 04:00:00+00:00,bearish,2.018,2.0329,74.2919824491442,0.04116135654281421,BALANCE,NORMAL_VOL,bearish,discount,2.10315,2.2186,1.9877,True,1.4479600529687744,1.2220199775894214,minus,1,1
2025-12-15 16:00:00+00:00,bearish,1.9294,1.9826,280.8128793877008,0.03456801271499764,IMBALANCE,NORMAL_VOL,bearish,discount,2.0443,2.1774,1.9112,True,3.5929169843806155,2.658527140616569,plus,1,1
2025-12-16 12:00:00+00:00,bullish,1.8967,1.898,6.701030927834314,0.037203814342590916,IMBALANCE,NORMAL_VOL,bearish,discount,2.0140000000000002,2.1774,1.8506,False,1.2471839465901562,4.561360252938567,minus,1,1
2025-12-17 20:00:00+00:00,bearish,1.8829,1.9026,105.83431825507711,0.039078875742545024,IMBALANCE,NORMAL_VOL,bearish,discount,1.9897500000000001,2.1335,1.846,True,2.331182723888337,2.464246940839155,minus,1,1
2025-12-18 12:00:00+00:00,bullish,1.8608,1.8709,52.6315789473684,0.039738048471543844,BALANCE,NORMAL_VOL,bearish,discount,1.9673,2.1093,1.8253,False,0.9738777189250442,3.742005602174529,minus,1,1
2025-12-18 20:00:00+00:00,bearish,1.8239,1.8709,260.14280179332445,0.04420168465148423,IMBALANCE,NORMAL_VOL,bearish,discount,1.9540000000000002,2.1093,1.7987,True,0.823498024724669,3.416159388280909,minus,1,1
2025-12-22 20:00:00+00:00,bearish,1.908,1.9167,45.710082488310576,0.03093534284007685,BALANCE,NORMAL_VOL,bearish,premium,1.8918,2.0133,1.7703,True,2.582806352366955,0.18102272306952516,plus,0,1
2025-12-26 16:00:00+00:00,bearish,1.8495,1.8618,66.67389418907186,0.029634861347980046,BALANCE,NORMAL_VOL,bearish,discount,1.8639999999999999,1.9577,1.7703,True,0.13835057137122236,2.4363198178054337,minus,1,1
2025-12-29 04:00:00+00:00,bullish,1.8706,1.8906,105.25207872855499,0.022890024597009707,BALANCE,NORMAL_VOL,neutral,premium,1.8862,1.949,1.8234,False,0.17911732609216277,3.9143688824041285,minus,1,1
2025-12-29 12:00:00+00:00,bearish,1.8779,1.8906,68.12939219999011,0.02404343957599306,BALANCE,NORMAL_VOL,bearish,discount,1.8860999999999999,1.9488,1.8234,True,2.225139204018833,2.5162789129558716,plus,1,1
2025-12-31 20:00:00+00:00,bearish,1.8471,1.852,26.614523925914543,0.022111903230668563,BALANCE,NORMAL_VOL,bearish,discount,1.8702,1.917,1.8234,True,0.7416819723258218,12.60859352953899,minus,1,1
2026-01-02 20:00:00+00:00,bullish,1.9246,1.9767,259.7078909326545,0.029366980593313746,BALANCE,NORMAL_VOL,bullish,premium,1.90395,1.9973,1.8106,True,14.008930836208176,0.7729769809964141,plus,0,0
2026-01-04 04:00:00+00:00,bullish,2.0178,2.0516,163.2061805890887,0.030985323141789773,IMBALANCE,NORMAL_VOL,bullish,premium,1.93575,2.0609,1.8106,True,11.18271377756512,0.41632614063662804,plus,0,0
2026-01-05 04:00:00+00:00,bullish,2.102,2.1083,29.535864978902822,0.035017075303006615,IMBALANCE,NORMAL_VOL,bullish,premium,1.9882,2.1658,1.8106,True,8.124607710329606,1.9419097515023331,plus,1,1
2026-01-05 16:00:00+00:00,bullish,2.1519,2.1634,50.50283255017473,0.04201152129763319,IMBALANCE,NORMAL_VOL,bullish,premium,1.98965,2.1687,1.8106,True,3.341940393096639,5.048615081024192,plus,1,1
2026-01-05 20:00:00+00:00,bullish,2.1687,2.2751,453.32538025648785,0.04564641263351652,IMBALANCE,NORMAL_VOL,bullish,premium,2.0460000000000003,2.2814,1.8106,True,1.542289874238827,6.180113260266686,plus,1,1
2026-01-06 00:00:00+00:00,bullish,2.2814,2.3161,145.48656240828458,0.049628811731122484,IMBALANCE,NORMAL_VOL,bullish,premium,2.0892999999999997,2.368,1.8106,True,0.4352310532241571,6.449882413752487,minus,1,1
2026-01-06 20:00:00+00:00,bearish,2.31,2.3338,103.34795258152782,0.06170397972958375,IMBALANCE,NORMAL_VOL,bullish,premium,2.1140499999999998,2.4175,1.8106,False,3.8555049616344266,0.26578512556033806,plus,0,0
2026-01-07 16:00:00+00:00,bearish,2.2223,2.2317,42.86561174700102,0.06052238584692458,BALANCE,NORMAL_VOL,bullish,premium,2.1140499999999998,2.4175,1.8106,False,2.1132676481639248,0.08591862213020393,plus,0,0
2026-01-13 16:00:00+00:00,bullish,2.0738,2.0831,43.490460157127224,0.03778300370157217,BALANCE,NORMAL_VOL,neutral,discount,2.2255000000000003,2.4175,2.0335,False,1.4106872079570074,3.001349519368184,plus,1,1
2026-01-13 20:00:00+00:00,bullish,2.1008,2.1173,76.23007623007707,0.03984850343717416,BALANCE,NORMAL_VOL,neutral,discount,2.2255000000000003,2.4175,2.0335,False,0.6825852329155624,3.5007588232250195,minus,1,1
2026-01-15 04:00:00+00:00,bearish,2.1055,2.1305,119.03628225883207,0.0417779121112259,BALANCE,NORMAL_VOL,neutral,discount,2.162,2.2905,2.0335,False,6.2138098071742665,0.7539869373112038,plus,1,1
2026-01-19 00:00:00+00:00,bearish,1.9904,2.0449,277.2549219107708,0.03776506699428935,BALANCE,NORMAL_VOL,bearish,discount,2.088,2.1917,1.9843,True,2.594990762622483,1.673504246915726,minus,0,0
2026-01-25 20:00:00+00:00,bearish,1.8398,1.8829,234.9542084605316,0.027647958380826346,IMBALANCE,NORMAL_VOL,bearish,discount,1.9420000000000002,2.0745,1.8095,True,2.0869533730206498,4.014762987959996,minus,1,1
2026-01-26 04:00:00+00:00,bullish,1.8398,1.8685,152.5865277260883,0.02936839268550841,BALANCE,NORMAL_VOL,bearish,discount,1.9374000000000002,2.0653,1.8095,False,2.196238680499086,6.0132674569944,plus,1,1
2026-01-29 04:00:00+00:00,bearish,1.8883,1.9062,94.9854072698318,0.03017131060315187,BALANCE,NORMAL_VOL,bearish,discount,1.8992,1.9889,1.8095,True,12.71075045576368,0.14583390353418424,plus,0,0
2026-01-29 16:00:00+00:00,bearish,1.8415,1.8664,139.24616933229026,0.03630636639764018,BALANCE,NORMAL_VOL,bearish,discount,1.8866999999999998,1.9889,1.7845,True,7.910458371253241,0.669304103138766,plus,0,0
2026-01-30 04:00:00+00:00,bearish,1.7715,1.7845,73.95608146546763,0.040939827615020206,IMBALANCE,NORMAL_VOL,bearish,discount,1.8346,1.9649,1.7043,True,6.2726204520163655,0.6277505670436949,plus,0,0
2026-01-31 16:00:00+00:00,bearish,1.6488,1.679,190.933805399254,0.05279648174224425,IMBALANCE,HIGH_VOL,bearish,discount,1.78845,1.9649,1.612,True,1.4944177603574982,1.8561842904313592,minus,1,1
2026-02-01 16:00:00+00:00,bearish,1.6261,1.6314,33.147789105008826,0.05253849225792934,IMBALANCE,NORMAL_VOL,bearish,discount,1.7231999999999998,1.9454,1.501,True,7.459292856674102,1.0982424032408686,plus,1,1
2026-02-02 12:00:00+00:00,bullish,1.5996,1.6198,123.05068226120855,0.05455313486553844,BALANCE,NORMAL_VOL,bearish,discount,1.7231999999999998,1.9454,1.501,False,0.2749612838377088,9.608980332515051,minus,1,1
2026-02-04 16:00:00+00:00,bearish,1.5563,1.5781,140.30119706525963,0.049162401414576964,IMBALANCE,NORMAL_VOL,bearish,discount,1.72135,1.9417,1.501,True,8.87670226521125,0.03254519620608715,plus,0,1
2026-02-05 04:00:00+00:00,bearish,1.4582,1.4934,245.87873707739675,0.05114394894600056,IMBALANCE,HIGH_VOL,bearish,discount,1.69015,1.9417,1.4386,True,6.143444268094014,2.150792073489313,plus,1,1
2026-02-05 12:00:00+00:00,bearish,1.3861,1.4171,239.2159888880308,0.05936748659119436,IMBALANCE,HIGH_VOL,bearish,discount,1.6415,1.9414,1.3416,True,3.0066962616954713,4.138628971980824,plus,1,1
2026-02-05 16:00:00+00:00,bearish,1.3126,1.3416,239.1358126494592,0.06266980897753761,IMBALANCE,HIGH_VOL,bearish,discount,1.59985,1.932,1.2677,True,1.5206684295807855,5.248141096423096,plus,1,1
2026-02-05 20:00:00+00:00,bearish,1.2643,1.2677,28.0158206987481,0.06728625119342778,IMBALANCE,HIGH_VOL,bearish,discount,1.5695000000000001,1.932,1.207,True,1.429712583087055,4.874695709486006,both,1,1
2026-02-06 12:00:00+00:00,bullish,1.334,1.3563,147.516041542634,0.08463378593126537,BALANCE,NORMAL_VOL,bearish,premium,1.4971999999999999,1.877,1.1174,False,0.2670328374339103,1.6494594737068118,minus,0,0
2026-02-06 16:00:00+00:00,bullish,1.3872,1.4369,341.43995603187744,0.08554565836474641,BALANCE,NORMAL_VOL,bearish,discount,1.47945,1.8415,1.1174,False,0.4816141553827649,0.9760869411276923,none,1,1
2026-02-07 08:00:00+00:00,bearish,1.4281,1.4322,29.464606539705304,0.07863444784869643,BALANCE,NORMAL_VOL,bearish,discount,1.45045,1.7835,1.1174,True,0.4705316945976787,0.9792146076762518,none,1,1
2026-02-09 16:00:00+00:00,bullish,1.4287,1.4323,24.800220446402765,0.05379682056317895,BALANCE,NORMAL_VOL,bearish,premium,1.387,1.6566,1.1174,False,0.11524844656421113,2.0558835790325465,minus,1,1
2026-02-14 12:00:00+00:00,bullish,1.4247,1.4508,177.78080512226697,0.032526749860516915,BALANCE,NORMAL_VOL,neutral,premium,1.4413,1.5416,1.341,False,6.185677968527366,1.291244903966946,plus,0,1
2026-02-15 08:00:00+00:00,bullish,1.5432,1.5569,87.71368205390898,0.044911302463186684,BALANCE,HIGH_VOL,bullish,premium,1.49485,1.6487,1.341,True,0.08015799592876888,3.513592154877876,minus,1,1
2026-02-15 20:00:00+00:00,bearish,1.4889,1.5109,149.2436062682316,0.0475748292680835,BALANCE,NORMAL_VOL,bullish,discount,1.50515,1.6693,1.341,False,1.9968542496427322,0.8681061106341589,plus,1,1
2026-02-18 20:00:00+00:00,bearish,1.4324,1.4508,129.47716557596365,0.03559232907106087,BALANCE,NORMAL_VOL,neutral,discount,1.50515,1.6693,1.341,False,1.2502694024646364,1.1940775192077988,plus,1,1
2026-02-23 04:00:00+00:00,bearish,1.3774,1.3783,6.567904838357461,0.027569187504358068,BALANCE,NORMAL_VOL,bearish,discount,1.49915,1.6693,1.329,True,2.1328158470649528,4.465129775062854,minus,1,1
2026-02-25 16:00:00+00:00,bullish,1.385,1.4371,355.41305682515883,0.03267135708968107,BALANCE,NORMAL_VOL,neutral,premium,1.40285,1.4942,1.3115,False,0.8417158774431713,6.017503327466433,minus,1,1
2026-02-27 12:00:00+00:00,bearish,1.3846,1.4032,137.17825798362674,0.033398504732899265,BALANCE,NORMAL_VOL,bearish,discount,1.40245,1.4934,1.3115,True,2.5929304528024124,1.1048398811594555,plus,0,0
2026-02-28 08:00:00+00:00,bearish,1.3059,1.3517,354.4342980962687,0.03340961637597501,BALANCE,NORMAL_VOL,bearish,discount,1.3912499999999999,1.4934,1.2891,True,0.04190410282611965,3.011109103076738,minus,1,1
2026-02-28 16:00:00+00:00,bullish,1.3059,1.3132,53.94620159621536,0.03593686309969275,BALANCE,NORMAL_VOL,bearish,discount,1.38135,1.4934,1.2693,False,1.1019325724158338,0.10017568840144055,plus,0,0
