ts,event_side,gap_low,gap_high,gap_bps,gap_size,atr,regime_bias,structure_regime,close,aligned,r_stop_anchor,reason_stop_anchor,r_tp_anchor,reason_tp_anchor
2024-11-22 00:00:00+00:00,bullish,1.2399,1.2474,54.13989749512786,0.007500000000000062,0.07204579427581811,bullish,IMBALANCE,1.3853,True,1.0,tp,0.10410045548650998,tp
2024-11-22 04:00:00+00:00,bullish,1.2663,1.3622,702.6155762326918,0.0959000000000001,0.07208538039897396,bullish,IMBALANCE,1.3649,True,1.0,tp,1.3303668437236267,tp
2024-11-25 08:00:00+00:00,bullish,1.4345,1.466,212.78032964063675,0.03149999999999986,0.08822009857849489,bullish,BALANCE,1.4804,True,-1.0,sl,-1.0,sl
2024-11-29 00:00:00+00:00,bullish,1.4845,1.5242,255.53553038105088,0.03970000000000007,0.06709801220079377,bullish,BALANCE,1.5536,True,1.0,tp,0.5916717753306319,tp
2024-11-30 00:00:00+00:00,bullish,1.7369,1.7655,157.18604012091214,0.02859999999999996,0.07839123362620236,bullish,IMBALANCE,1.8195,True,1.0,tp,0.3648367129464386,tp
2024-12-01 20:00:00+00:00,bullish,1.923,2.0768,670.3861912649287,0.15379999999999994,0.1041418862348945,bullish,IMBALANCE,2.2942,True,1.0,tp,1.476831326572098,tp
2024-12-02 00:00:00+00:00,bullish,2.1495,2.2804,545.8715596330276,0.13090000000000002,0.11222460864668773,bullish,IMBALANCE,2.398,True,1.0,tp,-1.0,sl
2024-12-02 16:00:00+00:00,bullish,2.4576,2.5829,456.1007571345377,0.1253000000000002,0.15719230913051976,bullish,IMBALANCE,2.7472,True,-1.0,sl,-1.0,sl
2024-12-04 08:00:00+00:00,bullish,2.5822,2.605,87.28275017226917,0.022800000000000153,0.17886829526286546,bullish,IMBALANCE,2.6122,True,-1.0,sl,-1.0,sl
2024-12-07 16:00:00+00:00,bullish,2.4521,2.4725,81.05530832803551,0.020399999999999974,0.12583104720408997,bullish,BALANCE,2.5168,True,1.0,tp,0.16212215071938885,tp
2024-12-16 20:00:00+00:00,bullish,2.3991,2.4604,246.7098643699446,0.06130000000000013,0.08235496441102617,bullish,BALANCE,2.4847,True,1.0,tp,0.7443388560531381,tp
2024-12-20 12:00:00+00:00,bearish,2.2464,2.2509,20.331631500475176,0.0045000000000001705,0.13878190244176988,bearish,BALANCE,2.2133,True,-1.0,sl,0.03242497703825811,tp
2025-01-11 12:00:00+00:00,bullish,2.346,2.3774,130.4691070760797,0.031400000000000095,0.06176126952022193,bullish,BALANCE,2.4067,True,1.0,tp,0.5084092384098275,tp
2025-01-11 20:00:00+00:00,bullish,2.4304,2.5073,298.51325647296204,0.07689999999999975,0.06916660484141583,bullish,BALANCE,2.5761,True,-1.0,sl,-1.0,sl
2025-01-14 00:00:00+00:00,bullish,2.4947,2.514,76.20627023612047,0.019299999999999873,0.07847019353002918,bullish,BALANCE,2.5326,True,1.0,tp,0.2459532611272853,tp
2025-01-14 20:00:00+00:00,bullish,2.5915,2.6383,175.49122543872875,0.046800000000000175,0.07699336709842831,bullish,IMBALANCE,2.6668,True,1.0,tp,0.6078445684830357,tp
2025-01-15 04:00:00+00:00,bullish,2.6788,2.782,361.0537732218458,0.10320000000000018,0.08945550530425707,bullish,IMBALANCE,2.8583,True,1.0,tp,-1.0,sl
