symbol,rsi_period,rsi_l,rsi_h,sl_n,tp_r,mfe1,lock1,mfe2,lock2,n_trades,baseline_total_r,managed_total_r,delta_m_minus_b,win_pct,max_dd_r,avg_hold_h
ETHUSDT,28,40,70,2,1.0,1.0,0.8,6.5,5.5,191,-38.2016185142596,-38.2016185142596,0.0,43.97905759162304,43.607340062260874,4.513525305410122
ETHUSDT,28,40,70,2,0.7,1.0,0.8,6.5,5.5,191,-43.001618514259796,-43.001618514259796,0.0,50.26178010471204,47.295418864678815,3.358638743455497
ETHUSDT,21,40,70,2,0.7,1.0,0.8,6.5,5.5,253,-47.51380893353941,-47.51380893353941,0.0,51.38339920948617,48.254922305257615,4.653162055335969
ETHUSDT,21,40,70,2,14.0,1.0,0.8,6.5,5.5,253,-58.51380893353949,-58.51380893353949,0.0,5.533596837944664,90.52312888109631,76.18115942028984
ETHUSDT,7,40,70,2,7.0,1.0,0.8,6.5,5.5,618,-59.1681350812255,-59.1681350812255,0.0,12.135922330097088,78.02945575711402,26.735976267529665
ETHUSDT,7,40,70,2,1.0,1.0,0.8,6.5,5.5,618,-63.168135081225486,-63.168135081225486,0.0,48.22006472491909,66.91579994313,4.533710895361381
ETHUSDT,14,40,70,2,1.0,1.0,0.8,6.5,5.5,356,-63.94639685847195,-63.94639685847195,0.0,44.38202247191011,67.59342296075017,8.219803370786517
ETHUSDT,14,40,70,2,0.7,1.0,0.8,6.5,5.5,356,-67.14639685847196,-67.14639685847196,0.0,51.68539325842697,70.39342296075017,6.162921348314606
ETHUSDT,28,40,70,2,14.0,1.0,0.8,6.5,5.5,191,-71.20161851425958,-71.20161851425958,0.0,4.712041884816754,110.56728155550675,82.99738219895286
ETHUSDT,28,40,70,2,7.0,1.0,0.8,6.5,5.5,191,-78.2016185142596,-78.2016185142596,0.0,8.37696335078534,83.90195679036718,32.032286212914485
ETHUSDT,7,40,70,2,0.7,1.0,0.8,6.5,5.5,618,-82.8681350812256,-82.8681350812256,0.0,54.85436893203883,84.69397154832399,3.2731930960086304
ETHUSDT,14,40,70,2,7.0,1.0,0.8,6.5,5.5,356,-91.94639685847194,-91.94639685847194,0.0,10.112359550561797,114.38601653699976,35.95833333333333
ETHUSDT,21,40,70,2,7.0,1.0,0.8,6.5,5.5,253,-92.51380893353947,-92.51380893353947,0.0,8.695652173913043,94.93285136821935,33.8138998682477
LINKUSDT,28,40,70,2,1.0,1.0,0.8,6.5,5.5,178,-24.886880717733348,-24.886880717733348,0.0,45.50561797752809,24.76613176507508,7.093164794007492
LINKUSDT,28,40,70,2,0.7,1.0,0.8,6.5,5.5,178,-30.486880717733165,-30.486880717733165,0.0,51.68539325842697,30.774765751736446,4.705524344569288
LINKUSDT,14,40,70,2,14.0,1.0,0.8,6.5,5.5,324,-46.35905962554281,-46.35905962554281,0.0,6.172839506172839,110.33835082691505,93.47170781893004
LINKUSDT,21,40,70,2,1.0,1.0,0.8,6.5,5.5,211,-46.902020383973095,-46.902020383973095,0.0,43.127962085308056,48.650637872346536,7.567140600315956
LINKUSDT,21,40,70,2,0.7,1.0,0.8,6.5,5.5,211,-50.40202038397282,-50.40202038397282,0.0,49.28909952606635,52.21881943055563,4.740126382306477
LINKUSDT,28,40,70,2,7.0,1.0,0.8,6.5,5.5,178,-50.88688071773335,-50.88688071773335,0.0,9.550561797752808,58.59358460008944,34.00187265917603
LINKUSDT,28,40,70,2,14.0,1.0,0.8,6.5,5.5,178,-51.886880717733334,-51.886880717733334,0.0,5.056179775280898,74.18193021981186,47.271067415730336
LINKUSDT,21,40,70,2,14.0,1.0,0.8,6.5,5.5,211,-63.90202038397309,-63.90202038397309,0.0,5.213270142180095,79.76333769366963,65.10347551342812
LINKUSDT,14,40,70,2,7.0,1.0,0.8,6.5,5.5,324,-66.35905962554278,-66.35905962554278,0.0,10.802469135802468,99.33357714647201,47.08590534979424
LINKUSDT,14,40,70,2,1.0,1.0,0.8,6.5,5.5,324,-74.3590596255428,-74.3590596255428,0.0,41.9753086419753,75.31971141125706,6.658950617283951
LINKUSDT,21,40,70,2,7.0,1.0,0.8,6.5,5.5,211,-76.90202038397308,-76.90202038397308,0.0,9.004739336492891,77.54828014484158,55.77764612954186
LINKUSDT,14,40,70,2,0.7,1.0,0.8,6.5,5.5,324,-81.15905962554291,-81.15905962554291,0.0,48.148148148148145,81.81971141125719,4.380144032921811
LINKUSDT,7,40,70,2,14.0,1.0,0.8,6.5,5.5,780,-107.15718031641458,-107.15718031641458,0.0,6.41025641025641,129.63243137474194,39.141025641025635
LINKUSDT,7,40,70,2,7.0,1.0,0.8,6.5,5.5,780,-185.1571803164146,-185.1571803164146,0.0,10.76923076923077,184.48313319840608,17.261431623931625
LINKUSDT,7,40,70,2,1.0,1.0,0.8,6.5,5.5,780,-189.1571803164146,-189.1571803164146,0.0,42.82051282051282,189.83938905672719,2.9973290598290596
