stream,sym,side,entry_ts_utc,exit_ts_utc,year,entry_price,stop_init,tp_price,risk,tp_r,managed_r,baseline_r,saved_r,managed_reason,bars_5m,duration_h,mfe_r,balance_before,risk_pct,dollar_risk,dollar_pnl,balance_after
S2,XRPUSDT,-1,2023-04-07T11:00:00+00:00,2023-04-10T22:00:00+00:00,2023,0.5072,0.51533702,0.48278894,0.00813702,3.0,-1.0187,-1.0187,0.0,SL,997,83.0,1.1921,26819.74,2.7559,739.13,-752.95,25928.49
S1,BTCUSDT,1,2023-04-09T22:00:00+00:00,2023-04-10T05:20:00+00:00,2023,28423.2,28181.63843417,31321.93878991,241.56156583,12.0,-1.035299,-1.035299,0.0,SL,89,7.33,0.4798,26819.74,0.4981,133.59,-138.3,26681.43
S1,BTCUSDT,1,2023-04-10T19:00:00+00:00,2023-04-19T08:20:00+00:00,2023,29264.8,28903.78835593,33596.93972878,361.01164407,12.0,-1.024319,-1.024319,0.0,SL,2465,205.33,4.9699,26681.43,0.4981,132.9,-136.13,15865.25
S1,SOLUSDT,1,2023-04-11T05:00:00+00:00,2023-04-11T05:50:00+00:00,2023,22.405,21.90022076,28.4623509,0.50477924,12.0,-1.013316,-1.013316,0.0,SL,11,0.83,0.3487,25928.49,0.4981,129.15,-130.87,25797.62
S5,SOLUSDT,-1,2023-04-11T06:00:00+00:00,2023-04-11T07:15:00+00:00,2023,21.973,22.5390093,19.14295352,0.5660093,5.0,-1.011646,-1.011646,0.0,SL,16,1.25,0.0071,25797.62,0.5216,134.56,-136.13,25661.49
S1,SOLUSDT,1,2023-04-11T15:00:00+00:00,2023-04-12T02:15:00+00:00,2023,23.168,22.532881,30.78942803,0.635119,12.0,-1.010943,-1.010943,0.0,SL,136,11.25,0.8376,25661.49,0.4981,127.82,-129.22,25532.27
S2,SOLUSDT,-1,2023-04-12T03:00:00+00:00,2023-04-12T07:10:00+00:00,2023,22.456,23.07274033,20.60577901,0.61674033,3.0,-1.010923,-1.010923,0.0,SL,51,4.17,0.1411,25532.27,2.7559,703.64,-711.33,24820.94
S2,SOLUSDT,-1,2023-04-12T15:00:00+00:00,2023-04-12T17:40:00+00:00,2023,23.636,24.35751345,21.47145964,0.72151345,3.0,-1.009828,-1.009828,0.0,SL,33,2.67,0.5502,24820.94,2.7559,684.04,-690.76,24130.18
S2,LINKUSDT,-1,2023-04-13T14:00:00+00:00,2023-04-13T15:05:00+00:00,2023,7.386,7.47293375,7.12519874,0.08693375,3.0,-1.025488,-1.025488,0.0,SL,14,1.08,0.0,24130.18,2.7559,665.0,-681.95,23448.23
S2,SOLUSDT,-1,2023-04-13T14:00:00+00:00,2023-04-14T01:45:00+00:00,2023,24.626,25.27347155,22.68358535,0.64747155,3.0,-1.01141,-1.01141,0.0,SL,142,11.75,0.6579,24130.18,2.7559,665.0,-672.59,22647.79
S5,ETHUSDT,-1,2023-04-13T14:00:00+00:00,2023-04-14T00:30:00+00:00,2023,1992.0,2030.03868345,1801.80658275,38.03868345,5.0,-1.01571,-1.01571,0.0,SL,127,10.5,0.0657,24130.18,0.5216,125.86,-127.84,23320.39
S5,XRPUSDT,-1,2023-04-14T08:00:00+00:00,2023-04-18T23:05:00+00:00,2023,0.5283,0.53864189,0.47659053,0.01034189,5.0,-1.015325,-1.015325,0.0,SL,1334,111.08,2.1273,22647.79,0.5216,118.13,-119.94,16001.39
S2,DOGEUSDT,-1,2023-04-14T13:00:00+00:00,2023-04-15T11:10:00+00:00,2023,0.08876,0.09044909,0.08369272,0.00168909,3.0,-1.015765,-1.015765,0.0,SL,267,22.17,2.1846,22647.79,2.7559,624.15,-633.99,18912.02
S2,LINKUSDT,-1,2023-04-14T13:00:00+00:00,2023-04-14T15:00:00+00:00,2023,7.691,7.80952393,7.33542822,0.11852393,3.0,-1.019467,-1.019467,0.0,SL,25,2.0,0.0084,22647.79,2.7559,624.15,-636.3,22011.49
S2,DOGEUSDT,-1,2023-04-14T16:00:00+00:00,2023-04-14T17:15:00+00:00,2023,0.08573,0.08776049,0.07963852,0.00203049,3.0,-1.012666,-1.012666,0.0,SL,16,1.25,0.0739,22011.49,2.7559,606.61,-614.3,21397.2
S2,ETHUSDT,-1,2023-04-14T16:00:00+00:00,2023-04-14T18:10:00+00:00,2023,2060.0,2093.46024402,1959.61926795,33.46024402,3.0,-1.01847,-1.01847,0.0,SL,27,2.17,0.5678,22011.49,2.7559,606.61,-617.82,20163.09
S2,LINKUSDT,-1,2023-04-14T16:00:00+00:00,2023-04-14T18:05:00+00:00,2023,7.549,7.69099164,7.12302507,0.14199164,3.0,-1.01595,-1.01595,0.0,SL,26,2.08,0.1338,22011.49,2.7559,606.61,-616.29,20780.91
S2,XRPUSDT,-1,2023-04-14T16:00:00+00:00,2023-04-14T20:30:00+00:00,2023,0.5149,0.52385515,0.48803456,0.00895515,3.0,-1.017249,-1.017249,0.0,SL,55,4.5,0.3573,22011.49,2.7559,606.61,-617.08,19546.01
S1,SOLUSDT,1,2023-04-16T21:00:00+00:00,2023-04-17T01:00:00+00:00,2023,25.399,24.81573554,32.39817356,0.58326446,12.0,-1.013064,-1.013064,0.0,SL,49,4.0,0.2795,18912.02,0.4981,94.2,-95.43,18816.59
S2,BTCUSDT,-1,2023-04-17T01:00:00+00:00,2023-04-17T02:40:00+00:00,2023,29833.0,30053.28009012,29172.15972963,220.28009012,3.0,-1.04063,-1.04063,0.0,SL,21,1.67,0.5398,18912.02,2.7559,521.2,-542.37,17745.15
S2,DOGEUSDT,-1,2023-04-17T01:00:00+00:00,2023-04-17T07:10:00+00:00,2023,0.08852,0.09029691,0.08318927,0.00177691,3.0,-1.014945,-1.014945,0.0,SL,75,6.17,0.2758,18912.02,2.7559,521.2,-528.99,17216.17
S2,ETHUSDT,-1,2023-04-17T01:00:00+00:00,2023-04-18T07:00:00+00:00,2023,2081.21,2109.40734049,1996.61797853,28.19734049,3.0,-1.022143,-1.022143,0.0,SL,361,30.0,1.1905,18912.02,2.7559,521.2,-532.74,16204.12
S2,SOLUSDT,-1,2023-04-17T01:00:00+00:00,2023-04-17T01:10:00+00:00,2023,24.863,25.35723388,23.38029836,0.49423388,3.0,-1.015092,-1.015092,0.0,SL,3,0.17,0.1275,18912.02,2.7559,521.2,-529.06,18287.52
S2,DOGEUSDT,-1,2023-04-17T16:00:00+00:00,2023-04-18T05:00:00+00:00,2023,0.08996,0.0925986,0.08204419,0.0026386,3.0,-1.010228,-1.010228,0.0,SL,157,13.0,0.1326,17216.17,2.7559,474.46,-479.31,16736.85
S1,BTCUSDT,1,2023-04-18T12:00:00+00:00,2023-04-18T17:55:00+00:00,2023,30369.7,30015.24464966,34623.16420403,354.45535034,12.0,-1.025704,-1.025704,0.0,SL,72,5.92,0.3112,16204.12,0.4981,80.71,-82.79,16121.33
S2,XRPUSDT,-1,2023-04-19T07:00:00+00:00,2023-04-19T08:20:00+00:00,2023,0.5232,0.53067272,0.50078183,0.00747272,3.0,2.978996,2.978996,0.0,TP,17,1.33,8.5243,16001.39,2.7559,440.98,1313.68,17178.94
S1,DOGEUSDT,1,2023-04-19T10:00:00+00:00,2023-04-20T16:00:00+00:00,2023,0.08766,0.08447793,0.12584486,0.00318207,12.0,-1.008264,-1.008264,0.0,SL,361,30.0,1.8447,17178.94,0.4981,85.57,-86.28,17006.41
S1,SOLUSDT,1,2023-04-19T11:00:00+00:00,2023-04-19T23:20:00+00:00,2023,23.134,22.26723502,33.53517972,0.86676498,12.0,-1.008007,-1.008007,0.0,SL,149,12.33,0.4799,17178.94,0.4981,85.57,-86.25,17092.69
S2,SOLUSDT,-1,2023-04-20T16:00:00+00:00,2023-04-26T12:20:00+00:00,2023,22.116,22.72694184,20.28317447,0.61094184,3.0,-1.01086,-1.01086,0.0,SL,1685,140.33,2.2948,17092.69,2.7559,471.06,-476.17,15039.26
S3,SOLUSDT,-1,2023-04-20T16:00:00+00:00,2023-04-26T12:20:00+00:00,2023,22.116,22.74609418,18.65399622,0.81458912,4.25,-0.781657,-0.781657,0.0,SL,1685,140.33,1.7211,17092.69,3.3981,580.83,-454.01,14585.26
S2,DOGEUSDT,-1,2023-04-20T17:00:00+00:00,2023-05-08T01:45:00+00:00,2023,0.08371,0.08716769,0.07333692,0.00345769,3.0,2.992737,2.992737,0.0,TP,5002,416.75,3.1987,17006.41,2.7559,468.68,1402.63,12737.47
S3,DOGEUSDT,-1,2023-04-20T17:00:00+00:00,2023-06-05T16:00:00+00:00,2023,0.08371,0.08689577,0.06411641,0.00461026,4.25,4.244553,4.244553,0.0,TP,13237,1103.0,4.5529,17006.41,3.3981,577.89,2452.91,14128.34
S2,XRPUSDT,-1,2023-04-24T02:00:00+00:00,2023-04-24T16:55:00+00:00,2023,0.4748,0.48436598,0.44610206,0.00956598,3.0,2.98511,2.98511,0.0,TP,180,14.92,3.042,17006.41,2.7559,468.68,1399.06,17923.77
S2,XRPUSDT,-1,2023-04-24T03:00:00+00:00,2023-04-26T12:20:00+00:00,2023,0.4674,0.4771827,0.43805191,0.0097827,3.0,-1.014333,-1.014333,0.0,SL,689,57.33,2.2182,17006.41,2.7559,468.68,-475.4,14109.86
S2,XRPUSDT,-1,2023-04-24T08:00:00+00:00,2023-04-25T21:00:00+00:00,2023,0.4606,0.47021346,0.43175962,0.00961346,3.0,-1.014374,-1.014374,0.0,SL,445,37.0,1.5499,17006.41,2.7559,468.68,-475.42,16478.93
S2,BTCUSDT,-1,2023-04-24T09:00:00+00:00,2023-04-24T11:35:00+00:00,2023,27173.8,27467.28070391,26293.35788828,293.48070391,3.0,-1.027777,-1.027777,0.0,SL,32,2.58,0.0804,17006.41,2.7559,468.68,-481.7,16524.71
S2,ETHUSDT,-1,2023-04-24T16:00:00+00:00,2023-04-25T20:05:00+00:00,2023,1833.73,1858.78164128,1758.57507616,25.05164128,3.0,-1.021959,-1.021959,0.0,SL,338,28.08,1.4271,16524.71,2.7559,455.4,-465.4,16954.35
S2,SOLUSDT,-1,2023-04-24T16:00:00+00:00,2023-04-25T21:25:00+00:00,2023,21.344,21.76604362,20.07786914,0.42204362,3.0,-1.015172,-1.015172,0.0,SL,354,29.42,1.4927,16524.71,2.7559,455.4,-462.31,15515.44
S2,ETHUSDT,-1,2023-04-24T17:00:00+00:00,2023-04-24T18:15:00+00:00,2023,1813.32,1840.03545262,1733.17364215,26.71545262,3.0,-1.020363,-1.020363,0.0,SL,16,1.25,0.274,17923.77,2.7559,493.96,-504.02,17419.75
S2,SOLUSDT,-1,2023-04-24T17:00:00+00:00,2023-04-25T21:00:00+00:00,2023,21.126,21.55957622,19.82527135,0.43357622,3.0,-1.014617,-1.014617,0.0,SL,337,28.0,0.9502,17923.77,2.7559,493.96,-501.18,15977.75
S4,BTCUSDT,1,2023-04-24T18:00:00+00:00,2023-04-26T19:45:00+00:00,2023,27365.2,26875.17643191,36920.65957785,490.02356809,19.5,0.983247,-1.016753,2.0,BE,598,49.75,5.4752,17923.77,1.6151,289.49,284.64,14180.42
S1,BTCUSDT,1,2023-04-26T13:00:00+00:00,2023-04-26T19:15:00+00:00,2023,29955.1,29401.90414693,36593.4502368,553.19585307,12.0,-1.016245,-1.016245,0.0,SL,76,6.25,0.1571,14109.86,0.4981,70.28,-71.42,14038.44
S1,ETHUSDT,1,2023-04-26T13:00:00+00:00,2023-04-26T19:15:00+00:00,2023,1959.98,1924.85047058,2381.53435306,35.12952942,12.0,-1.016738,-1.016738,0.0,SL,76,6.25,0.0902,14109.86,0.4981,70.28,-71.46,13966.98
S1,SOLUSDT,1,2023-04-26T13:00:00+00:00,2023-04-26T19:15:00+00:00,2023,22.883,22.35470073,29.22259119,0.52829927,12.0,-1.012994,-1.012994,0.0,SL,76,6.25,0.1779,14109.86,0.4981,70.28,-71.19,13895.78
S2,BTCUSDT,-1,2023-04-26T20:00:00+00:00,2023-04-26T21:55:00+00:00,2023,27871.9,28454.52392235,26124.02823294,582.62392235,3.0,-1.014352,-1.014352,0.0,SL,24,1.92,1.1532,14180.42,2.7559,390.8,-396.41,13387.36
S2,ETHUSDT,-1,2023-04-26T20:00:00+00:00,2023-04-26T20:55:00+00:00,2023,1827.39,1863.9628945,1717.67131651,36.5728945,3.0,-1.01499,-1.01499,0.0,SL,12,0.92,1.2403,14180.42,2.7559,390.8,-396.66,13783.76
S2,SOLUSDT,-1,2023-04-26T20:00:00+00:00,2023-04-27T00:15:00+00:00,2023,21.069,21.62958975,19.38723074,0.56058975,3.0,-1.011275,-1.011275,0.0,SL,52,4.25,1.3878,14180.42,2.7559,390.8,-395.2,12992.15
S5,LINKUSDT,-1,2023-04-26T20:00:00+00:00,2023-04-27T00:15:00+00:00,2023,6.881,7.08795714,5.84621431,0.20695714,5.0,-1.009975,-1.009975,0.0,SL,52,4.25,0.9181,14180.42,0.5216,73.97,-74.7,12917.45
S4,ETHUSDT,1,2023-04-26T21:00:00+00:00,2023-05-01T19:15:00+00:00,2023,1865.16,1807.74927348,2984.66916711,57.41072652,19.5,-1.009746,-1.009746,0.0,SL,1420,118.25,1.3036,13783.76,1.6151,222.62,-224.79,11972.44
S4,SOLUSDT,1,2023-04-26T21:00:00+00:00,2023-05-08T17:55:00+00:00,2023,21.446,20.58665078,38.20330974,0.85934922,19.5,-1.007487,-1.007487,0.0,SL,3420,284.92,2.972,13783.76,1.6151,222.62,-224.29,12513.19
S4,XRPUSDT,1,2023-04-26T21:00:00+00:00,2023-05-08T01:40:00+00:00,2023,0.4545,0.43888248,0.7590417,0.01561752,19.5,-1.008731,-1.008731,0.0,SL,3225,268.67,2.0682,13783.76,1.6151,222.62,-224.57,10827.37
S4,XRPUSDT,1,2023-04-26T22:00:00+00:00,2023-05-08T01:40:00+00:00,2023,0.4591,0.44328373,0.7675173,0.01581627,19.5,-1.008708,-1.008708,0.0,SL,3213,267.67,1.7514,13387.36,1.6151,216.22,-218.1,10609.27
S2,ETHUSDT,-1,2023-04-27T02:00:00+00:00,2023-04-30T15:40:00+00:00,2023,1890.74,1939.33492399,1744.95522802,48.59492399,3.0,-1.011672,-1.011672,0.0,SL,1029,85.67,0.6624,12917.45,2.7559,355.99,-360.15,12197.24
S2,LINKUSDT,-1,2023-04-27T02:00:00+00:00,2023-04-30T10:05:00+00:00,2023,7.06,7.24502382,6.50492855,0.18502382,3.0,-1.011447,-1.011447,0.0,SL,962,80.08,0.7188,12917.45,2.7559,355.99,-360.07,12557.38
S2,ETHUSDT,-1,2023-05-01T00:00:00+00:00,2023-05-01T19:15:00+00:00,2023,1868.41,1887.74233447,1810.4129966,19.33233447,3.0,2.971006,2.971006,0.0,TP,232,19.25,3.19,12197.24,2.7559,336.14,998.68,12971.13
S2,BTCUSDT,-1,2023-05-01T02:00:00+00:00,2023-05-02T19:05:00+00:00,2023,28488.2,28824.82924931,27478.31225207,336.62924931,3.0,-1.025388,-1.025388,0.0,SL,494,41.08,2.49,12197.24,2.7559,336.14,-344.68,12488.79
S5,XRPUSDT,-1,2023-05-01T03:00:00+00:00,2023-05-05T18:10:00+00:00,2023,0.4604,0.46803501,0.42222496,0.00763501,5.0,-1.01809,-1.01809,0.0,SL,1335,111.17,1.4407,12197.24,0.5216,63.62,-64.77,10855.96
S5,BTCUSDT,-1,2023-05-01T20:00:00+00:00,2023-05-02T14:25:00+00:00,2023,27833.9,28308.75225483,25459.63872583,474.85225483,5.0,-1.017585,-1.017585,0.0,SL,222,18.42,0.3873,12971.13,0.5216,67.66,-68.85,12833.46
S5,BTCUSDT,-1,2023-05-01T21:00:00+00:00,2023-05-02T07:15:00+00:00,2023,27663.7,28147.49137949,25244.74310255,483.79137949,5.0,-1.017154,-1.017154,0.0,SL,124,10.25,0.0122,12971.13,0.5216,67.66,-68.82,12902.31
S4,XRPUSDT,1,2023-05-02T18:00:00+00:00,2023-05-03T12:00:00+00:00,2023,0.4608,0.45416876,0.59010912,0.00663124,19.5,-1.020847,-1.020847,0.0,SL,217,18.0,0.7992,12833.46,1.6151,207.27,-211.59,12277.19
S2,DOGEUSDT,-1,2023-05-03T20:00:00+00:00,2023-05-03T21:15:00+00:00,2023,0.0777,0.07852741,0.07521776,0.00082741,3.0,-1.028172,-1.028172,0.0,SL,16,1.25,0.0846,12277.19,2.7559,338.35,-347.88,11929.31
S2,ETHUSDT,-1,2023-05-03T20:00:00+00:00,2023-05-03T21:20:00+00:00,2023,1867.19,1889.29856958,1800.86429127,22.10856958,3.0,-1.025337,-1.025337,0.0,SL,17,1.33,0.4912,12277.19,2.7559,338.35,-346.92,11582.39
S2,LINKUSDT,-1,2023-05-03T20:00:00+00:00,2023-05-03T21:20:00+00:00,2023,6.992,7.08977212,6.69868365,0.09777212,3.0,-1.021454,-1.021454,0.0,SL,17,1.33,0.1636,12277.19,2.7559,338.35,-345.61,11236.79
S2,DOGEUSDT,-1,2023-05-04T00:00:00+00:00,2023-05-05T22:10:00+00:00,2023,0.07959,0.08062747,0.07647758,0.00103747,3.0,-1.023015,-1.023015,0.0,SL,555,46.17,2.7953,11236.79,2.7559,309.67,-316.8,10539.15
S2,SOLUSDT,-1,2023-05-04T14:00:00+00:00,2023-05-05T13:50:00+00:00,2023,21.854,22.17196997,20.90009009,0.31796997,3.0,-1.020619,-1.020619,0.0,SL,287,23.83,1.1133,11236.79,2.7559,309.67,-316.06,10920.73
S1,ETHUSDT,1,2023-05-05T14:00:00+00:00,2023-05-06T13:05:00+00:00,2023,1931.78,1902.23864365,2286.27627615,29.54135635,12.0,-1.019618,-1.019618,0.0,SL,278,23.08,3.1102,10920.73,0.4981,54.4,-55.46,10483.69
S2,DOGEUSDT,-1,2023-05-06T03:00:00+00:00,2023-05-06T14:05:00+00:00,2023,0.07886,0.07985055,0.07588835,0.00099055,3.0,2.976116,2.976116,0.0,TP,134,11.08,3.4425,10539.15,2.7559,290.45,864.41,11348.1
S2,SOLUSDT,-1,2023-05-06T13:00:00+00:00,2023-05-07T15:05:00+00:00,2023,22.159,22.49692522,21.14522434,0.33792522,3.0,-1.019672,-1.019672,0.0,SL,314,26.08,1.9205,10539.15,2.7559,290.45,-296.16,11051.94
S2,SOLUSDT,-1,2023-05-08T00:00:00+00:00,2023-05-08T01:40:00+00:00,2023,21.659,21.99773645,20.64279064,0.33873645,3.0,2.980818,2.980818,0.0,TP,21,1.67,3.0673,11051.94,2.7559,304.58,907.9,11517.17
S3,SOLUSDT,-1,2023-05-08T00:00:00+00:00,2023-05-10T17:20:00+00:00,2023,21.659,22.26887365,19.73949343,0.4516486,4.25,4.235613,4.235613,0.0,TP,785,65.33,4.5013,11051.94,3.3981,375.56,1590.71,13905.43
S4,LINKUSDT,1,2023-05-08T01:00:00+00:00,2023-05-08T01:40:00+00:00,2023,6.906,6.80942502,8.78921221,0.09657498,19.5,-1.021453,-1.021453,0.0,SL,9,0.67,0.0414,11051.94,1.6151,178.5,-182.33,11334.84
S5,XRPUSDT,-1,2023-05-08T09:00:00+00:00,2023-05-12T05:00:00+00:00,2023,0.4318,0.44098451,0.38587745,0.00918451,5.0,-1.014104,-1.014104,0.0,SL,1105,92.0,2.7329,12737.47,0.5216,66.44,-67.38,13313.67
S5,DOGEUSDT,-1,2023-05-08T18:00:00+00:00,2023-05-09T01:05:00+00:00,2023,0.07117,0.07281307,0.06295463,0.00164307,5.0,-1.012995,-1.012995,0.0,SL,86,7.08,1.1503,12513.19,0.5216,65.27,-66.12,12380.93
S5,LINKUSDT,-1,2023-05-08T18:00:00+00:00,2023-05-10T12:45:00+00:00,2023,6.516,6.65178806,5.8370597,0.13578806,5.0,-1.014396,-1.014396,0.0,SL,514,42.75,1.2225,12513.19,0.5216,65.27,-66.21,12314.72
S5,XRPUSDT,-1,2023-05-08T18:00:00+00:00,2023-05-08T23:20:00+00:00,2023,0.4188,0.4282117,0.3717415,0.0094117,5.0,-1.013349,-1.013349,0.0,SL,65,5.33,1.2856,12513.19,0.5216,65.27,-66.14,12447.05
S4,DOGEUSDT,1,2023-05-10T19:00:00+00:00,2023-05-11T14:00:00+00:00,2023,0.0725,0.07095824,0.10256438,0.00154176,19.5,-1.014107,-1.014107,0.0,SL,229,19.0,0.8821,13905.43,1.6151,224.59,-227.75,13677.68
S4,BTCUSDT,1,2023-05-11T05:00:00+00:00,2023-05-11T14:00:00+00:00,2023,27484.0,27008.01130518,36765.77954905,475.98869482,19.5,-1.017322,-1.017322,0.0,SL,109,9.0,0.3067,13905.43,1.6151,224.59,-228.48,13449.2
S1,ETHUSDT,1,2023-05-11T16:00:00+00:00,2023-05-11T17:20:00+00:00,2023,1806.85,1775.65716375,2181.16403498,31.19283625,12.0,-1.017378,-1.017378,0.0,SL,17,1.33,0.101,13449.2,0.4981,66.99,-68.15,13381.04
S2,LINKUSDT,-1,2023-05-15T03:00:00+00:00,2023-05-15T05:25:00+00:00,2023,6.605,6.67866754,6.38399737,0.07366754,3.0,-1.026898,-1.026898,0.0,SL,30,2.42,0.0136,13117.65,2.7559,361.51,-371.23,12746.41
S4,XRPUSDT,1,2023-05-16T03:00:00+00:00,2023-05-16T12:30:00+00:00,2023,0.4238,0.4180779,0.53538102,0.0057221,19.5,-1.022219,-1.022219,0.0,SL,115,9.5,0.4194,12746.41,1.6151,205.87,-210.44,12535.97
S2,XRPUSDT,-1,2023-05-16T09:00:00+00:00,2023-05-16T21:30:00+00:00,2023,0.4216,0.4257699,0.40909031,0.0041699,3.0,-1.030332,-1.030332,0.0,SL,151,12.5,1.1511,12746.41,2.7559,351.28,-361.93,12174.04
S4,SOLUSDT,1,2023-05-16T22:00:00+00:00,2023-05-18T17:40:00+00:00,2023,20.705,20.36944921,27.24824031,0.33555079,19.5,-1.018511,-1.018511,0.0,SL,525,43.67,1.4752,12174.04,1.6151,196.62,-200.26,11110.27
S1,XRPUSDT,1,2023-05-17T00:00:00+00:00,2023-06-04T20:45:00+00:00,2023,0.4424,0.43412409,0.54171087,0.00827591,12.0,11.983963,11.983963,0.0,TP,5434,452.75,12.3008,12174.04,0.4981,60.64,726.69,8737.41
S1,XRPUSDT,1,2023-05-17T04:00:00+00:00,2023-05-17T06:50:00+00:00,2023,0.4589,0.44803895,0.58923256,0.01086105,12.0,-1.012676,-1.012676,0.0,SL,35,2.83,0.1197,12174.04,0.4981,60.64,-61.41,12112.63
S5,XRPUSDT,-1,2023-05-17T07:00:00+00:00,2023-05-18T10:10:00+00:00,2023,0.4465,0.45737614,0.39211932,0.01087614,5.0,-1.012316,-1.012316,0.0,SL,327,27.17,0.8459,12112.63,0.5216,63.18,-63.96,11367.89
S2,XRPUSDT,-1,2023-05-17T09:00:00+00:00,2023-05-18T10:05:00+00:00,2023,0.4434,0.45161735,0.41874795,0.00821735,3.0,-1.016188,-1.016188,0.0,SL,302,25.08,0.7423,12112.63,2.7559,333.81,-339.22,11431.85
S2,DOGEUSDT,-1,2023-05-17T12:00:00+00:00,2023-05-17T14:40:00+00:00,2023,0.07261,0.07354804,0.06979588,0.00093804,3.0,-1.023222,-1.023222,0.0,SL,33,2.67,0.1066,12112.63,2.7559,333.81,-341.56,11771.07
S2,LINKUSDT,-1,2023-05-17T21:00:00+00:00,2023-05-18T18:30:00+00:00,2023,6.723,6.80868806,6.46593583,0.08568806,3.0,2.976462,2.976462,0.0,TP,259,21.5,3.0226,11771.07,2.7559,324.4,965.56,12075.83
S1,XRPUSDT,1,2023-05-18T11:00:00+00:00,2023-05-18T17:35:00+00:00,2023,0.4686,0.4578828,0.59720634,0.0107172,12.0,-1.013117,-1.013117,0.0,SL,80,6.58,0.4012,11367.89,0.4981,56.62,-57.37,11310.53
S2,BTCUSDT,-1,2023-05-18T16:00:00+00:00,2023-05-23T03:20:00+00:00,2023,27075.2,27322.64965498,26332.85103506,247.44965498,3.0,-1.032825,-1.032825,0.0,SL,1289,107.33,2.9901,11367.89,2.7559,313.29,-323.57,10987.76
S5,SOLUSDT,-1,2023-05-21T21:00:00+00:00,2023-05-22T13:40:00+00:00,2023,19.735,19.99157854,18.45210732,0.25657854,5.0,-1.023075,-1.023075,0.0,SL,201,16.67,1.8279,12075.83,0.5216,62.99,-64.44,11311.33
S2,BTCUSDT,-1,2023-05-22T13:00:00+00:00,2023-05-22T13:30:00+00:00,2023,26718.0,26875.41831456,26245.74505631,157.41831456,3.0,-1.050918,-1.050918,0.0,SL,7,0.5,0.1779,12075.83,2.7559,332.8,-349.74,11726.08
S2,DOGEUSDT,-1,2023-05-22T13:00:00+00:00,2023-05-23T03:20:00+00:00,2023,0.07296,0.07370739,0.07071783,0.00074739,3.0,-1.029286,-1.029286,0.0,SL,173,14.33,0.7225,12075.83,2.7559,332.8,-342.54,10645.22
S2,ETHUSDT,-1,2023-05-22T13:00:00+00:00,2023-05-22T13:30:00+00:00,2023,1809.49,1819.80717811,1778.53846568,10.31717811,3.0,-1.052616,-1.052616,0.0,SL,7,0.5,0.1338,12075.83,2.7559,332.8,-350.31,11375.78
S1,LINKUSDT,1,2023-05-23T04:00:00+00:00,2023-05-23T07:30:00+00:00,2023,6.623,6.5394879,7.62514516,0.0835121,12.0,-1.023792,-1.023792,0.0,SL,43,3.5,0.1078,10645.22,0.4981,53.02,-54.29,10590.93
S2,SOLUSDT,-1,2023-05-23T05:00:00+00:00,2023-05-24T13:50:00+00:00,2023,19.906,20.17016971,19.11349086,0.26416971,3.0,2.977394,2.977394,0.0,TP,395,32.83,5.2088,10645.22,2.7559,293.37,873.48,11464.42
S1,SOLUSDT,1,2023-05-24T16:00:00+00:00,2023-06-07T17:20:00+00:00,2023,19.16,18.73806558,24.22321306,0.42193442,12.0,-1.013623,-1.013623,0.0,SL,4049,337.33,7.4348,11464.42,0.4981,57.1,-57.88,15226.49
S1,DOGEUSDT,1,2023-05-27T23:00:00+00:00,2023-05-28T08:20:00+00:00,2023,0.07305,0.07226713,0.08244445,0.00078287,12.0,-1.027993,-1.027993,0.0,SL,113,9.33,0.5109,11464.42,0.4981,57.1,-58.7,11079.07
S2,DOGEUSDT,-1,2023-05-28T00:00:00+00:00,2023-05-28T00:40:00+00:00,2023,0.07254,0.07318271,0.07061186,0.00064271,3.0,-1.03386,-1.03386,0.0,SL,9,0.67,0.2801,11464.42,2.7559,315.95,-326.65,11137.77
S1,DOGEUSDT,1,2023-05-28T01:00:00+00:00,2023-05-28T08:20:00+00:00,2023,0.07313,0.07221426,0.08411889,0.00091574,12.0,-1.023958,-1.023958,0.0,SL,89,7.33,0.2184,11137.77,0.4981,55.48,-56.81,11022.26
S2,DOGEUSDT,-1,2023-05-28T02:00:00+00:00,2023-05-28T22:00:00+00:00,2023,0.07282,0.07351561,0.07073318,0.00069561,3.0,-1.031406,-1.031406,0.0,SL,241,20.0,1.4807,11137.77,2.7559,306.95,-316.59,10646.61
S5,SOLUSDT,-1,2023-05-28T03:00:00+00:00,2023-05-28T18:10:00+00:00,2023,20.405,20.7717066,18.57146701,0.3667066,5.0,-1.016693,-1.016693,0.0,SL,183,15.17,0.1091,11137.77,0.5216,58.09,-59.06,10963.2
S2,SOLUSDT,-1,2023-05-29T00:00:00+00:00,2023-05-30T03:05:00+00:00,2023,20.798,21.05767876,20.01896372,0.25967876,3.0,-1.024027,-1.024027,0.0,SL,326,27.08,2.0525,10646.61,2.7559,293.41,-300.46,10346.15
S2,BTCUSDT,-1,2023-05-29T16:00:00+00:00,2023-05-30T03:15:00+00:00,2023,27622.0,27869.31764225,26880.04707324,247.31764225,3.0,-1.033506,-1.033506,0.0,SL,136,11.25,0.4387,10646.61,2.7559,293.41,-303.24,10042.91
S1,XRPUSDT,1,2023-05-30T05:00:00+00:00,2023-06-05T16:00:00+00:00,2023,0.5032,0.4932244,0.62290719,0.0099756,12.0,-1.015133,-1.015133,0.0,SL,1861,155.0,4.3707,10042.91,0.4981,50.02,-50.78,14077.56
