source,session_day,event_type,anchor_ms,hit_ms,minutes_to_hit,level,hit_close,bars_post,end_ret_pct,max_up_pct,max_down_pct,time_to_peak_min,time_to_trough_min,realized_vol_pct,trend_slope_pct_per_bar,max_drawdown_pct,hit_candle_range,hit_candle_range_pct_of_level,hit_volume_zscore_24bars,pre_return_1h_pct,pre_return_2h_pct,pre_range_mean_pct,pre_realized_vol_pct,pre_trend_slope_pct,dist_level_from_hit_pct,post_vol_mean,post_vol_peak,pre_vol_mean,vol_rel_post_vs_pre,vol_rel_peak_vs_pre,vol_early_rel_pre,vol_mid_rel_pre,vol_late_rel_pre,continuation_pct,rejection_pct,label_direction,label_breakout,label_return_bucket,event_id,cluster_id
weekly,2025-08-29,week_low,1756501200000,1756501200000,0.0,2.7716,2.7866,181,0.6315940572740917,1.6938204263259933,0.9689227015000407,530,295,1.8525929444296294,0.001486409029532738,2.141972030447875,0.015500000000000291,0.5592,0.0,-0.9743607979801604,-0.8438968807862068,0.34031914639106037,1.0293540130349104,-0.055336250172422205,-0.5382903897222466,1515389.075690608,11985711.4,3201422.266666667,0.47334870237797055,3.7438708179160534,0.6107704593337618,0.4780571755878335,0.33354847598552345,0.43484562980142094,2.2441910809640735,up,rejection,neutral,36,0
weekly,2025-09-01,week_low,1756760400000,1756762800000,40.0,2.7,2.7112,173,3.138831513720868,4.448214812629096,0.5790793744467331,640,0,1.9074135282656886,0.01805401363759468,0.8710491698368183,0.024799999999999933,0.9185,5.3948,-1.3275780768254186,-1.7623054422014357,0.3583898888561025,1.2512933600506955,-0.07955840478201244,-0.41310120979638737,1738137.7028901735,12104839.9,3451828.4375,0.5035411621294326,3.5067907108288896,0.592493507100063,0.4196915898756282,0.4986113647589397,0.16694490818030683,4.88148148148147,up,rejection,strong_up,37,0
weekly,2025-09-08,week_high,1757365200000,1757400600000,590.0,2.9951,2.9944,63,0.48757681004540887,1.3992786534865096,0.12022441891531015,100,10,1.17515039467363,-0.006758006650817323,1.1206328279498947,0.006000000000000227,0.2003,0.2624,1.1052898428257623,1.1018725072669493,0.21470634072491068,0.6857933529268748,0.057816945531486745,0.023376970344633343,2525767.349206349,8860554.0,2313003.2458333336,1.0919860807615773,3.8307572702120014,1.662856950476872,0.7717343338204037,0.8413669579874565,1.3755801141865163,0.14377424100574257,up,continuation,neutral,38,1
weekly,2025-09-11,week_high,1757624400000,1757631900000,125.0,3.0363,3.0369,156,-0.10866343969180092,1.1755408475748244,0.3128189930521276,400,300,1.6277744851533877,0.0007766889745631569,1.2838476327022743,0.009100000000000108,0.2997,7.3896,0.5576393268496672,0.2514974022965701,0.145570592819431,0.3936080741142685,0.01796483081545323,-0.01975698903486891,1759319.683974359,9519101.4,1016691.6833333332,1.7304357976119562,9.362820170605312,2.2552579957764545,1.5105581815614166,1.4254912154979973,1.1955340381385164,0.293981634405765,flat,continuation,neutral,39,0
weekly,2025-09-12,week_high,1757710800000,1757752800000,700.0,3.1372,3.1384,41,0.9176650522559245,1.5007647208768915,0.1879938822329855,100,0,1.0588109225710411,0.011999833910796641,0.8301886792452893,0.008800000000000363,0.2805,4.3223,0.6100105949208633,0.8918222794591205,0.14205752400373772,0.5124521035520244,0.014790693640729028,-0.038236043843992734,3413485.2146341465,12422813.3,1212916.8125,2.8142780934814904,10.242098363196693,4.03837804258066,2.995322091041526,1.5964866730435123,1.5395894428152566,0.1500399042298531,up,continuation,neutral,40,3
weekly,2025-10-01,week_high,1759352400000,1759372500000,335.0,2.9748,2.9753,114,0.04033206735456297,0.6722011225758754,0.7629482741236159,515,115,1.2954236659356395,0.005329747269686247,1.0152454347461883,0.008399999999999963,0.2824,0.7729,0.27360243202161033,0.7876689074489072,0.22154628664896336,0.5931048664203148,0.04337493800628162,-0.016805028064387554,1469146.089473684,6896438.2,1541441.7750000001,0.9530986595154941,4.474017969313177,1.1713429922143062,0.7399690752100203,0.9479839111221563,0.6891219577786654,0.7518796992481278,flat,indecisive,neutral,41,2
weekly,2025-10-08,week_low,1759957200000,1759977900000,345.0,2.8284,2.8277,112,0.04951020263818105,0.6966792799801899,1.5277433956926167,95,370,1.32918131244268,-0.011536562463220067,2.1704010676406496,0.010199999999999765,0.3606,2.574,-0.7123306898729808,-1.2907727193441454,0.19656729261708505,0.521980528582802,-0.05003970202268162,0.02475510131908268,1660392.0169642859,7486521.3,1514300.5833333333,1.0964745277383245,4.943880615511881,0.7709229625482602,1.4217487361732226,1.0967445856315123,1.5765846651104265,0.6717578843162257,flat,continuation,neutral,42,2
weekly,2025-10-10,week_low,1760130000000,1760130600000,10.0,2.405,2.2899,179,7.856238263679654,11.314904580986076,48.504301497882,0,10,44.58968237772596,0.05825671266202701,31.049390803091836,0.36629999999999985,15.2308,3.5435,-5.373979800991321,-5.879082181117258,1.3435812335327597,6.68731201423187,-0.144048779857806,5.026420367701646,11657067.268156424,199581442.7,19489150.133333337,0.5981311236460085,10.240643708657421,1.322913091358989,0.27904229598491265,0.2057393980220544,103.9518317503392,5.987525987525993,up,continuation,strong_up,43,0
weekly,2025-10-24,week_high,1761339600000,1761355500000,265.0,2.5514,2.5549,128,0.281811421190657,0.5910211749970602,1.1155035422129926,205,540,1.4881278315921096,0.0013510308677297425,1.4614755056705284,0.017799999999999816,0.6977,3.1577,1.2119279221814783,1.3533474390195235,0.3075789006745196,1.4385957269690843,0.05998245194225111,-0.13699166307878338,1492305.90078125,7901512.5,2264136.6625,0.6591059300870492,3.489856699407605,0.7677040889794449,0.5401700857967071,0.6689737206941798,0.7290115230853542,0.9895503483217191,up,rejection,neutral,44,2
weekly,2025-11-03,week_low,1762207200000,1762235100000,465.0,2.2616,2.265,88,0.20750551876378387,1.9161147902869606,1.6203090507726348,30,140,3.3329449990705196,0.006246071979872977,2.7648365045500016,0.02120000000000033,0.9374,2.6885,-2.7003930951973896,-3.4307281285780826,0.39716703458425473,1.2226952482965925,-0.12701080254616884,-0.15011037527594126,3783707.411363636,14216747.5,3486867.9583333335,1.085130683632823,4.07722565634386,1.7154746705487782,0.9098219297065461,0.6452632917428011,1.49441278104385,2.0693314467633415,up,rejection,neutral,45,1
weekly,2025-11-14,week_low,1763157600000,1763161500000,65.0,2.2253,2.2349,168,1.2125822184437738,2.98894805136694,0.5100899369099323,235,0,2.568536627520307,-0.0035888859323779574,2.36148560494042,0.01540000000000008,0.692,5.2306,-1.8886941279579281,-1.4742122865692697,0.4728026608200234,1.5483417613165995,-0.035700529701818653,-0.42954942055574186,1296675.786904762,8094178.5,1727927.5458333334,0.750422545222757,4.684327487872991,0.9375889581751392,0.5703044226621885,0.743374254830943,0.08095345176522607,3.4332449557363067,up,rejection,strong_up,46,0
weekly,2025-11-17,week_low,1763416800000,1763432100000,255.0,2.1131,2.1217,130,2.9127586369420677,3.756421737286133,0.7823914785313638,535,45,3.615242419217242,0.020835416358674697,1.8480114290981262,0.020999999999999908,0.9938,1.5889,-0.8506879880996645,-1.2911884487227072,0.5612637664765668,1.9507916670548853,-0.02091407958862603,-0.4053353442993798,2843858.7861538464,14486295.5,3054791.9375,0.9309500759260291,4.742154554674969,1.4008319019926707,0.8333339685502208,0.5671449417508964,0.3800294522825522,4.17869480857507,up,rejection,strong_up,47,2
weekly,2025-11-20,week_low,1763676000000,1763693700000,295.0,1.9734,1.9629,122,-2.9395282490193124,1.9155331397422222,7.274950328595447,45,570,5.872897292200125,-0.05331374249356641,8.433976447005769,0.023199999999999887,1.1756,7.2257,-1.3764659113496351,-1.533042270291732,0.5234601864588113,1.6221870327013186,-0.06648613658431302,0.5349228182790745,6818236.621311475,58044192.3,2674225.0791666666,2.549612100502831,21.705051213597752,1.393531820313822,2.8153978786804905,3.3975116262279257,8.422614142080105,1.3732644167426837,down,continuation,strong_down,48,2
weekly,2025-12-15,week_low,1765836000000,1765850400000,240.0,1.8661,1.8624,133,3.9411512027491358,4.0539089347078985,0.633591065292098,655,165,2.0224827557905893,0.023644826520623177,1.1653659565492516,0.011299999999999866,0.6055,3.7302,-0.3514938488576418,-1.339309253888747,0.2789858963344769,0.8277225337654971,-0.05093016793773896,0.19866838487972702,1655325.457894737,8512109.7,1961694.5291666668,0.8438242719665042,4.339161665305743,0.9856533579778997,0.5395316176861044,1.0026775387184195,0.837566194747653,3.84759659182251,up,rejection,strong_up,49,2
weekly,2025-12-17,week_low,1766008800000,1766034600000,430.0,1.846,1.8428,95,2.534187106576946,2.63729107879314,0.9496418493596739,470,95,1.40504149687758,0.03417951065750037,0.743433904927287,0.007100000000000106,0.3846,5.1304,-0.49539604760109174,-0.7092579657191918,0.17093553288474034,0.5001568510009824,-0.00673662845892304,0.1736487953114875,1734069.4378947369,8538243.0,997469.0875,1.7384693517078411,8.559907376578224,1.9421003473356484,1.7883206605331063,1.5003496111610148,1.1340601544951605,2.4593716143011854,up,rejection,strong_up,50,1
weekly,2025-12-18,week_low,1766095200000,1766103600000,140.0,1.7975,1.7975,153,4.662030598052843,4.990264255910981,1.5132127955493802,745,85,3.037531298811057,0.03724926694996063,1.363004172461763,0.010300000000000198,0.573,3.9509,-0.650532002866753,-0.89639243290805,0.21279554937413095,0.6172735661457047,-0.036506507129821564,0.0,2440676.6431372548,15492403.0,1177023.9083333334,2.073599886847884,13.162352005183354,3.1010133299502125,1.9372887269965673,1.1824976035968728,1.5364627464271656,4.990264255910981,up,rejection,strong_up,51,0
weekly,2026-01-02,week_high,1767391200000,1767391200000,0.0,2.0273,2.0268,181,-1.1002565620682843,1.406157489638827,2.141306492993887,425,570,2.3615932731287432,-0.0063583554010724855,3.194857059367852,0.011600000000000055,0.5722,0.0,1.9258959712884813,1.2706544121339902,0.3180300638115914,0.944112096355312,0.038756393060053775,0.024669429642772984,1655111.4436464086,10971672.7,2944551.75,0.5620928359117507,3.7260926726792962,0.5601755315275633,0.7000917332607021,0.42824208873329495,1.3811473388250395,2.213370979126743,down,rejection,strong_down,52,0
weekly,2026-01-05,week_high,1767650400000,1767654600000,70.0,2.3499,2.3546,167,0.5606047736345825,2.6713666864860253,1.635097256434213,195,65,3.62016863344295,-0.0029890382339352005,3.1969362694084826,0.012799999999999923,0.5447,4.0842,0.6436110872736688,1.0424743689153095,0.41213652708174286,1.2416176425466332,0.020492616369387297,-0.19960927546080645,3979538.873652694,18001823.7,3102013.7083333335,1.282888874076202,5.803270195627896,1.7991739276585437,1.2837822945996178,0.7838570130969628,2.8767181582195036,1.4593497690082393,up,continuation,neutral,53,0
weekly,2026-01-29,week_low,1769724000000,1769736900000,215.0,1.7767,1.7845,138,-1.5914822079013717,0.8349677780891083,4.494256094144021,0,5,3.5929316920380536,0.0010839295723775158,3.042869151022696,0.023500000000000076,1.3227,9.3467,-0.23872973573173276,-0.45426846158107503,0.2360605211543849,0.7661130692726795,-0.029718372605444975,-0.43709722611375895,3101776.4355072468,73676447.0,1622044.8875,1.9122630078924046,45.42195321952828,3.1545711985005767,1.4000783330195683,1.1821394921570672,4.248078389954822,1.2776495750548864,down,continuation,strong_down,54,2
weekly,2026-01-30,week_low,1769810400000,1769847300000,615.0,1.7043,1.7088,58,-1.3167134831460783,0.3803838951310832,1.7439138576779054,0,25,1.3982324129286612,-0.0026490791429351623,1.433754681647951,0.015300000000000091,0.8977,5.1631,-0.7464413840990576,-1.1810116372853994,0.2650495474406986,0.8952253539042455,-0.03671124562185886,-0.26334269662922344,2925310.5862068967,19134386.7,2305827.5,1.2686597701722686,8.29827326632196,2.2685884397364138,0.714851212508536,0.8448456638668765,1.5068493150684859,0.6454262747168996,down,continuation,strong_down,55,1
weekly,2026-02-04,week_low,1770242400000,1770242400000,0.0,1.5009,1.5024,181,-9.26517571884984,2.755591054313106,10.702875399361027,25,805,5.856088188680019,-0.057973702319544566,12.929804074218247,0.016400000000000192,1.0927,0.0,-1.237220811356393,-2.3814121130205406,0.4598198438054667,1.571813450527617,-0.10263527551372303,-0.09984025559105811,6215955.219337017,27316447.1,2520702.3874999997,2.465961570934172,10.836839460088783,2.3491600724852866,1.9228229490195359,3.1150830007999306,11.873881932021467,2.858285028982621,down,continuation,strong_down,56,0
weekly,2026-02-05,week_low,1770328800000,1770336600000,130.0,1.137,1.1446,155,20.91560370435085,21.195177354534326,2.3763760265595066,625,10,7.607885686591354,0.08819296456053634,3.1092373710758197,0.04590000000000005,4.0369,4.6122,-5.7110862262038005,-0.4980163754537027,1.5704176131399616,5.175015046345538,0.1352624197239243,-0.6639874191857462,10250117.980645161,101350673.3,18553919.8875,0.5524502661861114,5.462493851139304,0.7772788813124947,0.4337216495494953,0.45035404122426004,1.754071952747455,22.00527704485488,up,rejection,strong_up,57,0
weekly,2026-02-23,week_low,1771884000000,1771895700000,195.0,1.329,1.3385,142,-0.4482629809488237,1.740754576017921,1.3522599925289507,15,500,2.5580534780165696,-0.007463456372682002,2.585444902769587,0.01949999999999985,1.4673,19.5034,-0.8557727775728391,-0.9799587385794185,0.23564935873490392,0.7567767165374178,-0.012033273557274076,-0.7097497198356417,2682515.8992957748,25611071.1,1650154.6333333335,1.6256148636670844,15.520406744103314,2.365935754106909,1.3013162222738486,1.218259744808966,0.65131778249015,2.468021068472531,down,rejection,neutral,58,2
weekly,2026-02-27,week_low,1772229600000,1772260500000,515.0,1.3115,1.3126,78,-1.3332317537711467,0.8304129209203039,3.2987962821880155,5,205,3.052114644102781,-0.011719177275219317,3.912813138575635,0.01749999999999985,1.3343,3.3045,-2.2386953298739813,-2.4556213017751563,0.3431484585301433,1.36276765846462,-0.07148844872828412,-0.0838031388084625,6134437.546153845,24642203.6,3290301.204166667,1.86439999425752,7.48934582912786,2.9039648907593083,1.567676063191283,1.121559028821969,3.3246671393681564,0.9149828440716575,down,continuation,strong_down,59,1
daily,2025-01-06,daily_high,1736200800000,1736232300000,525.0,2.4425,2.4445,76,-1.0513397422785868,1.0145223972182422,1.5708733892411624,250,300,1.5356926801945125,-0.009108958453889655,2.036088758839309,0.011400000000000077,0.4667,1.3737,1.0362694300518096,1.082358795720329,0.22311992909252143,0.7456265387946032,0.05935820295384566,-0.08181632235631923,3332354.3618421047,14664346.5,2707524.975,1.2307751147677242,5.416144499276502,1.0293695540149173,0.9702665660544828,1.6749232969466172,1.0972364380757484,1.5128215784880092,down,rejection,strong_down,60,1
daily,2025-01-07,daily_low,1736287200000,1736287200000,0.0,2.3657,2.272,181,2.7552816901408548,4.630281690140863,0.6249999999999899,850,540,4.949730356790367,0.006204210672734544,3.9993207098581918,0.013700000000000045,0.5791,0.0,-0.32078041921166506,-0.5828987158697307,0.5241343896713601,1.6081643060448594,0.0001581512688300988,4.124119718309864,4396430.6099447515,25485192.3,4964934.341666667,0.8854962235953606,5.133037125208979,0.8432044300230013,0.8358829451522738,0.9758946550859633,4.778988395783501,0.4861140465824191,up,continuation,strong_up,61,0
daily,2025-01-10,daily_high,1736546400000,1736591400000,750.0,2.3661,2.3674,31,1.406606403649578,2.9441581481794414,0.24499450874376133,80,0,1.3854862996169055,0.056355209335407816,1.1124845488257162,0.007099999999999884,0.3001,1.5504,0.2671755725190828,0.7199454715855899,0.21454619695305546,0.633515097247898,0.041912679907326715,-0.05491256230464133,6330737.835483871,18732973.2,1792922.625,3.530959868100204,10.448288698459589,2.8715014904784306,4.986074315393281,2.807636168399018,3.000718481890037,0.19054878048779328,up,continuation,strong_up,62,3
daily,2025-01-13,daily_high,1736805600000,1736846100000,675.0,2.563,2.5622,46,-0.21856217313245754,1.5767699633127779,0.612754663960652,75,225,1.5006813991185455,-0.02062794238098024,1.8154544405553938,0.01670000000000016,0.6516,7.3359,0.6427444794952586,0.7341042743813287,0.2863749902427593,0.8731277667733224,0.04585980689702569,0.031223167590365936,4987547.693478261,11142084.4,2960602.0416666665,1.6846396858763661,3.763452244911505,2.390669508112012,1.4655537349955385,1.228129806481224,1.5450643776823891,0.6479481641468754,down,continuation,neutral,63,3
daily,2025-01-16,daily_high,1737064800000,1737064800000,0.0,3.1992,3.2782,181,-0.8022695381611856,2.251235434079674,3.471417241168931,435,85,4.528332655401997,0.004422050928168181,3.218569591098087,0.02049999999999974,0.6408,0.0,0.01823708206686729,-1.720327340063314,0.8327740833384172,2.4031593767586443,-0.010349641859900373,-2.4098590690012864,6488081.687845304,32804802.4,10434563.666666666,0.6217875413968248,3.143859527619283,0.7479040704816567,0.421919875359107,0.6943296433176963,4.77619404851213,1.099734546833514,down,continuation,neutral,64,0
daily,2025-01-23,daily_low,1737669600000,1737669600000,0.0,3.1056,3.0846,181,3.391039356804773,3.8319393114180076,1.047137392206452,840,300,2.816139172321867,0.021745475373066814,2.7612344342176502,0.015899999999999803,0.512,0.0,-0.6939737258319639,-0.03574097540371384,0.6951198426592333,2.1125885210388553,-0.07903907089871237,0.6808014005057351,2505703.6729281764,17200015.4,6853129.570833333,0.3656291110549491,2.509804494752679,0.30459751053748657,0.46053018732231915,0.3323148726124172,1.7462241588310496,3.1298299845440485,up,rejection,strong_up,65,0
daily,2025-01-27,daily_high,1738015200000,1738038900000,395.0,3.144,3.1409,102,1.1811901047470514,1.779744659174131,2.2509471807443724,460,290,2.1538476783782685,0.013462405565457285,2.1490655544589097,0.029900000000000038,0.951,8.7993,1.2896309771309866,2.5286071287649676,0.38855635858087323,1.019722483149321,0.0918514064065275,0.0986978254640493,3435359.720588235,25981581.1,2883171.233333333,1.1915212252643415,9.011459603792526,0.9942137403224253,0.893017490070671,1.687332445399928,1.679389312977098,2.4037521985538506,up,rejection,strong_up,66,2
daily,2025-01-30,daily_high,1738274400000,1738275900000,25.0,3.1356,3.1307,176,-1.0221356246206927,0.7314658063691801,2.3604944581084126,55,625,1.7350987790738495,-0.008883719494277699,2.875825292026403,0.006299999999999972,0.2009,0.1997,0.22708373312864866,0.03192134580394976,0.2550015438506833,0.8718597864643587,0.0035272144995989034,0.15651451752004747,1426769.7147727273,5198349.8,1154630.0833333333,1.2356942152881958,4.502177688799465,1.2901080860427536,1.1420098956955835,1.2736556491649815,0.5740528128587764,2.5778591991625297,down,rejection,strong_down,67,0
daily,2025-01-31,daily_low,1738360800000,1738360800000,0.0,3.0712,3.0381,181,-1.359402257990195,1.0927882558177775,3.123662815575524,255,695,1.9432088232446951,-0.012289760874993614,3.375513665122951,0.006600000000000161,0.2149,0.0,0.5799502899751474,0.15179514255543616,0.32160999747649255,0.8859628230770229,0.0137788791931733,1.0894967249267675,1645238.56519337,32341033.8,2278862.716666667,0.7219559796914357,14.191742909070806,0.447039149930364,0.41460276497714726,1.2946806136016262,4.349007882576791,0.0032560562646446645,down,continuation,strong_down,68,0
daily,2025-02-05,daily_low,1738792800000,1738792800000,0.0,2.4203,2.3953,181,0.2379660167828495,3.0685091637790536,1.5989646390848746,770,35,4.1966707944667485,0.014100385940451198,2.9506067616380616,0.02499999999999991,1.0329,0.0,-0.6324404761904708,-1.305579504865133,0.6599730026858159,2.2230096785825433,-0.0631752413288533,1.043710599924849,2961508.356353591,12941389.0,4567670.829166667,0.6483629112332278,2.833257798999725,0.7766826568032784,0.48063388368126525,0.6871261394121575,2.6856173101400045,2.003883816055851,up,continuation,neutral,69,0
daily,2025-02-06,daily_low,1738879200000,1738879200000,0.0,2.3418,2.3332,181,3.0816046631236005,4.213097891308077,2.9915995199725827,790,525,4.72697327043065,0.013824280596115053,3.5886177488811946,0.016599999999999948,0.7089,0.0,-0.518575193403043,2.022667829119432,0.6025344305388881,1.477958312984747,0.037490101436705836,0.36859249099948316,3422423.2756906077,16240962.5,4095855.358333333,0.8355820643732997,3.965218758752433,0.6545873870305925,0.8081421421776568,1.0405997032634804,3.463815498807116,3.830386881885733,up,rejection,strong_up,70,0
daily,2025-02-10,daily_high,1739224800000,1739250000000,420.0,2.4942,2.4899,97,0.0803245110245303,1.54223061167116,0.91971565123097,110,435,1.939089118378793,-0.009899503778560102,1.8367185020628376,0.03090000000000037,1.2389,4.1203,1.504098360655745,1.4292734867720505,0.25134878241428765,0.5838064758295932,0.06551010209181114,0.17269769870276688,2534402.393814433,12897669.0,1826831.7541666664,1.3873211849060147,7.060129631851863,1.8052886859191957,1.3730409545947493,0.9958668618011272,1.367171838665705,1.1025537089582533,flat,continuation,neutral,71,1
daily,2025-02-11,daily_low,1739311200000,1739329500000,305.0,2.3796,2.3862,120,1.2530383035789137,2.4390243902438944,0.30592573966978065,555,90,1.6863802969494537,0.012065871573548749,0.8820150968165439,0.013900000000000023,0.5841,7.0918,-1.0719311315288482,-1.365849632747385,0.2968457519626757,0.7139393099862076,-0.024764596119206776,-0.27659039476993386,1602336.7266666666,6889717.2,1267771.3124999998,1.2639004455045728,5.434511044751221,1.3274548007253477,0.9164949553944101,1.54775158039396,0.029425364664346757,2.7231467473524953,up,rejection,strong_up,72,2
daily,2025-02-14,daily_high,1739570400000,1739570400000,0.0,2.6036,2.7411,181,2.3640144467549513,3.345372295793672,1.856918755244243,295,55,2.8532141027906706,0.01297028582118591,2.6467774510151294,0.011500000000000288,0.4417,0.0,0.025492552532872467,-1.4389780026554795,0.5440334172412541,1.5019190414825423,-0.1090809735319256,-5.016234358469218,2628836.0690607736,11703825.3,4109923.1166666667,0.6396314467295627,2.847699328617206,0.736114329259533,0.5976161273446692,0.5860567944557166,8.8031955753572,-3.219091517359297,up,continuation,strong_up,73,0
daily,2025-02-17,daily_low,1739829600000,1739829600000,0.0,2.6855,2.6729,181,-2.5814658236372465,0.4489505780238696,4.975868906431217,0,550,3.0362872657685682,-0.02232228283805098,4.781471796787453,0.01289999999999969,0.4804,0.0,0.9668560249802511,1.3979144627474827,0.29945627096661476,0.9553670073864482,0.0465296263432909,0.4713981069250773,2404047.124861879,19308430.5,1414280.4666666668,1.6998376075489496,13.65247626272337,0.9925708571147628,2.4224484009701612,1.6847451062502359,5.732509153903713,-0.02234220815492005,down,continuation,strong_down,74,0
daily,2025-02-18,daily_low,1739916000000,1739916000000,0.0,2.6063,2.5342,181,2.3163128403441093,3.8039618025412376,0.915476284428998,830,420,2.950350358321058,0.009321397535054614,2.1695178849144665,0.007700000000000262,0.2954,0.0,1.1507571822431748,0.8485379651023685,0.42321048062504735,1.338114530275519,0.047815660515066,2.845079314971205,2276364.219337017,13731436.6,2105138.9916666667,1.0813367803019927,6.5228170939576,1.0072232578118883,0.8960004180879916,1.3365333882076702,3.7953006770211046,0.9323562137896545,up,continuation,strong_up,75,0
daily,2025-02-19,daily_high,1740002400000,1740002400000,0.0,2.649,2.6729,181,0.25440532754686446,2.7685285644805377,0.2955591305323729,125,0,3.0742990064010427,-0.003929510052869348,2.597355287603363,0.008299999999999752,0.3133,0.0,0.304076882648839,0.48136587567221706,0.3900258146582363,0.9655213712828579,0.013550817197907508,-0.8941599012308658,2258712.497790055,10156501.7,2213827.091666667,1.0202750279334583,4.587757435181506,1.4169788824707628,0.9222003558234831,0.7265414058737899,3.695734239335602,-0.6003752345215765,up,continuation,neutral,76,0
daily,2025-02-21,daily_low,1740175200000,1740175200000,0.0,2.6379,2.5393,181,2.189579805458201,2.2604654826133146,0.31110936084746965,225,0,1.9354667417887939,0.005474525726659427,1.267578501252156,0.010299999999999976,0.3905,0.0,0.2770192726265431,0.3922345483359754,0.4443481799446041,1.1284357974688968,-0.004290595302963539,3.882959870830554,1292073.120441989,4802380.2,2754692.4958333336,0.4690444114529446,1.7433452943527956,0.66850283874471,0.31815198901231256,0.4212745706157643,4.207158094335152,-1.5618484400470203,up,continuation,strong_up,77,0
daily,2025-03-03,daily_low,1741039200000,1741053900000,245.0,2.2191,2.2414,132,3.8904256268403556,7.5979298652627865,1.333987686267513,545,5,5.667325272040231,0.03276972579451439,2.983084742938093,0.06060000000000043,2.7308,2.5778,-2.7308136797500353,-4.263386274592406,1.3440260551441052,3.4523710199769972,-0.2767550122391887,-0.9949138931025246,4998625.550757576,27449766.0,9907880.825,0.5045100601275728,2.770498200860223,0.6606335871021137,0.3985712745627786,0.45432531871782617,0.3436581505765341,8.67919426794647,up,rejection,strong_up,78,2
daily,2025-03-05,daily_high,1741212000000,1741225500000,225.0,2.5393,2.5369,136,1.5688438645591096,4.237455161811657,1.5373093145177241,510,50,3.489719458034006,0.0329144404798147,2.5309250967595043,0.04059999999999997,1.5989,18.5107,1.2925637193521036,0.0,0.38137096456304675,1.127432369863344,-0.013205989449808284,0.09460365012415686,3966242.625735294,30197383.8,2608700.0416666665,1.5203904482637682,11.575644312370716,1.1090302136063375,1.4662784004866452,1.9757437680367014,4.138935927224046,1.6573922094559383,up,continuation,strong_up,79,2
daily,2025-03-06,daily_high,1741298400000,1741298400000,0.0,2.5472,2.6153,181,-4.033954039689525,0.35942339310977145,9.280006117844994,0,170,5.956567285442932,-0.0026474462543721942,9.023821358926309,0.02259999999999973,0.8872,0.0,0.22724646612487065,0.7433217189314618,0.42315094507959655,1.092722505835404,0.012032110222514335,-2.6039077734867826,4896866.669060773,72004837.5,2155150.2875,2.272169461899196,33.41058761313879,4.543304736932412,0.9919910276017505,1.297457815273849,3.042556532663304,7.359015426114825,down,rejection,strong_down,80,0
daily,2025-03-06,daily_low,1741298400000,1741307100000,145.0,2.4069,2.4396,152,2.877520905066397,5.2508607968519385,2.74635186096082,545,25,4.2790953219737915,0.023195929201136615,3.0558611416697117,0.06479999999999997,2.6923,1.9824,-5.561538461538464,-4.751929865394315,0.6580655298682866,3.863675064596471,-0.08276746883886826,-1.340383669454016,4472012.840789474,41763175.2,7656517.929166667,0.5840791965958612,5.454591184447928,1.119622517612653,0.24695629521053006,0.39329033156561055,1.44567141532496,6.680792720927337,up,rejection,strong_up,81,2
daily,2025-03-07,daily_low,1741384800000,1741384800000,0.0,2.3726,2.374,181,-1.6048862679022755,1.4995787700084278,3.087615838247689,175,825,3.9145521645586774,-0.013093123548470857,4.080019963400436,0.032200000000000006,1.3572,0.0,-2.8504237116328115,-3.422145189245846,1.1564518393709633,4.33900133466152,-0.164434428628256,-0.05897219882056823,2415016.5243093926,12812096.3,9022586.862499999,0.26766342747519245,1.4200025441982829,0.37423860840848366,0.1860048077758254,0.24315533445821771,3.125135828226186,1.5594706229453077,down,continuation,strong_down,82,0
daily,2025-03-12,daily_high,1741813200000,1741824000000,180.0,2.2449,2.2418,145,1.7887411901150772,2.1322151842269634,1.3605138727808,720,520,3.1377650483845496,0.007193591862399884,1.650033266799749,0.01499999999999968,0.6682,2.6553,0.4397774187757946,0.8516198801423834,0.3100187349451347,0.7040163071930676,0.011242255563001543,0.13828173788919085,2399992.157241379,15721618.6,1512521.0791666666,1.5867495602531836,10.394313716713244,1.1827854484529374,1.2752497383238948,2.287612189212729,1.9911800080181827,1.519468186134846,up,continuation,strong_up,83,2
daily,2025-03-13,daily_high,1741899600000,1741919100000,325.0,2.2773,2.277,116,1.4624505928853606,2.3759332454984645,0.39086517347387484,500,0,1.969551446658455,0.015352109087849928,1.2857142857142883,0.010699999999999932,0.4699,4.115,0.5182494684620756,1.0284035259549416,0.3310276679841878,1.014703067887849,0.019707517258568577,0.013175230566523711,2543769.4,12342271.8,2380044.8958333335,1.0687905108232594,5.185730664832084,1.3890559643149885,1.0261955458606877,0.8050035467205603,2.3624467571246783,0.40562585423922554,up,continuation,strong_up,84,2
daily,2025-03-17,daily_low,1742245200000,1742279400000,570.0,2.2668,2.2686,67,-0.16309618266773598,1.5428017279379218,1.1725293132328385,125,25,1.7146372883466436,-0.004938555774617798,1.6830477515873687,0.010499999999999954,0.4632,1.2718,-0.837477100235545,-0.6337689584334961,0.2439096065120943,0.7069475170965723,-0.0037471758417370184,-0.07934408886539036,2367184.3223880595,10419933.7,1660153.5041666664,1.425882797251508,6.276488092123992,2.288847246797278,0.9351344541409559,1.0698499997917352,1.1061552185548587,1.623433915652018,flat,rejection,neutral,85,1
