symbol,tp_r,entry_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,risk,tp_price,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars
BTCUSDT,8.0,2022-06-10T20:00:00+00:00,2022-06-11T08:40:00+00:00,946,1,28970.6,28805.0,165.59999999999854,30295.399999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0524829710144932,0.6475170289855025,BE,105
BTCUSDT,8.0,2022-06-11T12:00:00+00:00,2022-06-11T16:00:00+00:00,950,1,28723.9,28550.0,173.90000000000146,30115.100000000013,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0495524439332946,-1.0495524439332946,SL,1
BTCUSDT,8.0,2022-06-30T08:00:00+00:00,2022-06-30T12:00:00+00:00,1063,1,19423.1,19300.0,123.09999999999854,20407.899999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0473349309504474,-1.0473349309504474,SL,1
BTCUSDT,8.0,2022-07-01T12:00:00+00:00,2022-07-01T16:35:00+00:00,1070,1,19179.9,18948.8,231.10000000000218,21028.70000000002,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0248981826049326,0.6751018173950626,BE,8
BTCUSDT,8.0,2022-07-03T08:00:00+00:00,2022-07-03T21:10:00+00:00,1081,1,19127.7,18780.1,347.6000000000022,21908.50000000002,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.983491628308401,0.6834916283083953,BE,111
BTCUSDT,8.0,2022-07-07T20:00:00+00:00,2022-07-08T00:15:00+00:00,1108,-1,21797.9,21830.0,32.099999999998545,21541.100000000013,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.2037186915887943,5.2962813084112055,BE,4
BTCUSDT,8.0,2022-07-08T16:00:00+00:00,2022-07-08T22:00:00+00:00,1113,-1,21947.4,22243.7,296.2999999999993,19577.000000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.9777785352683095,0.6777785352683102,BE,25
BTCUSDT,8.0,2022-07-12T00:00:00+00:00,2022-07-12T05:30:00+00:00,1133,1,19954.3,19870.0,84.29999999999927,20628.699999999993,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0710117437722426,0.6289882562277445,BE,19
BTCUSDT,8.0,2022-07-13T16:00:00+00:00,2022-07-13T22:40:00+00:00,1143,1,19445.1,18901.0,544.0999999999985,23797.899999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.989278570115787,0.6892785701157874,BE,33
BTCUSDT,8.0,2022-07-18T08:00:00+00:00,2022-07-18T12:35:00+00:00,1171,-1,22243.3,22401.4,158.10000000000218,20978.49999999998,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.042207400379506,0.6577925996204962,BE,8
BTCUSDT,8.0,2022-07-18T16:00:00+00:00,2022-07-18T20:00:00+00:00,1173,-1,22673.6,22800.0,126.40000000000146,21662.399999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.946186075949368,7.946186075949368,TP,1
BTCUSDT,8.0,2022-07-19T20:00:00+00:00,2022-07-20T01:25:00+00:00,1180,-1,23390.6,23739.0,348.40000000000146,20603.399999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0201411595866818,0.6798588404133181,BE,18
BTCUSDT,8.0,2022-07-20T12:00:00+00:00,2022-07-20T16:00:00+00:00,1184,-1,23720.1,23888.0,167.90000000000146,22376.899999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0423825491363903,-1.0423825491363903,SL,1
BTCUSDT,8.0,2022-07-26T00:00:00+00:00,2022-07-26T04:00:00+00:00,1217,1,21300.0,21232.0,68.0,21844.0,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0939705882352941,-1.0939705882352941,SL,1
BTCUSDT,8.0,2022-07-27T04:00:00+00:00,2022-07-27T09:10:00+00:00,1224,1,21065.2,20730.3,334.90000000000146,23744.400000000012,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.981130008957898,0.6811300089578958,BE,15
BTCUSDT,8.0,2022-07-29T00:00:00+00:00,2022-07-29T06:35:00+00:00,1235,-1,23836.2,24194.6,358.3999999999978,20969.00000000002,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0199521763392858,-1.0199521763392858,SL,32
BTCUSDT,8.0,2022-07-29T16:00:00+00:00,2022-07-30T13:05:00+00:00,1239,-1,24003.0,24500.0,497.0,20027.0,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.014488732394366,-1.014488732394366,SL,206
BTCUSDT,8.0,2022-07-30T16:00:00+00:00,2022-07-31T18:35:00+00:00,1245,-1,24522.8,24700.0,177.20000000000073,23105.199999999993,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.958482844243792,5.458482844243782,BE,272
BTCUSDT,8.0,2022-08-17T20:00:00+00:00,2022-08-18T00:25:00+00:00,1354,1,23268.5,23231.9,36.599999999998545,23561.29999999999,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.809274590163927,0.5092745901639268,BE,6
BTCUSDT,8.0,2022-08-19T00:00:00+00:00,2022-08-19T04:00:00+00:00,1361,1,23185.0,23101.0,84.0,23857.0,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0828035714285713,-1.0828035714285713,SL,1
BTCUSDT,8.0,2022-08-23T04:00:00+00:00,2022-08-23T08:25:00+00:00,1386,1,21228.5,20950.0,278.5,23456.5,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0228673249551168,0.677132675044886,BE,6
BTCUSDT,8.0,2022-08-26T16:00:00+00:00,2022-08-26T21:30:00+00:00,1407,1,20769.6,20560.0,209.59999999999854,22446.399999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0297274809160308,-1.0297274809160308,SL,19
BTCUSDT,8.0,2022-08-30T16:00:00+00:00,2022-08-30T21:55:00+00:00,1431,1,19743.7,19634.4,109.29999999999927,20618.099999999995,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0541913083257095,0.6458086916742806,BE,24
BTCUSDT,8.0,2022-09-06T20:00:00+00:00,2022-09-07T00:20:00+00:00,1474,1,18813.1,18700.0,113.09999999999854,19717.899999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0499021220159157,-1.0499021220159157,SL,5
BTCUSDT,8.0,2022-09-09T08:00:00+00:00,2022-09-09T12:00:00+00:00,1489,-1,20623.6,20804.9,181.3000000000029,19173.199999999975,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0341261996690563,-1.0341261996690563,SL,1
BTCUSDT,8.0,2022-09-14T00:00:00+00:00,2022-09-14T18:10:00+00:00,1517,1,20162.6,19840.0,322.59999999999854,22743.399999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0187500929944204,-1.0187500929944204,SL,171
BTCUSDT,8.0,2022-09-14T20:00:00+00:00,2022-09-15T00:35:00+00:00,1522,1,19935.1,19600.0,335.09999999999854,22615.899999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0178470008952551,0.6821529991047469,BE,8
BTCUSDT,8.0,2022-09-15T16:00:00+00:00,2022-09-16T13:55:00+00:00,1527,1,19728.8,19453.0,275.7999999999993,21935.199999999993,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0214598984771575,-1.0214598984771575,SL,216
BTCUSDT,8.0,2022-09-16T16:00:00+00:00,2022-09-17T05:00:00+00:00,1533,1,19653.3,19385.2,268.09999999999854,21798.099999999988,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0219917568071617,0.6780082431928357,BE,109
BTCUSDT,8.0,2022-09-19T00:00:00+00:00,2022-09-19T04:00:00+00:00,1547,1,19404.5,19325.8,78.70000000000073,20034.100000000006,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0739688691232523,-1.0739688691232523,SL,1
BTCUSDT,8.0,2022-09-20T20:00:00+00:00,2022-09-21T12:40:00+00:00,1558,1,18985.3,18690.1,295.2000000000007,21346.900000000005,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0192940040650407,0.6807059959349557,BE,153
BTCUSDT,8.0,2022-09-22T00:00:00+00:00,2022-09-22T04:25:00+00:00,1565,1,18447.5,18084.3,363.2000000000007,21353.100000000006,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0152374724669604,0.6847625275330427,BE,6
BTCUSDT,8.0,2022-09-27T08:00:00+00:00,2022-09-27T12:20:00+00:00,1597,-1,20174.2,20368.0,193.79999999999927,18623.800000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.031229411764706,-1.031229411764706,SL,5
BTCUSDT,8.0,2022-10-04T20:00:00+00:00,2022-10-05T00:00:00+00:00,1642,-1,20213.6,20300.0,86.40000000000146,19522.399999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.07018611111111,-1.07018611111111,SL,1
BTCUSDT,8.0,2022-10-10T16:00:00+00:00,2022-10-10T22:05:00+00:00,1677,1,19261.7,19113.7,148.0,20445.7,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0390439864864864,-1.0390439864864864,SL,26
BTCUSDT,8.0,2022-10-13T04:00:00+00:00,2022-10-13T08:00:00+00:00,1692,1,19080.7,19010.0,70.70000000000073,19646.300000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0809647807637899,-1.0809647807637899,SL,1
BTCUSDT,8.0,2022-10-25T20:00:00+00:00,2022-10-26T00:55:00+00:00,1768,-1,20266.7,20415.0,148.29999999999927,19080.300000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0409980445043832,0.6590019554956291,BE,12
BTCUSDT,8.0,2022-10-29T16:00:00+00:00,2022-10-29T22:20:00+00:00,1791,-1,20913.2,21088.0,174.79999999999927,19514.800000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.035892219679634,0.6641077803203723,BE,29
BTCUSDT,8.0,2022-11-04T20:00:00+00:00,2022-11-05T00:40:00+00:00,1828,-1,21097.2,21297.0,199.79999999999927,19498.800000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0316774774774775,-1.0316774774774775,SL,9
BTCUSDT,8.0,2022-11-08T04:00:00+00:00,2022-11-08T08:00:00+00:00,1848,1,20140.6,20111.1,29.5,20376.6,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.204819661016949,-1.204819661016949,SL,1
BTCUSDT,8.0,2022-11-14T16:00:00+00:00,2022-11-21T19:25:00+00:00,1887,1,16582.6,15805.5,777.0999999999985,22799.399999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0064017243597994,-1.0064017243597994,SL,2010
BTCUSDT,8.0,2022-11-28T04:00:00+00:00,2022-11-28T14:40:00+00:00,1968,1,16169.0,16040.0,129.0,17201.0,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0376023255813953,0.6623976744185991,BE,81
BTCUSDT,8.0,2022-11-30T20:00:00+00:00,2022-12-01T00:00:00+00:00,1984,-1,17051.5,17138.7,87.20000000000073,16353.899999999994,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0586634174311922,-1.0586634174311922,SL,1
BTCUSDT,8.0,2022-12-05T08:00:00+00:00,2022-12-05T14:05:00+00:00,2011,-1,17303.7,17430.0,126.29999999999927,16293.300000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0411014251781474,0.6588985748218553,BE,26
BTCUSDT,8.0,2022-12-13T16:00:00+00:00,2022-12-14T15:25:00+00:00,2061,-1,17749.5,18100.0,350.5,14945.5,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0151921540656206,-1.0151921540656206,SL,234
BTCUSDT,8.0,2022-12-15T00:00:00+00:00,2022-12-16T00:30:00+00:00,2069,-1,17804.0,18400.0,596.0,13036.0,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.008961744966443,0.6910382550335582,BE,247
BTCUSDT,8.0,2023-01-20T20:00:00+00:00,2023-01-21T00:00:00+00:00,2290,-1,21494.1,21535.0,40.900000000001455,21166.899999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.1576584352078183,-1.1576584352078183,SL,1
BTCUSDT,8.0,2023-01-24T20:00:00+00:00,2023-01-25T00:35:00+00:00,2314,-1,23015.1,23086.4,71.30000000000291,22444.699999999975,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.903162272089766,5.403162272089766,BE,8
BTCUSDT,8.0,2023-01-29T20:00:00+00:00,2023-01-30T09:05:00+00:00,2344,-1,23896.5,23962.7,66.20000000000073,23366.899999999994,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.891707703927493,7.891707703927493,TP,110
BTCUSDT,8.0,2023-02-07T00:00:00+00:00,2023-02-07T18:25:00+00:00,2393,1,22757.8,22622.1,135.70000000000073,23843.400000000005,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0503120117907145,0.6496879882092935,BE,174
BTCUSDT,8.0,2023-02-09T04:00:00+00:00,2023-02-09T12:35:00+00:00,2406,1,22511.6,22407.5,104.09999999999854,23344.399999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0648749279538914,0.6351250720461086,BE,56
BTCUSDT,8.0,2023-02-09T20:00:00+00:00,2023-02-10T00:00:00+00:00,2410,1,22027.3,21862.1,165.20000000000073,23348.900000000005,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.040001150121065,-1.040001150121065,SL,1
BTCUSDT,8.0,2023-02-13T00:00:00+00:00,2023-02-13T09:15:00+00:00,2429,1,21771.0,21618.0,153.0,22995.0,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0426882352941176,-1.0426882352941176,SL,64
BTCUSDT,8.0,2023-02-13T12:00:00+00:00,2023-02-13T16:35:00+00:00,2432,1,21595.9,21410.0,185.90000000000146,23083.100000000013,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0348508337816027,-1.0348508337816027,SL,8
BTCUSDT,8.0,2023-02-15T20:00:00+00:00,2023-02-16T00:00:00+00:00,2446,-1,23310.6,23345.7,35.10000000000218,23029.79999999998,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.199235897435885,-1.199235897435885,SL,1
BTCUSDT,8.0,2023-02-19T16:00:00+00:00,2023-02-20T01:40:00+00:00,2469,-1,24929.7,25073.5,143.79999999999927,23779.300000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0520091098748263,5.447990890125186,BE,69
BTCUSDT,8.0,2023-02-24T16:00:00+00:00,2023-02-24T20:00:00+00:00,2499,1,23337.1,23310.5,26.599999999998545,23549.899999999987,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.263200375939864,-1.263200375939864,SL,1
BTCUSDT,8.0,2023-03-03T04:00:00+00:00,2023-03-08T05:40:00+00:00,2538,1,22306.4,21883.2,423.2000000000007,25692.000000000007,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0158126654064272,-1.0158126654064272,SL,1413
BTCUSDT,8.0,2023-03-13T16:00:00+00:00,2023-03-14T05:10:00+00:00,2601,-1,24009.0,24517.2,508.2000000000007,19943.399999999994,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.014172963400236,-1.014172963400236,SL,111
BTCUSDT,8.0,2023-03-17T00:00:00+00:00,2023-03-17T04:00:00+00:00,2621,-1,24990.5,25167.9,177.40000000000146,23571.29999999999,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0422612739571586,-1.0422612739571586,SL,1
BTCUSDT,8.0,2023-03-20T08:00:00+00:00,2023-03-20T14:00:00+00:00,2641,-1,28168.5,28397.0,228.5,26340.5,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0369827133479212,0.6630172866520819,BE,25
BTCUSDT,8.0,2023-03-22T16:00:00+00:00,2023-03-22T20:00:00+00:00,2655,-1,28586.1,28758.1,172.0,27210.1,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.950140523255814,7.950140523255814,TP,1
BTCUSDT,8.0,2023-04-10T20:00:00+00:00,2023-04-11T00:00:00+00:00,2770,-1,29164.9,29300.0,135.09999999999854,28084.100000000013,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.064762916358254,-1.064762916358254,SL,1
BTCUSDT,8.0,2023-04-17T16:00:00+00:00,2023-04-17T20:25:00+00:00,2811,1,29346.5,29219.9,126.59999999999854,30359.29999999999,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0695414691943137,0.6304585308056864,BE,6
BTCUSDT,8.0,2023-04-20T00:00:00+00:00,2023-04-20T06:30:00+00:00,2825,1,28795.0,28557.3,237.70000000000073,30696.600000000006,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0363420277660915,0.6636579722339038,BE,31
BTCUSDT,8.0,2023-04-24T08:00:00+00:00,2023-04-24T12:05:00+00:00,2851,1,27440.9,27331.0,109.90000000000146,28320.100000000013,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.074906915377615,0.6250930846223783,BE,2
BTCUSDT,8.0,2023-04-25T04:00:00+00:00,2023-04-25T18:20:00+00:00,2856,1,27337.6,26919.3,418.2999999999993,30683.999999999993,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,-1.0196062156347119,0.6803937843652836,BE,125
BTCUSDT,8.0,2023-04-26T16:00:00+00:00,2023-04-26T20:00:00+00:00,2865,-1,29803.1,30048.2,245.10000000000218,27842.29999999998,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.963521297429621,7.963521297429621,TP,1
BTCUSDT,8.0,2023-05-01T20:00:00+00:00,2023-05-02T05:00:00+00:00,2896,1,27833.9,27780.0,53.900000000001455,28265.100000000013,0.9,0.7,6.5,5.5,,,40,65,2,5.0,3.0,7.845080333951767,0.5450803339517397,BE,61
