symbol,strategy_id,tp_r,entry_ts_utc,exit_ts_utc,side,entry_price,stop_init,risk,tp_price,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,mfe1,lock1,mfe2,lock2,rsi_l,rsi_h,rsi_window,sl_n,entry_tp_r,entry_idx_4h
ETHUSDT,rsi_4h,12.0,2022-03-26 04:00:00+00:00,2022-03-26 20:20:00+00:00,-1,3107.21,3138.61,31.40000000000009,2730.409999999999,3.0,-1.02968672,-1.02968672,SL,149,1.0,0.8,6.5,5.5,35,60,20,2,5.0,486
ETHUSDT,rsi_4h,12.0,2022-04-01 16:00:00+00:00,2022-04-01 20:00:00+00:00,-1,3432.2,3458.0,25.800000000000182,3122.5999999999976,3.0,-1.0399093,-1.0399093,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,525
ETHUSDT,rsi_4h,12.0,2022-04-03 08:00:00+00:00,2022-04-03 13:35:00+00:00,-1,3489.14,3508.26,19.120000000000346,3259.6999999999957,3.0,-1.05474592,-1.05474592,SL,20,1.0,0.8,6.5,5.5,35,60,20,2,5.0,535
ETHUSDT,rsi_4h,12.0,2022-04-04 08:00:00+00:00,2022-04-04 15:30:00+00:00,-1,3500.91,3580.0,79.09000000000015,2551.829999999998,3.0,11.98672053,0.78672053,BE,43,1.0,0.8,6.5,5.5,35,60,20,2,5.0,541
ETHUSDT,rsi_4h,12.0,2022-04-11 12:00:00+00:00,2022-04-11 16:00:00+00:00,1,3049.25,3025.0,24.25,3340.25,3.0,-1.03772268,-1.03772268,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,584
ETHUSDT,rsi_4h,12.0,2022-04-12 20:00:00+00:00,2022-04-13 00:00:00+00:00,1,2971.12,2966.01,5.109999999999673,3032.439999999996,3.0,11.82557025,11.82557025,TP,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,592
ETHUSDT,rsi_4h,12.0,2022-04-18 08:00:00+00:00,2022-04-18 15:40:00+00:00,1,2891.18,2875.87,15.309999999999945,3074.899999999999,3.0,11.94334722,0.74334722,BE,45,1.0,0.8,6.5,5.5,35,60,20,2,5.0,625
ETHUSDT,rsi_4h,12.0,2022-04-25 08:00:00+00:00,2022-04-26 00:35:00+00:00,1,2810.1,2791.3,18.799999999999727,3035.6999999999966,3.0,11.95515798,11.95515798,TP,152,1.0,0.8,6.5,5.5,35,60,20,2,5.0,667
ETHUSDT,rsi_4h,12.0,2022-05-08 04:00:00+00:00,2022-05-08 10:50:00+00:00,1,2544.91,2514.0,30.909999999999854,2915.829999999998,3.0,-1.02469987,0.77530013,BE,35,1.0,0.8,6.5,5.5,35,60,20,2,5.0,744
ETHUSDT,rsi_4h,12.0,2022-05-09 00:00:00+00:00,2022-05-09 04:00:00+00:00,1,2519.03,2480.0,39.0300000000002,2987.3900000000026,3.0,-1.01936226,-1.01936226,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,749
ETHUSDT,rsi_4h,12.0,2022-05-11 00:00:00+00:00,2022-05-11 11:45:00+00:00,1,2340.85,2258.43,82.42000000000007,3329.890000000001,3.0,-1.00852044,0.79147956,BE,94,1.0,0.8,6.5,5.5,35,60,20,2,5.0,761
ETHUSDT,rsi_4h,12.0,2022-05-11 20:00:00+00:00,2022-05-12 00:00:00+00:00,1,2116.66,2093.07,23.58999999999969,2399.739999999996,3.0,-1.0269181,-1.0269181,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,766
ETHUSDT,rsi_4h,12.0,2022-05-26 12:00:00+00:00,2022-05-26 19:35:00+00:00,1,1815.68,1795.05,20.63000000000011,2063.2400000000016,3.0,-1.02640349,0.77359651,BE,44,1.0,0.8,6.5,5.5,35,60,20,2,5.0,854
ETHUSDT,rsi_4h,12.0,2022-05-27 00:00:00+00:00,2022-05-27 05:35:00+00:00,1,1790.99,1725.0,65.99000000000001,2582.87,3.0,-1.0081421,-1.0081421,SL,20,1.0,0.8,6.5,5.5,35,60,20,2,5.0,857
ETHUSDT,rsi_4h,12.0,2022-05-31 00:00:00+00:00,2022-05-31 05:15:00+00:00,-1,1997.87,2013.56,15.690000000000055,1809.5899999999992,3.0,11.96179981,0.76179981,BE,16,1.0,0.8,6.5,5.5,35,60,20,2,5.0,881
ETHUSDT,rsi_4h,12.0,2022-06-06 12:00:00+00:00,2022-06-06 21:35:00+00:00,-1,1908.79,1914.96,6.170000000000073,1834.749999999999,3.0,11.90719011,5.40719011,BE,68,1.0,0.8,6.5,5.5,35,60,20,2,5.0,920
ETHUSDT,rsi_4h,12.0,2022-06-10 20:00:00+00:00,2022-06-11 08:35:00+00:00,1,1667.65,1650.0,17.65000000000009,1879.4500000000012,3.0,-1.02834533,-1.02834533,SL,104,1.0,0.8,6.5,5.5,35,60,20,2,5.0,946
ETHUSDT,rsi_4h,12.0,2022-06-16 12:00:00+00:00,2022-06-16 16:55:00+00:00,1,1110.19,1092.41,17.779999999999973,1323.5499999999997,3.0,-1.01873211,0.78126789,BE,12,1.0,0.8,6.5,5.5,35,60,20,2,5.0,980
ETHUSDT,rsi_4h,12.0,2022-06-24 20:00:00+00:00,2022-06-25 00:15:00+00:00,-1,1227.16,1229.99,2.8299999999999272,1193.200000000001,3.0,-1.13008763,0.66991237,BE,4,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1030
ETHUSDT,rsi_4h,12.0,2022-06-26 12:00:00+00:00,2022-06-26 18:45:00+00:00,-1,1269.11,1278.0,8.8900000000001,1162.4299999999987,3.0,11.95717289,5.45717289,BE,34,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1040
ETHUSDT,rsi_4h,12.0,2022-06-30 08:00:00+00:00,2022-06-30 12:00:00+00:00,1,1056.82,1052.0,4.819999999999936,1114.6599999999992,3.0,-1.06577718,-1.06577718,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1063
ETHUSDT,rsi_4h,12.0,2022-07-05 04:00:00+00:00,2022-07-05 15:30:00+00:00,-1,1152.79,1164.54,11.75,1011.79,3.0,-1.02943294,5.47056706,BE,91,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1092
ETHUSDT,rsi_4h,12.0,2022-07-07 00:00:00+00:00,2022-07-07 04:45:00+00:00,-1,1186.36,1205.45,19.090000000000146,957.2799999999982,3.0,-1.01864369,0.78135631,BE,10,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1103
ETHUSDT,rsi_4h,12.0,2022-07-12 04:00:00+00:00,2022-07-12 08:00:00+00:00,1,1085.66,1081.0,4.660000000000082,1141.580000000001,3.0,-1.06989227,-1.06989227,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1134
ETHUSDT,rsi_4h,12.0,2022-07-15 04:00:00+00:00,2022-07-15 09:15:00+00:00,-1,1199.25,1224.45,25.200000000000045,896.8499999999995,3.0,-1.01427679,-1.01427679,SL,16,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1152
ETHUSDT,rsi_4h,12.0,2022-07-16 16:00:00+00:00,2022-07-16 20:00:00+00:00,-1,1274.15,1277.0,2.849999999999909,1239.9500000000012,3.0,-1.13412105,-1.13412105,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1161
ETHUSDT,rsi_4h,12.0,2022-07-21 20:00:00+00:00,2022-07-22 00:10:00+00:00,-1,1578.81,1581.5,2.6900000000000546,1546.5299999999993,3.0,-1.17607546,0.62392454,BE,3,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1192
ETHUSDT,rsi_4h,12.0,2022-07-24 12:00:00+00:00,2022-07-24 17:10:00+00:00,-1,1615.58,1631.72,16.1400000000001,1421.8999999999987,3.0,-1.03002937,0.76997063,BE,15,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1208
ETHUSDT,rsi_4h,12.0,2022-07-28 00:00:00+00:00,2022-07-28 04:00:00+00:00,-1,1635.46,1644.66,9.200000000000045,1525.0599999999995,3.0,-1.05333022,-1.05333022,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1229
ETHUSDT,rsi_4h,12.0,2022-07-28 12:00:00+00:00,2022-07-28 16:00:00+00:00,-1,1641.01,1681.46,40.450000000000045,1155.6099999999994,3.0,-1.01217066,-1.01217066,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1232
ETHUSDT,rsi_4h,12.0,2022-08-08 12:00:00+00:00,2022-08-08 19:25:00+00:00,-1,1788.71,1794.36,5.649999999999864,1720.9100000000017,3.0,-1.09497575,0.70502425,BE,42,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1298
ETHUSDT,rsi_4h,12.0,2022-08-10 16:00:00+00:00,2022-08-10 20:05:00+00:00,-1,1836.84,1855.95,19.110000000000127,1607.5199999999984,3.0,-1.02883579,0.77116421,BE,2,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1311
ETHUSDT,rsi_4h,12.0,2022-08-15 04:00:00+00:00,2022-08-19 21:45:00+00:00,-1,1985.99,2012.94,26.950000000000045,1662.5899999999995,3.0,11.9778925,11.9778925,TP,1318,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1338
ETHUSDT,rsi_4h,12.0,2022-08-19 08:00:00+00:00,2022-08-19 12:00:00+00:00,1,1743.9,1710.0,33.90000000000009,2150.700000000001,3.0,-1.01543274,-1.01543274,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1363
ETHUSDT,rsi_4h,12.0,2022-08-22 04:00:00+00:00,2022-08-22 08:00:00+00:00,1,1593.95,1578.66,15.289999999999964,1777.4299999999996,3.0,-1.03127436,-1.03127436,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1380
ETHUSDT,rsi_4h,12.0,2022-08-22 20:00:00+00:00,2022-08-23 05:20:00+00:00,1,1567.2,1528.0,39.200000000000045,2037.6000000000006,3.0,-1.01199388,0.78800612,BE,65,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1384
ETHUSDT,rsi_4h,12.0,2022-08-27 00:00:00+00:00,2022-08-27 05:10:00+00:00,1,1507.22,1485.0,22.220000000000027,1773.8600000000004,3.0,-1.0203495,-1.0203495,SL,15,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1409
ETHUSDT,rsi_4h,12.0,2022-09-06 04:00:00+00:00,2022-09-06 11:20:00+00:00,-1,1639.39,1675.4,36.00999999999999,1207.2700000000002,3.0,-1.01365779,-1.01365779,SL,41,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1470
ETHUSDT,rsi_4h,12.0,2022-09-09 08:00:00+00:00,2022-09-09 12:35:00+00:00,-1,1704.26,1718.0,13.740000000000009,1539.3799999999999,3.0,-1.03721092,-1.03721092,SL,8,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1489
ETHUSDT,rsi_4h,12.0,2022-09-12 08:00:00+00:00,2022-09-13 10:40:00+00:00,-1,1756.86,1783.43,26.570000000000164,1438.019999999998,3.0,11.98016342,0.78016342,BE,273,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1507
ETHUSDT,rsi_4h,12.0,2022-09-16 00:00:00+00:00,2022-09-16 08:35:00+00:00,1,1471.94,1455.0,16.940000000000055,1675.2200000000007,3.0,-1.02606741,-1.02606741,SL,56,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1529
ETHUSDT,rsi_4h,12.0,2022-09-16 16:00:00+00:00,2022-09-16 23:35:00+00:00,1,1451.69,1423.0,28.690000000000055,1795.9700000000007,3.0,-1.01517975,-1.01517975,SL,44,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1533
ETHUSDT,rsi_4h,12.0,2022-09-18 16:00:00+00:00,2022-09-18 20:00:00+00:00,1,1416.57,1409.0,7.569999999999936,1507.4099999999992,3.0,-1.05613884,-1.05613884,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1545
ETHUSDT,rsi_4h,12.0,2022-09-22 00:00:00+00:00,2022-09-22 06:30:00+00:00,1,1244.2,1218.0,26.200000000000045,1558.6000000000006,3.0,-1.01424656,0.78575344,BE,31,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1565
ETHUSDT,rsi_4h,12.0,2022-10-06 04:00:00+00:00,2022-10-06 11:30:00+00:00,-1,1372.05,1383.29,11.240000000000009,1237.1699999999998,3.0,11.96337945,0.76337945,BE,43,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1650
ETHUSDT,rsi_4h,12.0,2022-10-11 00:00:00+00:00,2022-10-11 04:00:00+00:00,1,1289.57,1284.38,5.189999999999827,1351.8499999999979,3.0,-1.07454162,-1.07454162,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1679
ETHUSDT,rsi_4h,12.0,2022-10-13 12:00:00+00:00,2022-10-21 12:10:00+00:00,1,1242.26,1218.0,24.25999999999999,1533.3799999999999,3.0,11.98463817,0.78463817,BE,2259,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1694
ETHUSDT,rsi_4h,12.0,2022-10-24 12:00:00+00:00,2022-10-24 18:15:00+00:00,-1,1352.5,1370.4,17.90000000000009,1137.699999999999,3.0,-1.0226676,0.7773324,BE,28,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1760
ETHUSDT,rsi_4h,12.0,2022-10-25 16:00:00+00:00,2022-10-25 20:00:00+00:00,-1,1407.53,1418.0,10.470000000000027,1281.8899999999996,3.0,-1.04033037,-1.04033037,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1767
ETHUSDT,rsi_4h,12.0,2022-10-28 16:00:00+00:00,2022-10-28 20:00:00+00:00,-1,1537.23,1549.96,12.730000000000018,1384.4699999999998,3.0,-1.03622694,-1.03622694,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1785
ETHUSDT,rsi_4h,12.0,2022-11-04 16:00:00+00:00,2022-11-06 23:15:00+00:00,-1,1624.74,1679.4,54.66000000000008,968.819999999999,3.0,-1.00891734,0.79108266,BE,616,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1827
ETHUSDT,rsi_4h,12.0,2022-11-21 00:00:00+00:00,2022-11-21 04:00:00+00:00,1,1141.53,1131.6,9.930000000000064,1260.6900000000007,3.0,-1.03448731,-1.03448731,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1925
ETHUSDT,rsi_4h,12.0,2022-11-30 04:00:00+00:00,2022-11-30 18:35:00+00:00,-1,1264.56,1283.0,18.440000000000055,1043.2799999999993,3.0,-1.0205731,-1.0205731,SL,128,1.0,0.8,6.5,5.5,35,60,20,2,5.0,1980
ETHUSDT,rsi_4h,12.0,2022-12-05 04:00:00+00:00,2022-12-05 08:20:00+00:00,-1,1290.33,1297.77,7.440000000000055,1201.0499999999993,3.0,-1.05202944,-1.05202944,SL,5,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2010
ETHUSDT,rsi_4h,12.0,2022-12-13 16:00:00+00:00,2022-12-14 18:40:00+00:00,-1,1324.0,1350.0,26.0,1012.0,3.0,-1.01527692,-1.01527692,SL,273,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2061
ETHUSDT,rsi_4h,12.0,2022-12-16 12:00:00+00:00,2022-12-16 16:05:00+00:00,1,1212.1,1192.42,19.679999999999836,1448.259999999998,3.0,-1.01847713,-1.01847713,SL,2,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2078
ETHUSDT,rsi_4h,12.0,2022-12-18 12:00:00+00:00,2022-12-18 22:40:00+00:00,1,1181.77,1171.12,10.650000000000091,1309.570000000001,3.0,-1.0332893,0.7667107,BE,81,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2090
ETHUSDT,rsi_4h,12.0,2022-12-19 20:00:00+00:00,2022-12-20 00:10:00+00:00,1,1170.26,1163.69,6.569999999999936,1249.0999999999992,3.0,-1.05343653,-1.05343653,SL,3,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2098
ETHUSDT,rsi_4h,12.0,2023-01-02 12:00:00+00:00,2023-01-02 21:55:00+00:00,-1,1216.71,1225.0,8.289999999999964,1117.2300000000005,3.0,-1.04403052,-1.04403052,SL,72,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2180
ETHUSDT,rsi_4h,12.0,2023-01-04 04:00:00+00:00,2023-01-04 08:20:00+00:00,-1,1250.33,1258.53,8.200000000000045,1151.9299999999994,3.0,-1.04574378,-1.04574378,SL,5,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2190
ETHUSDT,rsi_4h,12.0,2023-01-06 16:00:00+00:00,2023-01-06 20:00:00+00:00,-1,1262.48,1267.65,5.170000000000073,1200.4399999999991,3.0,-1.07325803,-1.07325803,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2205
ETHUSDT,rsi_4h,12.0,2023-01-09 00:00:00+00:00,2023-01-09 04:00:00+00:00,-1,1289.64,1296.0,6.3599999999999,1213.3200000000013,3.0,-1.06083208,-1.06083208,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2219
ETHUSDT,rsi_4h,12.0,2023-01-20 20:00:00+00:00,2023-01-21 00:00:00+00:00,-1,1600.59,1604.03,3.4400000000000546,1559.3099999999993,3.0,-1.13958634,-1.13958634,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2290
ETHUSDT,rsi_4h,12.0,2023-01-24 04:00:00+00:00,2023-01-24 08:20:00+00:00,-1,1639.56,1641.89,2.3300000000001546,1611.599999999998,3.0,11.78889785,0.58889785,BE,5,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2310
ETHUSDT,rsi_4h,12.0,2023-01-29 20:00:00+00:00,2023-01-30 00:05:00+00:00,-1,1654.94,1663.68,8.740000000000009,1550.06,3.0,11.94319428,0.74319428,BE,2,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2344
ETHUSDT,rsi_4h,12.0,2023-02-02 04:00:00+00:00,2023-02-02 18:15:00+00:00,-1,1671.93,1699.0,27.069999999999936,1347.0900000000008,3.0,-1.01852896,-1.01852896,SL,124,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2364
ETHUSDT,rsi_4h,12.0,2023-02-04 16:00:00+00:00,2023-02-04 23:40:00+00:00,-1,1680.47,1696.99,16.519999999999982,1482.2300000000002,3.0,-1.03051701,0.76948299,BE,45,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2379
ETHUSDT,rsi_4h,12.0,2023-02-10 00:00:00+00:00,2023-02-10 15:40:00+00:00,1,1544.67,1522.0,22.670000000000073,1816.710000000001,3.0,-1.02044116,-1.02044116,SL,141,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2411
ETHUSDT,rsi_4h,12.0,2023-02-13 12:00:00+00:00,2023-02-13 16:35:00+00:00,1,1485.65,1463.01,22.6400000000001,1757.3300000000013,3.0,-1.01968617,-1.01968617,SL,8,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2432
ETHUSDT,rsi_4h,12.0,2023-02-15 20:00:00+00:00,2023-02-16 00:00:00+00:00,-1,1628.29,1629.7,1.4100000000000819,1611.369999999999,3.0,-1.34644468,-1.34644468,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2446
ETHUSDT,rsi_4h,12.0,2023-02-17 16:00:00+00:00,2023-02-17 20:00:00+00:00,-1,1673.17,1683.34,10.169999999999845,1551.130000000002,3.0,-1.04935605,-1.04935605,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2457
ETHUSDT,rsi_4h,12.0,2023-02-19 00:00:00+00:00,2023-02-19 15:15:00+00:00,-1,1691.65,1715.0,23.34999999999991,1411.4500000000012,3.0,-1.02173426,-1.02173426,SL,136,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2465
ETHUSDT,rsi_4h,12.0,2023-02-20 12:00:00+00:00,2023-02-20 19:55:00+00:00,-1,1713.87,1720.39,6.520000000000209,1635.6299999999974,3.0,11.92114095,0.72114095,BE,48,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2474
ETHUSDT,rsi_4h,12.0,2023-03-09 20:00:00+00:00,2023-03-10 00:00:00+00:00,1,1487.83,1480.0,7.829999999999927,1581.789999999999,3.0,-1.05700498,-1.05700498,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2578
ETHUSDT,rsi_4h,12.0,2023-03-11 08:00:00+00:00,2023-03-11 16:05:00+00:00,1,1415.72,1405.5,10.220000000000027,1538.3600000000004,3.0,11.95844266,0.75844266,BE,50,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2587
ETHUSDT,rsi_4h,12.0,2023-03-13 00:00:00+00:00,2023-03-13 04:10:00+00:00,-1,1579.26,1597.29,18.029999999999973,1362.9000000000003,3.0,-1.0262772,-1.0262772,SL,3,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2597
ETHUSDT,rsi_4h,12.0,2023-03-17 04:00:00+00:00,2023-03-17 09:55:00+00:00,-1,1707.73,1725.0,17.269999999999982,1500.4900000000002,3.0,-1.02966526,-1.02966526,SL,24,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2622
ETHUSDT,rsi_4h,12.0,2023-03-19 04:00:00+00:00,2023-03-19 15:05:00+00:00,-1,1782.09,1804.9,22.810000000000173,1508.3699999999978,3.0,-1.02343827,-1.02343827,SL,86,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2634
ETHUSDT,rsi_4h,12.0,2023-04-04 12:00:00+00:00,2023-04-04 20:40:00+00:00,-1,1864.18,1877.99,13.809999999999945,1698.4600000000007,3.0,-1.04049631,-1.04049631,SL,57,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2732
ETHUSDT,rsi_4h,12.0,2023-04-10 20:00:00+00:00,2023-04-11 00:00:00+00:00,-1,1888.14,1904.6,16.45999999999981,1690.6200000000024,3.0,-1.03441324,-1.03441324,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2770
ETHUSDT,rsi_4h,12.0,2023-04-13 08:00:00+00:00,2023-04-13 12:00:00+00:00,-1,1921.11,1930.0,8.8900000000001,1814.4299999999987,3.0,-1.06482936,-1.06482936,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2785
ETHUSDT,rsi_4h,12.0,2023-04-18 08:00:00+00:00,2023-04-18 12:00:00+00:00,-1,2100.01,2110.96,10.949999999999818,1968.6100000000024,3.0,-1.05753452,-1.05753452,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2815
ETHUSDT,rsi_4h,12.0,2023-04-20 00:00:00+00:00,2023-04-20 11:15:00+00:00,1,1932.83,1921.0,11.829999999999927,2074.789999999999,3.0,-1.04901513,0.75098487,BE,88,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2825
ETHUSDT,rsi_4h,12.0,2023-04-21 12:00:00+00:00,2023-04-21 16:10:00+00:00,1,1908.17,1895.0,13.170000000000073,2066.210000000001,3.0,-1.04346629,-1.04346629,SL,3,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2834
ETHUSDT,rsi_4h,12.0,2023-04-23 04:00:00+00:00,2023-04-23 12:35:00+00:00,1,1861.22,1845.25,15.970000000000027,2052.8600000000006,3.0,-1.03496343,0.76503657,BE,56,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2844
ETHUSDT,rsi_4h,12.0,2023-04-23 20:00:00+00:00,2023-04-24 00:20:00+00:00,1,1845.99,1833.3,12.690000000000055,1998.2700000000007,3.0,-1.04364043,0.75635957,BE,5,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2848
ETHUSDT,rsi_4h,12.0,2023-04-24 20:00:00+00:00,2023-04-25 08:20:00+00:00,1,1830.64,1806.0,24.6400000000001,2126.3200000000015,3.0,-1.02228864,-1.02228864,SL,101,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2854
ETHUSDT,rsi_4h,12.0,2023-04-25 16:00:00+00:00,2023-04-26 19:30:00+00:00,1,1814.13,1797.98,16.15000000000009,2007.9300000000012,3.0,-1.03369901,5.46630099,BE,283,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2859
ETHUSDT,rsi_4h,12.0,2023-04-26 16:00:00+00:00,2023-04-26 20:00:00+00:00,-1,1952.98,1964.7,11.720000000000027,1812.3399999999997,3.0,11.95000904,11.95000904,TP,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2865
ETHUSDT,rsi_4h,12.0,2023-05-05 16:00:00+00:00,2023-05-05 20:00:00+00:00,-1,1952.84,1956.05,3.2100000000000364,1914.3199999999995,3.0,-1.18250841,-1.18250841,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2919
ETHUSDT,rsi_4h,12.0,2023-05-12 04:00:00+00:00,2023-05-12 08:20:00+00:00,1,1762.82,1757.0,5.819999999999936,1832.6599999999992,3.0,-1.09086701,-1.09086701,SL,5,1.0,0.8,6.5,5.5,35,60,20,2,5.0,2958
ETHUSDT,rsi_4h,12.0,2023-05-23 04:00:00+00:00,2023-05-23 15:25:00+00:00,-1,1864.96,1874.23,9.269999999999982,1753.7200000000003,3.0,-1.06035469,0.73964531,BE,90,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3024
ETHUSDT,rsi_4h,12.0,2023-05-28 04:00:00+00:00,2023-05-28 13:25:00+00:00,-1,1850.0,1860.0,10.0,1730.0,3.0,-1.0555,0.7445,BE,66,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3054
ETHUSDT,rsi_4h,12.0,2023-05-29 00:00:00+00:00,2023-05-29 14:40:00+00:00,-1,1908.36,1930.0,21.6400000000001,1648.6799999999987,3.0,11.97354399,0.77354399,BE,129,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3059
ETHUSDT,rsi_4h,12.0,2023-06-10 08:00:00+00:00,2023-06-10 12:55:00+00:00,1,1731.4,1723.0,8.400000000000091,1832.2000000000012,3.0,-1.06183571,0.73816429,BE,12,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3133
ETHUSDT,rsi_4h,12.0,2023-06-11 12:00:00+00:00,2023-06-11 16:00:00+00:00,1,1751.48,1742.61,8.870000000000118,1857.9200000000014,3.0,-1.05923833,-1.05923833,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3140
ETHUSDT,rsi_4h,12.0,2023-06-12 04:00:00+00:00,2023-06-12 09:10:00+00:00,1,1735.15,1717.5,17.65000000000009,1946.9500000000012,3.0,-1.02949263,0.77050737,BE,15,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3144
ETHUSDT,rsi_4h,12.0,2023-06-15 00:00:00+00:00,2023-06-15 21:25:00+00:00,1,1650.19,1625.5,24.690000000000055,1946.4700000000007,3.0,11.97994909,0.77994909,BE,210,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3161
ETHUSDT,rsi_4h,12.0,2023-06-20 20:00:00+00:00,2023-06-21 00:00:00+00:00,-1,1781.82,1792.0,10.180000000000064,1659.6599999999992,3.0,-1.05250943,-1.05250943,SL,1,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3196
ETHUSDT,rsi_4h,12.0,2023-06-24 20:00:00+00:00,2023-06-25 00:30:00+00:00,-1,1887.42,1905.6,18.179999999999836,1669.260000000002,3.0,-1.03114554,0.76885446,BE,7,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3220
ETHUSDT,rsi_4h,12.0,2023-07-01 00:00:00+00:00,2023-07-01 10:20:00+00:00,-1,1933.42,1947.31,13.889999999999873,1766.7400000000016,3.0,-1.04175853,0.75824147,BE,77,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3257
ETHUSDT,rsi_4h,12.0,2023-07-03 00:00:00+00:00,2023-07-03 07:25:00+00:00,-1,1937.69,1964.0,26.309999999999945,1621.9700000000007,3.0,-1.02209453,-1.02209453,SL,42,1.0,0.8,6.5,5.5,35,60,20,2,5.0,3269
