exit_ts_utc,symbol,tp_r,r,equity_before,pnl_usd,return_pct_trade,equity_after,equity_peak,drawdown_usd,drawdown_pct,day,week_start,month
2023-01-03 12:05:00+00:00,SOLUSDT,8.0,0.6385465517241316,85568.91214110785,546.3973378248959,0.006385465517241315,86115.30947893274,86858.42170877368,743.1122298409318,-0.008555442468578422,2023-01-03,2023-01-03,2023-01
2023-01-04 08:20:00+00:00,ETHUSDT,8.0,-1.0457437804878047,86115.30947893274,-900.5454929237642,-0.010457437804878048,85214.76398600898,86858.42170877368,1643.6577227646922,-0.01892341226594796,2023-01-04,2023-01-03,2023-01
2023-01-06 00:25:00+00:00,ETHUSDT,8.0,0.5597141791044555,85214.76398600898,476.9591167200894,0.005597141791044555,85691.72310272907,86858.42170877368,1166.698606044607,-0.013432187496526415,2023-01-06,2023-01-03,2023-01
2023-01-06 20:00:00+00:00,ETHUSDT,8.0,-1.0732580270793026,85691.72310272907,-919.6932967426089,-0.010732580270793025,84772.02980598646,86858.42170877368,2086.391902787218,-0.02402060573680065,2023-01-06,2023-01-03,2023-01
2023-01-08 04:00:00+00:00,SOLUSDT,8.0,0.6599485148514838,84772.02980598646,559.4517517140648,0.006599485148514838,85331.48155770052,86858.42170877368,1526.940151073155,-0.017579644219104185,2023-01-08,2023-01-03,2023-01
2023-01-08 20:05:00+00:00,ETHUSDT,8.0,5.243487919463012,85331.48155770052,4474.3459269768355,0.05243487919463013,89805.82748467736,89805.82748467736,0.0,0.0,2023-01-08,2023-01-03,2023-01
2023-01-08 20:45:00+00:00,SOLUSDT,8.0,0.644564000000009,89805.82748467736,578.8560338683438,0.00644564000000009,90384.6835185457,90384.6835185457,0.0,0.0,2023-01-08,2023-01-03,2023-01
2023-01-09 04:00:00+00:00,ETHUSDT,8.0,-1.060832075471699,90384.6835185457,-958.8297140783152,-0.010608320754716991,89425.85380446739,90384.6835185457,958.8297140783106,-0.01060832075471696,2023-01-09,2023-01-03,2023-01
2023-01-09 04:00:00+00:00,SOLUSDT,8.0,-1.0042333658536586,89425.85380446739,-898.044261603975,-0.010042333658536587,88527.80954286341,90384.6835185457,1856.8739756822906,-0.020544122116677888,2023-01-09,2023-01-03,2023-01
2023-01-09 08:00:00+00:00,LINKUSDT,8.0,-1.0388723404255322,88527.80954286341,-919.6909269254029,-0.010388723404255323,87608.118615938,90384.6835185457,2776.564902607701,-0.03071941831867997,2023-01-09,2023-01-03,2023-01
2023-01-09 20:10:00+00:00,XRPUSDT,8.0,0.6968552715654949,87608.118615938,610.5017928945157,0.00696855271565495,88218.62040883252,90384.6835185457,2166.0631097131845,-0.023964935488972938,2023-01-09,2023-01-03,2023-01
2023-01-10 20:00:00+00:00,LINKUSDT,8.0,-1.0635172413793106,88218.62040883252,-938.2202381549012,-0.010635172413793107,87280.40017067762,90384.6835185457,3104.283347868084,-0.03434523668195544,2023-01-10,2023-01-10,2023-01
2023-01-11 18:00:00+00:00,SOLUSDT,8.0,0.6922625000000011,87280.40017067762,604.2094802315381,0.006922625000000011,87884.60965090916,90384.6835185457,2500.0738676365436,-0.027660370876040785,2023-01-11,2023-01-10,2023-01
2023-01-12 00:00:00+00:00,ETHUSDT,8.0,-1.148065441176469,87884.60965090916,-1008.9728315149279,-0.01148065441176469,86875.63681939423,90384.6835185457,3509.0466991514695,-0.03882346612887633,2023-01-12,2023-01-10,2023-01
2023-01-12 13:50:00+00:00,LINKUSDT,8.0,0.666035714285716,86875.63681939423,578.6227682303168,0.006660357142857159,87454.25958762455,90384.6835185457,2930.4239309211553,-0.032421687135961164,2023-01-12,2023-01-10,2023-01
2023-01-13 13:00:00+00:00,SOLUSDT,8.0,0.6887656319290449,87454.25958762455,602.3548836975696,0.006887656319290449,88056.61447132211,90384.6835185457,2328.0690472235874,-0.025757340254954797,2023-01-13,2023-01-10,2023-01
2023-01-14 04:00:00+00:00,LINKUSDT,8.0,-1.1321000000000028,88056.61447132211,-996.8889324298401,-0.011321000000000027,87059.72553889228,90384.6835185457,3324.9579796534235,-0.036786741405928414,2023-01-14,2023-01-10,2023-01
2023-01-15 20:00:00+00:00,LINKUSDT,8.0,7.311100000000026,87059.72553889228,6365.023593873976,0.07311100000000026,93424.74913276626,93424.74913276626,0.0,0.0,2023-01-15,2023-01-10,2023-01
2023-01-17 01:15:00+00:00,SOLUSDT,8.0,0.6902632231404964,93424.74913276626,644.8766845747554,0.006902632231404964,94069.62581734102,94069.62581734102,0.0,0.0,2023-01-17,2023-01-17,2023-01
2023-01-18 14:05:00+00:00,ETHUSDT,8.0,-1.0265389261744968,94069.62581734102,-965.6613267216998,-0.01026538926174497,93103.96449061931,94069.62581734102,965.6613267217035,-0.010265389261745028,2023-01-18,2023-01-17,2023-01
2023-01-21 00:00:00+00:00,BTCUSDT,8.0,-1.1576584352078183,93103.96449061931,-1077.8258984385463,-0.011576584352078183,92026.13859218077,94069.62581734102,2043.48722516025,-0.02172313546912763,2023-01-21,2023-01-17,2023-01
2023-01-21 06:50:00+00:00,SOLUSDT,8.0,0.678856629834255,92026.13859218077,624.7255430134791,0.00678856629834255,92650.86413519425,94069.62581734102,1418.7616821467673,-0.015082038116125185,2023-01-21,2023-01-17,2023-01
2023-01-21 10:10:00+00:00,ETHUSDT,8.0,-1.023711434016198,92650.86413519425,-948.4774898667963,-0.01023711434016198,91702.38664532745,94069.62581734102,2367.239172013564,-0.025164755907609693,2023-01-21,2023-01-17,2023-01
2023-01-22 00:10:00+00:00,SOLUSDT,8.0,0.6926968660968672,91702.38664532745,635.2195584282154,0.0069269686609686725,92337.60620375567,94069.62581734102,1732.0196135853475,-0.018412102722173973,2023-01-22,2023-01-17,2023-01
2023-01-25 00:35:00+00:00,BTCUSDT,8.0,5.403162272089766,92337.60620375567,4989.150701352146,0.05403162272089766,97326.75690510782,97326.75690510782,0.0,0.0,2023-01-25,2023-01-24,2023-01
2023-01-27 01:35:00+00:00,ETHUSDT,8.0,0.6863992084432744,97326.75690510782,668.05008900017,0.006863992084432745,97994.80699410799,97994.80699410799,0.0,0.0,2023-01-27,2023-01-24,2023-01
2023-01-30 09:05:00+00:00,BTCUSDT,8.0,7.891707703927493,97994.80699410799,7733.463733002898,0.07891707703927493,105728.27072711088,105728.27072711088,0.0,0.0,2023-01-30,2023-01-24,2023-01
2023-02-01 20:10:00+00:00,LINKUSDT,8.0,5.45591304347826,105728.27072711088,5768.442513244449,0.054559130434782596,111496.71324035533,111496.71324035533,0.0,0.0,2023-02-01,2023-01-31,2023-02
2023-02-07 17:25:00+00:00,SOLUSDT,8.0,0.6590897590361383,111496.71324035533,734.863418629072,0.006590897590361383,112231.5766589844,112231.5766589844,0.0,0.0,2023-02-07,2023-02-07,2023-02
2023-02-07 18:25:00+00:00,BTCUSDT,8.0,0.6496879882092935,112231.5766589844,729.1550725313268,0.006496879882092936,112960.73173151573,112960.73173151573,0.0,0.0,2023-02-07,2023-02-07,2023-02
2023-02-08 02:05:00+00:00,LINKUSDT,8.0,5.470724285714286,112960.73173151573,6179.770184156595,0.05470724285714287,119140.50191567233,119140.50191567233,0.0,0.0,2023-02-08,2023-02-07,2023-02
2023-02-09 12:25:00+00:00,SOLUSDT,8.0,0.686466666666668,119140.50191567233,817.8598321504536,0.00686466666666668,119958.36174782278,119958.36174782278,0.0,0.0,2023-02-09,2023-02-07,2023-02
2023-02-09 12:35:00+00:00,BTCUSDT,8.0,0.6351250720461086,119958.36174782278,761.885631476191,0.006351250720461085,120720.24737929898,120720.24737929898,0.0,0.0,2023-02-09,2023-02-07,2023-02
2023-02-10 00:00:00+00:00,BTCUSDT,8.0,-1.040001150121065,120720.24737929898,-1255.4919611737043,-0.010400011501210652,119464.75541812528,120720.24737929898,1255.4919611736987,-0.010400011501210615,2023-02-10,2023-02-07,2023-02
2023-02-10 00:00:00+00:00,ETHUSDT,8.0,-1.020534200260078,119464.75541812528,-1219.178686299023,-0.01020534200260078,118245.57673182625,120720.24737929898,2474.6706474727252,-0.020499217829610616,2023-02-10,2023-02-07,2023-02
2023-02-10 00:00:00+00:00,SOLUSDT,8.0,-1.0173466843501326,118245.57673182625,-1202.9674542719263,-0.010173466843501327,117042.60927755432,120720.24737929898,3677.6381017446547,-0.030464136560204635,2023-02-10,2023-02-07,2023-02
2023-02-13 09:05:00+00:00,LINKUSDT,8.0,-1.0156279069767442,117042.60927755432,-1188.7174028765937,-0.010156279069767443,115853.89187467773,120720.24737929898,4866.355504621242,-0.040311013357447134,2023-02-13,2023-02-07,2023-02
2023-02-13 09:15:00+00:00,BTCUSDT,8.0,-1.0426882352941176,115853.89187467773,-1207.9949007076325,-0.010426882352941176,114645.8969739701,120720.24737929898,6074.350405328878,-0.05031757751658239,2023-02-13,2023-02-07,2023-02
2023-02-13 09:15:00+00:00,ETHUSDT,8.0,-1.019350255536627,114645.8969739701,-1168.6432437664223,-0.01019350255536627,113477.25373020368,120720.24737929898,7242.993649095297,-0.05999816771695354,2023-02-13,2023-02-07,2023-02
2023-02-13 16:35:00+00:00,BTCUSDT,8.0,-1.0348508337816027,113477.25373020368,-1174.3203063794776,-0.010348508337816028,112302.9334238242,120720.24737929898,8417.313955474776,-0.06972578451589695,2023-02-13,2023-02-07,2023-02
2023-02-14 09:55:00+00:00,LINKUSDT,8.0,0.6864358620689675,112302.9334238242,770.8876091765662,0.006864358620689674,113073.82103300077,120720.24737929898,7646.426346298205,-0.06334004868523335,2023-02-14,2023-02-14,2023-02
2023-02-15 19:30:00+00:00,SOLUSDT,8.0,7.981153703703703,113073.82103300077,9024.595455294637,0.07981153703703703,122098.4164882954,122098.4164882954,0.0,0.0,2023-02-15,2023-02-14,2023-02
2023-02-16 00:00:00+00:00,BTCUSDT,8.0,-1.199235897435885,122098.4164882954,-1464.248040728414,-0.01199235897435885,120634.16844756699,122098.4164882954,1464.2480407284165,-0.011992358974358908,2023-02-16,2023-02-14,2023-02
2023-02-16 04:00:00+00:00,ETHUSDT,8.0,-1.0551588364434694,120634.16844756699,-1272.882088144603,-0.010551588364434695,119361.28635942239,122098.4164882954,2737.1301288730174,-0.022417408903377622,2023-02-16,2023-02-14,2023-02
2023-02-16 04:20:00+00:00,SOLUSDT,8.0,0.6465776119403093,119361.28635942239,771.7633549239874,0.006465776119403093,120133.04971434637,122098.4164882954,1965.3667739490338,-0.016096578731120914,2023-02-16,2023-02-14,2023-02
2023-02-16 09:55:00+00:00,LINKUSDT,8.0,0.6550612244897908,120133.04971434637,786.9450264757265,0.006550612244897908,120919.9947408221,122098.4164882954,1178.4217474733014,-0.009651408931959926,2023-02-16,2023-02-14,2023-02
2023-02-18 07:45:00+00:00,LINKUSDT,8.0,0.6652227272727258,120919.9947408221,804.3872868329335,0.0066522272727272585,121724.38202765504,122098.4164882954,374.0344606403669,-0.0030633850249500716,2023-02-18,2023-02-14,2023-02
2023-02-19 20:00:00+00:00,SOLUSDT,8.0,7.7188888888889,121724.38202765504,9395.769799401342,0.077188888888889,131120.15182705637,131120.15182705637,0.0,0.0,2023-02-19,2023-02-14,2023-02
2023-02-20 01:40:00+00:00,BTCUSDT,8.0,5.447990890125186,131120.15182705637,7143.413926656343,0.05447990890125186,138263.56575371273,138263.56575371273,0.0,0.0,2023-02-20,2023-02-14,2023-02
2023-02-20 08:00:00+00:00,SOLUSDT,8.0,-1.0438754189944128,138263.56575371273,-1443.2993763281843,-0.01043875418994413,136820.26637738454,138263.56575371273,1443.2993763281847,-0.01043875418994411,2023-02-20,2023-02-14,2023-02
2023-02-20 12:00:00+00:00,LINKUSDT,8.0,7.790625000000008,136820.26637738454,10659.153877463126,0.07790625000000008,147479.42025484768,147479.42025484768,0.0,0.0,2023-02-20,2023-02-14,2023-02
2023-02-22 20:20:00+00:00,ETHUSDT,8.0,0.6436778812572821,147479.42025484768,949.2924075869264,0.00643677881257282,148428.7126624346,148428.7126624346,0.0,0.0,2023-02-22,2023-02-21,2023-02
2023-02-24 20:00:00+00:00,BTCUSDT,8.0,-1.263200375939864,148428.7126624346,-1874.9520563545748,-0.012632003759398642,146553.76060608003,148428.7126624346,1874.9520563545811,-0.012632003759398658,2023-02-24,2023-02-21,2023-02
2023-02-24 21:15:00+00:00,ETHUSDT,8.0,0.5895048275862051,146553.76060608003,863.9414937819719,0.005895048275862051,147417.702099862,148428.7126624346,1011.0105625725992,-0.006811421755519076,2023-02-24,2023-02-21,2023-02
2023-02-25 16:00:00+00:00,SOLUSDT,8.0,-1.0406714285714287,147417.702099862,-1534.1339064098072,-0.010406714285714288,145883.5681934522,148428.7126624346,2545.144468982413,-0.01714725152114427,2023-02-25,2023-02-21,2023-02
2023-02-25 20:40:00+00:00,ETHUSDT,8.0,-1.018396699923254,145883.5681934522,-1485.673444212407,-0.01018396699923254,144397.8947492398,148428.7126624346,4030.8179131948273,-0.027156591476757974,2023-02-25,2023-02-21,2023-02
2023-02-28 00:10:00+00:00,LINKUSDT,8.0,0.6691900000000026,144397.8947492398,966.2962718724416,0.006691900000000027,145364.19102111223,148428.7126624346,3064.5216413223825,-0.020646420671261212,2023-02-28,2023-02-28,2023-02
2023-02-28 12:05:00+00:00,SOLUSDT,8.0,7.711999999999996,145364.19102111223,11210.48641154817,0.07711999999999997,156574.6774326604,156574.6774326604,0.0,0.0,2023-02-28,2023-02-28,2023-02
2023-03-01 09:20:00+00:00,SOLUSDT,8.0,5.454422916666666,156574.6774326604,8540.24508758394,0.054544229166666666,165114.92252024432,165114.92252024432,0.0,0.0,2023-03-01,2023-02-28,2023-03
2023-03-03 15:00:00+00:00,SOLUSDT,8.0,0.6887908602150525,165114.92252024432,1137.2964951706083,0.006887908602150525,166252.2190154149,166252.2190154149,0.0,0.0,2023-03-03,2023-02-28,2023-03
2023-03-04 01:45:00+00:00,LINKUSDT,8.0,0.6904546728971945,166252.2190154149,1147.8962149872107,0.006904546728971946,167400.11523040212,167400.11523040212,0.0,0.0,2023-03-04,2023-02-28,2023-03
2023-03-06 08:15:00+00:00,SOLUSDT,8.0,-1.0242189189189188,167400.11523040212,-1714.543650481849,-0.010242189189189187,165685.57157992027,167400.11523040212,1714.54365048185,-0.010242189189189177,2023-03-06,2023-02-28,2023-03
2023-03-07 04:05:00+00:00,SOLUSDT,8.0,0.666560540540546,165685.57157992027,1104.39464152081,0.006665605405405461,166789.96622144108,167400.11523040212,610.1490089610452,-0.003644854175406387,2023-03-07,2023-03-07,2023-03
2023-03-07 15:00:00+00:00,ETHUSDT,8.0,-1.0158139824797845,166789.96622144108,-1694.275798250708,-0.010158139824797845,165095.69042319036,167400.11523040212,2304.4248072117625,-0.01376596906184957,2023-03-07,2023-03-07,2023-03
2023-03-07 16:10:00+00:00,SOLUSDT,8.0,0.5805764705882246,165095.69042319036,958.5067325522201,0.005805764705882246,166054.1971557426,167400.11523040212,1345.9180746595375,-0.008040126333288766,2023-03-07,2023-03-07,2023-03
2023-03-08 05:40:00+00:00,BTCUSDT,8.0,-1.0158126654064272,166054.1971557426,-1686.7995661469927,-0.010158126654064273,164367.39758959558,167400.11523040212,3032.7176408065425,-0.018116580365744928,2023-03-08,2023-03-07,2023-03
2023-03-08 22:35:00+00:00,LINKUSDT,8.0,-1.0152545454545454,164367.39758959558,-1668.7474752737141,-0.010152545454545454,162698.65011432188,167400.11523040212,4701.465116080246,-0.02808519641464613,2023-03-08,2023-03-07,2023-03
2023-03-08 23:05:00+00:00,ETHUSDT,8.0,-1.0175398190045248,162698.65011432188,-1655.523549896076,-0.010175398190045249,161043.1265644258,167400.11523040212,6356.988665976329,-0.03797481654792678,2023-03-08,2023-03-07,2023-03
2023-03-09 14:25:00+00:00,ETHUSDT,8.0,0.6610886536833268,161043.1265644258,1064.6378372542986,0.006610886536833269,162107.7644016801,167400.11523040212,5292.350828722032,-0.03161497721454898,2023-03-09,2023-03-07,2023-03
2023-03-13 13:00:00+00:00,ETHUSDT,8.0,0.6728080135440127,162107.7644016801,1090.674029471552,0.006728080135440128,163198.43843115165,167400.11523040212,4201.676799250476,-0.025099605179288442,2023-03-13,2023-03-07,2023-03
2023-03-14 05:10:00+00:00,BTCUSDT,8.0,-1.014172963400236,163198.43843115165,-1655.1144392601207,-0.010141729634002363,161543.32399189152,167400.11523040212,5856.791238510603,-0.0349867814036422,2023-03-14,2023-03-14,2023-03
2023-03-14 12:30:00+00:00,ETHUSDT,8.0,-1.014838023152271,161543.32399189152,-1639.40307573378,-0.01014838023152271,159903.92091615775,167400.11523040212,7496.194314244378,-0.04478010247440356,2023-03-14,2023-03-14,2023-03
2023-03-14 21:10:00+00:00,LINKUSDT,8.0,5.461717857142865,159903.92091615775,8733.501002949393,0.05461717857142866,168637.42191910715,168637.42191910715,0.0,0.0,2023-03-14,2023-03-14,2023-03
2023-03-17 04:00:00+00:00,BTCUSDT,8.0,-1.0422612739571586,168637.42191910715,-1757.6425420625949,-0.010422612739571588,166879.77937704456,168637.42191910715,1757.6425420625892,-0.010422612739571568,2023-03-17,2023-03-14,2023-03
2023-03-17 16:00:00+00:00,ETHUSDT,8.0,7.878576551724136,166879.77937704456,13147.751167568804,0.07878576551724137,180027.53054461337,180027.53054461337,0.0,0.0,2023-03-17,2023-03-14,2023-03
2023-03-18 04:00:00+00:00,ETHUSDT,8.0,-1.0446930058284762,180027.53054461337,-1880.7350201652996,-0.010446930058284763,178146.79552444807,180027.53054461337,1880.7350201653026,-0.010446930058284787,2023-03-18,2023-03-14,2023-03
2023-03-18 11:30:00+00:00,SOLUSDT,8.0,0.6796413173652662,178146.79552444807,1210.759227946366,0.006796413173652663,179357.55475239444,180027.53054461337,669.975792218931,-0.0037215185377044158,2023-03-18,2023-03-14,2023-03
2023-03-20 14:00:00+00:00,BTCUSDT,8.0,0.6630172866520819,179357.55475239444,1189.1715929248478,0.006630172866520819,180546.7263453193,180546.7263453193,0.0,0.0,2023-03-20,2023-03-14,2023-03
2023-03-22 20:00:00+00:00,BTCUSDT,8.0,7.950140523255814,180546.7263453193,14353.718454591011,0.07950140523255815,194900.4447999103,194900.4447999103,0.0,0.0,2023-03-22,2023-03-21,2023-03
2023-03-26 00:45:00+00:00,SOLUSDT,8.0,7.895868965517241,194900.4447999103,15389.083734611178,0.07895868965517241,210289.52853452147,210289.52853452147,0.0,0.0,2023-03-26,2023-03-21,2023-03
2023-03-27 16:00:00+00:00,XRPUSDT,8.0,7.931814285714285,210289.52853452147,16679.77486566239,0.07931814285714285,226969.30340018385,226969.30340018385,0.0,0.0,2023-03-27,2023-03-21,2023-03
2023-03-28 07:50:00+00:00,LINKUSDT,8.0,0.6756607142857176,226969.30340018385,1533.5424165629997,0.006756607142857176,228502.84581674685,228502.84581674685,0.0,0.0,2023-03-28,2023-03-28,2023-03
2023-03-28 12:10:00+00:00,SOLUSDT,8.0,0.687330128205129,228502.84581674685,1570.5689031046145,0.00687330128205129,230073.41471985145,230073.41471985145,0.0,0.0,2023-03-28,2023-03-28,2023-03
2023-03-28 16:20:00+00:00,XRPUSDT,8.0,0.6467607142857078,230073.41471985145,1488.0244604236302,0.006467607142857079,231561.43918027508,231561.43918027508,0.0,0.0,2023-03-28,2023-03-28,2023-03
2023-03-31 05:10:00+00:00,XRPUSDT,8.0,0.6810689655172386,231561.43918027508,1577.0930983619294,0.006810689655172387,233138.532278637,233138.532278637,0.0,0.0,2023-03-31,2023-03-28,2023-03
2023-04-05 12:35:00+00:00,ETHUSDT,8.0,0.6668491329479729,233138.532278637,1554.6822810677209,0.0066684913294797294,234693.2145597047,234693.2145597047,0.0,0.0,2023-04-05,2023-04-04,2023-04
2023-04-06 05:45:00+00:00,ETHUSDT,8.0,0.6843224534501668,234693.2145597047,1606.0583639560355,0.006843224534501669,236299.27292366076,236299.27292366076,0.0,0.0,2023-04-06,2023-04-04,2023-04
2023-04-11 00:00:00+00:00,BTCUSDT,8.0,-1.064762916358254,236299.27292366076,-2516.0270297153206,-0.010647629163582542,233783.24589394542,236299.27292366076,2516.027029715333,-0.01064762916358264,2023-04-11,2023-04-11,2023-04
2023-04-11 12:15:00+00:00,SOLUSDT,8.0,0.6693618181818212,233783.24589394542,1564.8557853201908,0.006693618181818212,235348.10167926562,236299.27292366076,951.1712443951401,-0.004025282145927012,2023-04-11,2023-04-11,2023-04
2023-04-12 12:30:00+00:00,SOLUSDT,8.0,-1.0170381294964028,235348.10167926562,-2393.5799311240953,-0.010170381294964028,232954.52174814153,236299.27292366076,3344.7511755192245,-0.014154724786647033,2023-04-12,2023-04-11,2023-04
2023-04-13 16:00:00+00:00,ETHUSDT,8.0,-1.0463459143968874,232954.52174814153,-2437.5101207144876,-0.010463459143968875,230517.01162742704,236299.27292366076,5782.261296233715,-0.02447007654611677,2023-04-13,2023-04-11,2023-04
2023-04-14 08:00:00+00:00,LINKUSDT,8.0,-1.039874137931034,230517.01162742704,-2397.0867874450882,-0.01039874137931034,228119.92483998195,236299.27292366076,8179.348083678808,-0.03461435992789208,2023-04-14,2023-04-11,2023-04
2023-04-15 22:15:00+00:00,LINKUSDT,8.0,-1.06292105263158,228119.92483998195,-2424.7347063715056,-0.010629210526315802,225695.19013361045,236299.27292366076,10604.082790050306,-0.04487564713530068,2023-04-15,2023-04-11,2023-04
2023-04-17 00:00:00+00:00,LINKUSDT,8.0,-1.026236956521739,225695.19013361045,-2316.1674502431165,-0.010262369565217392,223379.02268336734,236299.27292366076,12920.250240293419,-0.05467748622513724,2023-04-17,2023-04-11,2023-04
2023-04-17 02:35:00+00:00,XRPUSDT,8.0,0.6916142857142887,223379.02268336734,1544.92123216713,0.006916142857142887,224923.94391553447,236299.27292366076,11375.329008126282,-0.04813950067379691,2023-04-17,2023-04-11,2023-04
2023-04-17 04:00:00+00:00,SOLUSDT,8.0,-1.0408903225806452,224923.94391553447,-2341.2115653835162,-0.010408903225806452,222582.73235015097,236299.27292366076,13716.540573509788,-0.05804732449575112,2023-04-17,2023-04-11,2023-04
2023-04-17 20:25:00+00:00,BTCUSDT,8.0,0.6304585308056864,222582.73235015097,1403.2918242019152,0.0063045853080568644,223986.02417435287,236299.27292366076,12313.24874930788,-0.052108703496882236,2023-04-17,2023-04-11,2023-04
2023-04-18 00:40:00+00:00,LINKUSDT,8.0,7.862633333333325,223986.02417435287,17611.19979874071,0.07862633333333326,241597.22397309358,241597.22397309358,0.0,0.0,2023-04-18,2023-04-18,2023-04
2023-04-18 12:00:00+00:00,LINKUSDT,8.0,-1.081619354838708,241597.22397309358,-2613.1623352460037,-0.010816193548387082,238984.06163784757,241597.22397309358,2613.1623352460156,-0.010816193548387143,2023-04-18,2023-04-18,2023-04
2023-04-19 08:10:00+00:00,ETHUSDT,8.0,7.927136123853213,238984.06163784757,18944.591880345444,0.07927136123853214,257928.65351819302,257928.65351819302,0.0,0.0,2023-04-19,2023-04-18,2023-04
2023-04-19 21:20:00+00:00,ETHUSDT,8.0,-1.0184422718808193,257928.65351819302,-2626.854438722292,-0.010184422718808194,255301.79907947074,257928.65351819302,2626.854438722279,-0.01018442271880815,2023-04-19,2023-04-18,2023-04
2023-04-20 06:30:00+00:00,BTCUSDT,8.0,0.6636579722339038,255301.79907947074,1694.330742847491,0.0066365797223390385,256996.12982231824,257928.65351819302,932.5236958747846,-0.0036154327297684974,2023-04-20,2023-04-18,2023-04
2023-04-20 13:45:00+00:00,SOLUSDT,8.0,0.6876432727272747,256996.12982231824,1767.2165978926246,0.006876432727272746,258763.34642021087,258763.34642021087,0.0,0.0,2023-04-20,2023-04-18,2023-04
2023-04-21 00:50:00+00:00,LINKUSDT,8.0,0.6673043478260908,258763.34642021087,1726.7390612423565,0.006673043478260909,260490.08548145322,260490.08548145322,0.0,0.0,2023-04-21,2023-04-18,2023-04
2023-04-21 16:05:00+00:00,LINKUSDT,8.0,-1.040467272727273,260490.08548145322,-2710.314088133818,-0.010404672727272728,257779.77139331942,260490.08548145322,2710.314088133804,-0.010404672727272635,2023-04-21,2023-04-18,2023-04
2023-04-23 13:35:00+00:00,SOLUSDT,8.0,0.6773875000000047,257779.77139331942,1746.1679489469336,0.006773875000000046,259525.93934226636,260490.08548145322,964.1461391868652,-0.0037012776797430424,2023-04-23,2023-04-18,2023-04
2023-04-24 00:05:00+00:00,SOLUSDT,8.0,0.6771460431654666,259525.93934226636,1757.3696292441657,0.006771460431654666,261283.30897151053,261283.30897151053,0.0,0.0,2023-04-24,2023-04-18,2023-04
2023-04-24 12:05:00+00:00,BTCUSDT,8.0,0.6250930846223783,261283.30897151053,1633.2638956534347,0.006250930846223784,262916.572867164,262916.572867164,0.0,0.0,2023-04-24,2023-04-18,2023-04
2023-04-24 14:25:00+00:00,LINKUSDT,8.0,0.687618023255812,262916.572867164,1807.8617411611197,0.00687618023255812,264724.43460832513,264724.43460832513,0.0,0.0,2023-04-24,2023-04-18,2023-04
2023-04-25 08:20:00+00:00,SOLUSDT,8.0,-1.085779452054794,264724.43460832513,-2874.3235155454245,-0.010857794520547942,261850.1110927797,264724.43460832513,2874.3235155454313,-0.010857794520547914,2023-04-25,2023-04-25,2023-04
2023-04-25 18:20:00+00:00,BTCUSDT,8.0,0.6803937843652836,261850.1110927797,1781.6118802288631,0.006803937843652836,263631.7229730086,264724.43460832513,1092.7116353165475,-0.004127732435932008,2023-04-25,2023-04-25,2023-04
2023-04-26 20:00:00+00:00,BTCUSDT,8.0,7.963521297429621,263631.7229730086,20994.368405736197,0.07963521297429621,284626.0913787448,284626.0913787448,0.0,0.0,2023-04-26,2023-04-25,2023-04
2023-04-28 13:40:00+00:00,LINKUSDT,8.0,0.6735346153846212,284626.0913787448,1917.0552498521095,0.006735346153846212,286543.14662859694,286543.14662859694,0.0,0.0,2023-04-28,2023-04-25,2023-04
2023-05-01 20:00:00+00:00,LINKUSDT,8.0,-1.0493428571428562,286543.14662859694,-3006.820041779563,-0.010493428571428562,283536.3265868174,286543.14662859694,3006.820041779545,-0.010493428571428542,2023-05-01,2023-04-25,2023-05
2023-05-02 05:00:00+00:00,BTCUSDT,8.0,0.5450803339517397,283536.3265868174,1545.5007558339196,0.005450803339517397,285081.8273426513,286543.14662859694,1461.3192859456176,-0.005099822847411173,2023-05-02,2023-05-02,2023-05
2023-05-02 14:30:00+00:00,ETHUSDT,8.0,7.900246422018349,285081.8273426513,22522.16686446234,0.07900246422018349,307603.99420711363,307603.99420711363,0.0,0.0,2023-05-02,2023-05-02,2023-05
2023-05-03 16:00:00+00:00,SOLUSDT,8.0,-1.0972363636363651,307603.99420711363,-3375.142880438349,-0.010972363636363652,304228.85132667527,307603.99420711363,3375.1428804383613,-0.010972363636363669,2023-05-03,2023-05-02,2023-05
2023-05-03 16:00:00+00:00,XRPUSDT,8.0,-1.3411749999999902,304228.85132667527,-4080.2412967805076,-0.013411749999999903,300148.61002989474,307603.99420711363,7455.38417721889,-0.02423695503836365,2023-05-03,2023-05-02,2023-05
2023-05-06 00:20:00+00:00,ETHUSDT,8.0,-1.0410400000000002,300148.61002989474,-3124.6670898552165,-0.0104104,297023.9429400395,307603.99420711363,10580.05126707413,-0.0343950386416324,2023-05-06,2023-05-02,2023-05
2023-05-08 04:00:00+00:00,XRPUSDT,8.0,-1.0384514285714286,297023.9429400395,-3084.449378660025,-0.010384514285714287,293939.4935613795,307603.99420711363,13664.500645734137,-0.044422377157214865,2023-05-08,2023-05-02,2023-05
2023-05-08 12:25:00+00:00,BTCUSDT,8.0,-1.05318522511097,293939.4935613795,-3095.7273169544596,-0.0105318522511097,290843.76624442503,307603.99420711363,16760.2279626886,-0.054486379495461756,2023-05-08,2023-05-02,2023-05
2023-05-08 17:55:00+00:00,LINKUSDT,8.0,-1.0100373134328358,290843.76624442503,-2937.6305628620676,-0.010100373134328358,287906.13568156294,307603.99420711363,19697.85852555069,-0.06403641986614739,2023-05-08,2023-05-02,2023-05
