symbol,tp_r,entry_ts_utc,replay_from_ts_utc,exit_ts_utc,entry_idx_4h,side,entry_price,stop_init,risk,tp_price,mfe1,lock1,mfe2,lock2,mfe3,lock3,rsi_l,rsi_h,rsi_window,sl_n,entry_tp_r,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,delta_r,audit_scope
XRPUSDT,2.0,2024-07-16T01:00:00+00:00,2024-07-16T02:00:00+00:00,2024-07-16T06:50:00+00:00,20772,1,0.5533,0.538,0.01529999999999998,0.5839,,,,,,,,,14,20,2.0,3.0,-1.0108490196078432,-1.0108490196078432,SL,59,0.0,all_rows
XRPUSDT,2.0,2024-07-16T14:00:00+00:00,2024-07-16T15:00:00+00:00,2024-07-17T22:45:00+00:00,20785,1,0.5785,0.5492,0.029299999999999993,0.6371,,,,,,,,,14,20,2.0,3.0,1.9940767918088738,1.9940767918088738,TP,382,0.0,all_rows
XRPUSDT,2.0,2024-07-31T01:00:00+00:00,2024-07-31T02:00:00+00:00,2024-07-31T16:45:00+00:00,21132,1,0.6492,0.6303,0.018900000000000028,0.687,,,,,,,,,14,20,2.0,3.0,-1.0103047619047618,-1.0103047619047618,SL,178,0.0,all_rows
XRPUSDT,2.0,2024-08-19T18:00:00+00:00,2024-08-19T19:00:00+00:00,2024-08-20T15:05:00+00:00,21605,1,0.6041,0.5875,0.016599999999999948,0.6372999999999999,,,,,,,,,14,20,2.0,3.0,-1.010917469879518,-1.010917469879518,SL,242,0.0,all_rows
XRPUSDT,2.0,2024-08-24T14:00:00+00:00,2024-08-24T15:00:00+00:00,2024-08-24T21:05:00+00:00,21721,1,0.6246,0.6155,0.009099999999999997,0.6428,,,,,,,,,14,20,2.0,3.0,-1.0205912087912088,-1.0205912087912088,SL,74,0.0,all_rows
XRPUSDT,2.0,2024-09-12T18:00:00+00:00,2024-09-12T19:00:00+00:00,2024-09-13T00:25:00+00:00,22181,1,0.5613,0.5587,0.0026000000000000467,0.5665000000000001,,,,,,,,,14,20,2.0,3.0,-1.0647653846153835,-1.0647653846153835,SL,66,0.0,all_rows
XRPUSDT,2.0,2024-09-13T04:00:00+00:00,2024-09-13T05:00:00+00:00,2024-09-14T11:45:00+00:00,22191,1,0.5692,0.5581,0.011099999999999999,0.5914,,,,,,,,,14,20,2.0,3.0,1.9846162162162162,1.9846162162162162,TP,370,0.0,all_rows
XRPUSDT,2.0,2024-09-22T01:00:00+00:00,2024-09-22T02:00:00+00:00,2024-09-22T02:10:00+00:00,22404,1,0.6015,0.599,0.0025000000000000577,0.6065000000000002,,,,,,,,,14,20,2.0,3.0,-1.0721799999999984,-1.0721799999999984,SL,3,0.0,all_rows
XRPUSDT,2.0,2024-09-28T14:00:00+00:00,2024-09-28T15:00:00+00:00,2024-09-28T15:30:00+00:00,22561,1,0.6191,0.6177,0.0013999999999999568,0.6218999999999999,,,,,,,,,14,20,2.0,3.0,-1.1326642857142897,-1.1326642857142897,SL,7,0.0,all_rows
XRPUSDT,2.0,2024-09-29T15:00:00+00:00,2024-09-29T16:00:00+00:00,2024-09-30T10:00:00+00:00,22586,1,0.6596,0.633,0.026599999999999957,0.7127999999999999,,,,,,,,,14,20,2.0,3.0,-1.007439097744361,-1.007439097744361,SL,217,0.0,all_rows
XRPUSDT,2.0,2024-10-15T02:00:00+00:00,2024-10-15T03:00:00+00:00,2024-10-15T03:25:00+00:00,22957,1,0.5514,0.5498,0.0016000000000000458,0.5546000000000001,,,,,,,,,14,20,2.0,3.0,-1.103387499999997,-1.103387499999997,SL,6,0.0,all_rows
XRPUSDT,2.0,2024-10-29T17:00:00+00:00,2024-10-29T18:00:00+00:00,2024-10-29T19:30:00+00:00,23308,1,0.5289,0.5259,0.0030000000000000027,0.5349,,,,,,,,,14,20,2.0,3.0,-1.0528899999999999,-1.0528899999999999,SL,19,0.0,all_rows
XRPUSDT,2.0,2024-11-06T21:00:00+00:00,2024-11-06T22:00:00+00:00,2024-11-07T03:05:00+00:00,23504,1,0.544,0.5363,0.00770000000000004,0.5594000000000001,,,,,,,,,14,20,2.0,3.0,1.978805194805195,1.978805194805195,TP,62,0.0,all_rows
XRPUSDT,2.0,2024-11-07T04:00:00+00:00,2024-11-07T05:00:00+00:00,2024-11-07T06:35:00+00:00,23511,1,0.5572,0.5528,0.0044000000000000705,0.5660000000000002,,,,,,,,,14,20,2.0,3.0,-1.0379909090909085,-1.0379909090909085,SL,20,0.0,all_rows
XRPUSDT,2.0,2024-11-10T13:00:00+00:00,2024-11-10T14:00:00+00:00,2024-11-10T20:40:00+00:00,23592,1,0.6115,0.5876,0.023900000000000032,0.6593000000000001,,,,,,,,,14,20,2.0,3.0,-1.0076757322175731,-1.0076757322175731,SL,81,0.0,all_rows
XRPUSDT,2.0,2024-11-12T08:00:00+00:00,2024-11-12T09:00:00+00:00,2024-11-12T10:50:00+00:00,23635,1,0.6863,0.6093,0.07700000000000007,0.8403000000000002,,,,,,,,,14,20,2.0,3.0,-1.0026738961038961,-1.0026738961038961,SL,23,0.0,all_rows
XRPUSDT,2.0,2024-11-12T15:00:00+00:00,2024-11-12T16:00:00+00:00,2024-11-12T20:15:00+00:00,23642,1,0.6792,0.6562,0.02300000000000002,0.7252000000000001,,,,,,,,,14,20,2.0,3.0,1.9911408695652173,1.9911408695652173,TP,52,0.0,all_rows
XRPUSDT,2.0,2024-11-12T21:00:00+00:00,2024-11-12T22:00:00+00:00,2024-11-13T01:20:00+00:00,23648,1,0.7236,0.6982,0.025399999999999978,0.7744,,,,,,,,,14,20,2.0,3.0,-1.0085464566929134,-1.0085464566929134,SL,41,0.0,all_rows
XRPUSDT,2.0,2024-11-14T18:00:00+00:00,2024-11-14T19:00:00+00:00,2024-11-15T12:35:00+00:00,23693,1,0.7742,0.7327,0.04149999999999998,0.8572,,,,,,,,,14,20,2.0,3.0,1.994403373493976,1.994403373493976,TP,212,0.0,all_rows
XRPUSDT,2.0,2024-11-15T13:00:00+00:00,2024-11-15T14:00:00+00:00,2024-11-16T05:00:00+00:00,23712,1,0.8777,0.8351,0.04260000000000008,0.9629000000000002,,,,,,,,,14,20,2.0,3.0,1.9938190140845071,1.9938190140845071,TP,181,0.0,all_rows
XRPUSDT,2.0,2024-11-16T09:00:00+00:00,2024-11-16T10:00:00+00:00,2024-11-16T14:55:00+00:00,23732,1,1.0522,0.9795,0.07269999999999999,1.1976,,,,,,,,,14,20,2.0,3.0,1.9956580467675378,1.9956580467675378,TP,60,0.0,all_rows
XRPUSDT,2.0,2024-11-22T00:00:00+00:00,2024-11-22T01:00:00+00:00,2024-11-22T04:10:00+00:00,23867,1,1.2831,1.2092,0.07389999999999985,1.4308999999999996,,,,,,,,,14,20,2.0,3.0,1.9947912043301759,1.9947912043301759,TP,39,0.0,all_rows
XRPUSDT,2.0,2024-11-22T12:00:00+00:00,2024-11-22T13:00:00+00:00,2024-11-22T13:25:00+00:00,23879,1,1.4791,1.4142,0.06490000000000018,1.6089000000000004,,,,,,,,,14,20,2.0,3.0,-1.0068371340523883,-1.0068371340523883,SL,6,0.0,all_rows
XRPUSDT,2.0,2024-11-23T01:00:00+00:00,2024-11-23T02:00:00+00:00,2024-11-23T16:20:00+00:00,23892,1,1.5919,1.4758,0.11610000000000009,1.8241000000000003,,,,,,,,,14,20,2.0,3.0,-1.0041134366925064,-1.0041134366925064,SL,173,0.0,all_rows
XRPUSDT,2.0,2024-11-29T07:00:00+00:00,2024-11-29T08:00:00+00:00,2024-11-29T09:20:00+00:00,24042,1,1.5908,1.5712,0.019600000000000062,1.6300000000000001,,,,,,,,,14,20,2.0,3.0,1.9756510204081634,1.9756510204081634,TP,17,0.0,all_rows
XRPUSDT,2.0,2024-11-29T15:00:00+00:00,2024-11-29T16:00:00+00:00,2024-11-29T16:00:00+00:00,24050,1,1.7116,1.705,0.006599999999999939,1.7247999999999999,,,,,,,,,14,20,2.0,3.0,1.9221999999999992,1.9221999999999992,TP,1,0.0,all_rows
XRPUSDT,2.0,2024-11-30T06:00:00+00:00,2024-11-30T07:00:00+00:00,2024-11-30T10:15:00+00:00,24065,1,1.8995,1.8588,0.04069999999999996,1.9808999999999999,,,,,,,,,14,20,2.0,3.0,-1.0140012285012285,-1.0140012285012285,SL,40,0.0,all_rows
XRPUSDT,2.0,2024-12-01T19:00:00+00:00,2024-12-01T20:00:00+00:00,2024-12-02T14:35:00+00:00,24102,1,2.126,1.9341,0.19189999999999996,2.5098,,,,,,,,,14,20,2.0,3.0,1.996676393955185,1.996676393955185,TP,224,0.0,all_rows
XRPUSDT,2.0,2024-12-02T15:00:00+00:00,2024-12-02T16:00:00+00:00,2024-12-03T13:50:00+00:00,24122,1,2.7005,2.4596,0.2408999999999999,3.1822999999999997,,,,,,,,,14,20,2.0,3.0,-1.0033630136986302,-1.0033630136986302,SL,263,0.0,all_rows
XRPUSDT,2.0,2024-12-08T00:00:00+00:00,2024-12-08T01:00:00+00:00,2024-12-08T04:15:00+00:00,24251,1,2.5826,2.5587,0.02389999999999981,2.6303999999999994,,,,,,,,,14,20,2.0,3.0,-1.0324175732217575,-1.0324175732217575,SL,40,0.0,all_rows
XRPUSDT,2.0,2024-12-17T09:00:00+00:00,2024-12-17T10:00:00+00:00,2024-12-17T10:20:00+00:00,24476,1,2.5881,2.5531,0.0349999999999997,2.6580999999999992,,,,,,,,,14,20,2.0,3.0,1.9778162857142856,1.9778162857142856,TP,5,0.0,all_rows
XRPUSDT,2.0,2024-12-17T11:00:00+00:00,2024-12-17T12:00:00+00:00,2024-12-17T15:15:00+00:00,24478,1,2.6887,2.5918,0.09689999999999976,2.8824999999999994,,,,,,,,,14,20,2.0,3.0,-1.008324148606811,-1.008324148606811,SL,40,0.0,all_rows
XRPUSDT,2.0,2025-01-01T19:00:00+00:00,2025-01-01T20:00:00+00:00,2025-01-02T00:20:00+00:00,24846,1,2.3171,2.2654,0.05169999999999986,2.4204999999999997,,,,,,,,,14,20,2.0,3.0,1.9865545454545455,1.9865545454545455,TP,53,0.0,all_rows
XRPUSDT,2.0,2025-01-02T01:00:00+00:00,2025-01-02T02:00:00+00:00,2025-01-02T06:25:00+00:00,24852,1,2.4007,2.3519,0.048799999999999955,2.4983,,,,,,,,,14,20,2.0,3.0,-1.0147584016393443,-1.0147584016393443,SL,54,0.0,all_rows
XRPUSDT,2.0,2025-01-11T17:00:00+00:00,2025-01-11T18:00:00+00:00,2025-01-13T08:20:00+00:00,25084,1,2.4814,2.416,0.0653999999999999,2.6121999999999996,,,,,,,,,14,20,2.0,3.0,-1.0113825688073395,-1.0113825688073395,SL,461,0.0,all_rows
XRPUSDT,2.0,2025-01-14T17:00:00+00:00,2025-01-14T18:00:00+00:00,2025-01-15T01:35:00+00:00,25156,1,2.6557,2.5905,0.06519999999999992,2.7861,,,,,,,,,14,20,2.0,3.0,1.9877805214723927,1.9877805214723927,TP,92,0.0,all_rows
XRPUSDT,2.0,2025-01-15T02:00:00+00:00,2025-01-15T03:00:00+00:00,2025-01-15T23:10:00+00:00,25165,1,2.8475,2.6831,0.1644000000000001,3.1763000000000003,,,,,,,,,14,20,2.0,3.0,1.9948038321167882,1.9948038321167882,TP,243,0.0,all_rows
XRPUSDT,2.0,2025-01-16T07:00:00+00:00,2025-01-16T08:00:00+00:00,2025-01-16T08:20:00+00:00,25194,1,3.0897,3.0756,0.014100000000000001,3.1179,,,,,,,,,14,20,2.0,3.0,-1.0657382978723404,-1.0657382978723404,SL,5,0.0,all_rows
XRPUSDT,2.0,2025-01-16T12:00:00+00:00,2025-01-16T13:00:00+00:00,2025-01-18T05:50:00+00:00,25199,1,3.3383,3.1105,0.22779999999999978,3.7938999999999994,,,,,,,,,14,20,2.0,3.0,-1.004396356453029,-1.004396356453029,SL,491,0.0,all_rows
XRPUSDT,2.0,2025-02-14T08:00:00+00:00,2025-02-14T09:00:00+00:00,2025-02-16T08:55:00+00:00,25891,1,2.6938,2.5629,0.13090000000000002,2.9556,,,,,,,,,14,20,2.0,3.0,0.5392808250572966,0.5392808250572966,TIME,576,0.0,all_rows
XRPUSDT,2.0,2025-03-02T16:00:00+00:00,2025-03-02T17:00:00+00:00,2025-03-04T01:40:00+00:00,26283,1,2.8466,2.2579,0.5887000000000002,4.024000000000001,,,,,,,,,14,20,2.0,3.0,-1.001450620010192,-1.001450620010192,SL,393,0.0,all_rows
XRPUSDT,2.0,2025-03-19T23:00:00+00:00,2025-03-20T00:00:00+00:00,2025-03-20T00:20:00+00:00,26698,1,2.5457,2.5194,0.02629999999999999,2.5983,,,,,,,,,14,20,2.0,3.0,-1.0290384030418251,-1.0290384030418251,SL,5,0.0,all_rows
XRPUSDT,2.0,2025-04-12T14:00:00+00:00,2025-04-12T15:00:00+00:00,2025-04-14T14:55:00+00:00,27265,1,2.1526,2.0725,0.08010000000000028,2.3128000000000006,,,,,,,,,14,20,2.0,3.0,0.07433483146067037,0.07433483146067037,TIME,576,0.0,all_rows
XRPUSDT,2.0,2025-04-22T22:00:00+00:00,2025-04-22T23:00:00+00:00,2025-04-24T07:20:00+00:00,27513,1,2.2082,2.1591,0.049100000000000144,2.3064000000000004,,,,,,,,,14,20,2.0,3.0,-1.0134920570264765,-1.0134920570264765,SL,389,0.0,all_rows
XRPUSDT,2.0,2025-04-28T08:00:00+00:00,2025-04-28T09:00:00+00:00,2025-04-28T13:30:00+00:00,27643,1,2.3256,2.2934,0.032200000000000006,2.39,,,,,,,,,14,20,2.0,3.0,-1.0216670807453416,-1.0216670807453416,SL,55,0.0,all_rows
XRPUSDT,2.0,2025-05-08T20:00:00+00:00,2025-05-08T21:00:00+00:00,2025-05-09T11:20:00+00:00,27895,1,2.3115,2.2531,0.05840000000000023,2.4283000000000006,,,,,,,,,14,20,2.0,3.0,1.9881258561643835,1.9881258561643835,TP,173,0.0,all_rows
XRPUSDT,2.0,2025-06-03T16:00:00+00:00,2025-06-03T17:00:00+00:00,2025-06-03T21:55:00+00:00,28515,1,2.2533,2.2384,0.014899999999999913,2.2830999999999997,,,,,,,,,14,20,2.0,3.0,-1.0453684563758392,-1.0453684563758392,SL,60,0.0,all_rows
XRPUSDT,2.0,2025-06-08T12:00:00+00:00,2025-06-08T13:00:00+00:00,2025-06-10T12:55:00+00:00,28631,1,2.259,2.2149,0.044099999999999806,2.3471999999999995,,,,,,,,,14,20,2.0,3.0,1.2295306122449021,1.2295306122449021,TIME,576,0.0,all_rows
XRPUSDT,2.0,2025-06-16T12:00:00+00:00,2025-06-16T13:00:00+00:00,2025-06-16T16:10:00+00:00,28823,1,2.2468,2.2095,0.03730000000000011,2.3214,,,,,,,,,14,20,2.0,3.0,1.9819292225201073,1.9819292225201073,TP,39,0.0,all_rows
XRPUSDT,2.0,2025-06-16T17:00:00+00:00,2025-06-16T18:00:00+00:00,2025-06-16T18:45:00+00:00,28828,1,2.307,2.2974,0.009599999999999831,2.3261999999999996,,,,,,,,,14,20,2.0,3.0,1.9279062499999988,1.9279062499999988,TP,10,0.0,all_rows
XRPUSDT,2.0,2025-06-24T06:00:00+00:00,2025-06-24T07:00:00+00:00,2025-06-26T06:55:00+00:00,29009,1,2.191,2.1542,0.036799999999999944,2.2645999999999997,,,,,,,,,14,20,2.0,3.0,-0.14286141304347677,-0.14286141304347677,TIME,576,0.0,all_rows
XRPUSDT,2.0,2025-07-03T06:00:00+00:00,2025-07-03T07:00:00+00:00,2025-07-03T11:00:00+00:00,29225,1,2.2727,2.257,0.015699999999999825,2.3040999999999996,,,,,,,,,14,20,2.0,3.0,1.9565726114649677,1.9565726114649677,TP,49,0.0,all_rows
XRPUSDT,2.0,2025-07-07T14:00:00+00:00,2025-07-07T15:00:00+00:00,2025-07-07T18:25:00+00:00,29329,1,2.3114,2.283,0.02839999999999998,2.3682,,,,,,,,,14,20,2.0,3.0,-1.0244161971830985,-1.0244161971830985,SL,42,0.0,all_rows
XRPUSDT,2.0,2025-07-09T05:00:00+00:00,2025-07-09T06:00:00+00:00,2025-07-09T10:45:00+00:00,29368,1,2.3271,2.3128,0.01429999999999998,2.3557,,,,,,,,,14,20,2.0,3.0,1.9511797202797203,1.9511797202797203,TP,58,0.0,all_rows
XRPUSDT,2.0,2025-07-09T11:00:00+00:00,2025-07-09T12:00:00+00:00,2025-07-10T16:20:00+00:00,29374,1,2.3806,2.339,0.04159999999999986,2.4637999999999995,,,,,,,,,14,20,2.0,3.0,1.9828322115384616,1.9828322115384616,TP,341,0.0,all_rows
XRPUSDT,2.0,2025-07-10T17:00:00+00:00,2025-07-10T18:00:00+00:00,2025-07-11T02:15:00+00:00,29404,1,2.4956,2.459,0.036599999999999966,2.5688,,,,,,,,,14,20,2.0,3.0,1.9795442622950818,1.9795442622950818,TP,100,0.0,all_rows
XRPUSDT,2.0,2025-07-11T03:00:00+00:00,2025-07-11T04:00:00+00:00,2025-07-11T07:05:00+00:00,29414,1,2.575,2.5536,0.021400000000000308,2.617800000000001,,,,,,,,,14,20,2.0,3.0,-1.036098130841121,-1.036098130841121,SL,38,0.0,all_rows
XRPUSDT,2.0,2025-07-11T10:00:00+00:00,2025-07-11T11:00:00+00:00,2025-07-11T13:35:00+00:00,29421,1,2.647,2.6027,0.044299999999999784,2.7355999999999994,,,,,,,,,14,20,2.0,3.0,1.9820744920993227,1.9820744920993227,TP,32,0.0,all_rows
XRPUSDT,2.0,2025-07-11T14:00:00+00:00,2025-07-11T15:00:00+00:00,2025-07-11T22:20:00+00:00,29425,1,2.8235,2.6969,0.12660000000000027,3.0767000000000007,,,,,,,,,14,20,2.0,3.0,-1.006690758293839,-1.006690758293839,SL,89,0.0,all_rows
XRPUSDT,2.0,2025-07-12T02:00:00+00:00,2025-07-12T03:00:00+00:00,2025-07-12T15:05:00+00:00,29437,1,2.7931,2.746,0.04709999999999992,2.8872999999999998,,,,,,,,,14,20,2.0,3.0,-1.0177904458598726,-1.0177904458598726,SL,146,0.0,all_rows
XRPUSDT,2.0,2025-07-13T13:00:00+00:00,2025-07-13T14:00:00+00:00,2025-07-13T21:35:00+00:00,29472,1,2.832,2.7925,0.03949999999999987,2.9109999999999996,,,,,,,,,14,20,2.0,3.0,-1.0215088607594938,-1.0215088607594938,SL,92,0.0,all_rows
XRPUSDT,2.0,2025-07-14T03:00:00+00:00,2025-07-14T04:00:00+00:00,2025-07-14T05:50:00+00:00,29486,1,2.9268,2.877,0.04980000000000029,3.0264000000000006,,,,,,,,,14,20,2.0,3.0,-1.0176313253012048,-1.0176313253012048,SL,23,0.0,all_rows
XRPUSDT,2.0,2025-07-17T05:00:00+00:00,2025-07-17T06:00:00+00:00,2025-07-17T18:00:00+00:00,29560,1,3.1439,3.0538,0.09010000000000007,3.3241,,,,,,,,,14,20,2.0,3.0,1.9895319644839067,1.9895319644839067,TP,145,0.0,all_rows
XRPUSDT,2.0,2025-07-17T22:00:00+00:00,2025-07-17T23:00:00+00:00,2025-07-18T15:15:00+00:00,29577,1,3.476,3.3789,0.09710000000000019,3.6702000000000004,,,,,,,,,14,20,2.0,3.0,-1.0107394438722965,-1.0107394438722965,SL,196,0.0,all_rows
XRPUSDT,2.0,2025-08-04T14:00:00+00:00,2025-08-04T15:00:00+00:00,2025-08-05T01:00:00+00:00,30001,1,3.034,3.0048,0.029199999999999893,3.0923999999999996,,,,,,,,,14,20,2.0,3.0,1.9688287671232876,1.9688287671232876,TP,121,0.0,all_rows
XRPUSDT,2.0,2025-08-07T20:00:00+00:00,2025-08-07T21:00:00+00:00,2025-08-07T21:30:00+00:00,30079,1,3.1096,3.0564,0.053199999999999914,3.2159999999999997,,,,,,,,,14,20,2.0,3.0,1.9824646616541353,1.9824646616541353,TP,7,0.0,all_rows
XRPUSDT,2.0,2025-08-07T22:00:00+00:00,2025-08-07T23:00:00+00:00,2025-08-09T22:55:00+00:00,30081,1,3.3237,3.1196,0.20409999999999995,3.7319,,,,,,,,,14,20,2.0,3.0,-0.48994174424301923,-0.48994174424301923,TIME,576,0.0,all_rows
XRPUSDT,2.0,2025-08-23T05:00:00+00:00,2025-08-23T06:00:00+00:00,2025-08-23T14:35:00+00:00,30448,1,3.0506,3.0078,0.04280000000000017,3.1362000000000005,,,,,,,,,14,20,2.0,3.0,-1.0213827102803736,-1.0213827102803736,SL,104,0.0,all_rows
XRPUSDT,2.0,2025-09-08T08:00:00+00:00,2025-09-08T09:00:00+00:00,2025-09-08T10:10:00+00:00,30835,1,2.9084,2.8933,0.015099999999999891,2.9385999999999997,,,,,,,,,14,20,2.0,3.0,1.942217218543046,1.942217218543046,TP,15,0.0,all_rows
XRPUSDT,2.0,2025-09-08T13:00:00+00:00,2025-09-08T14:00:00+00:00,2025-09-09T00:30:00+00:00,30840,1,2.9762,2.9499,0.02629999999999999,3.0288,,,,,,,,,14,20,2.0,3.0,-1.0339490494296577,-1.0339490494296577,SL,127,0.0,all_rows
XRPUSDT,2.0,2025-09-09T07:00:00+00:00,2025-09-09T08:00:00+00:00,2025-09-09T14:30:00+00:00,30858,1,3.0193,2.9655,0.05379999999999985,3.1268999999999996,,,,,,,,,14,20,2.0,3.0,-1.0168362453531599,-1.0168362453531599,SL,79,0.0,all_rows
XRPUSDT,2.0,2025-09-13T09:00:00+00:00,2025-09-13T10:00:00+00:00,2025-09-13T13:50:00+00:00,30956,1,3.1791,3.1214,0.057700000000000085,3.2945,,,,,,,,,14,20,2.0,3.0,-1.016529116117851,-1.016529116117851,SL,47,0.0,all_rows
XRPUSDT,2.0,2025-09-29T14:00:00+00:00,2025-09-29T15:00:00+00:00,2025-09-29T17:00:00+00:00,31345,1,2.9071,2.8676,0.03949999999999987,2.9860999999999995,,,,,,,,,14,20,2.0,3.0,-1.0220792405063293,-1.0220792405063293,SL,25,0.0,all_rows
XRPUSDT,2.0,2025-10-02T17:00:00+00:00,2025-10-02T18:00:00+00:00,2025-10-04T10:35:00+00:00,31420,1,3.0339,2.992,0.04190000000000005,3.1177,,,,,,,,,14,20,2.0,3.0,-1.0217224343675417,-1.0217224343675417,SL,488,0.0,all_rows
XRPUSDT,2.0,2025-10-20T20:00:00+00:00,2025-10-20T21:00:00+00:00,2025-10-21T01:00:00+00:00,31855,1,2.5313,2.4765,0.05479999999999974,2.6408999999999994,,,,,,,,,14,20,2.0,3.0,-1.0138574817518249,-1.0138574817518249,SL,49,0.0,all_rows
XRPUSDT,2.0,2025-10-25T05:00:00+00:00,2025-10-25T06:00:00+00:00,2025-10-25T06:30:00+00:00,31960,1,2.5562,2.5467,0.009500000000000064,2.5752,,,,,,,,,14,20,2.0,3.0,-1.0807221052631573,-1.0807221052631573,SL,7,0.0,all_rows
XRPUSDT,2.0,2025-10-25T19:00:00+00:00,2025-10-25T20:00:00+00:00,2025-10-25T20:00:00+00:00,31974,1,2.6035,2.5994,0.0040999999999997705,2.6116999999999995,,,,,,,,,14,20,2.0,3.0,1.8094999999999895,1.8094999999999895,TP,1,0.0,all_rows
XRPUSDT,2.0,2025-10-27T16:00:00+00:00,2025-10-27T17:00:00+00:00,2025-10-27T20:55:00+00:00,32019,1,2.684,2.6272,0.05679999999999996,2.7976,,,,,,,,,14,20,2.0,3.0,-1.0141760563380282,-1.0141760563380282,SL,48,0.0,all_rows
XRPUSDT,2.0,2025-11-10T04:00:00+00:00,2025-11-10T05:00:00+00:00,2025-11-10T10:20:00+00:00,32343,1,2.4633,2.4229,0.04039999999999999,2.5441,,,,,,,,,14,20,2.0,3.0,1.9817081683168316,1.9817081683168316,TP,65,0.0,all_rows
XRPUSDT,2.0,2025-11-24T03:00:00+00:00,2025-11-24T04:00:00+00:00,2025-11-24T04:15:00+00:00,32678,1,2.0852,2.0644,0.02079999999999993,2.1268,,,,,,,,,14,20,2.0,3.0,-1.030075,-1.030075,SL,4,0.0,all_rows
XRPUSDT,2.0,2025-11-24T18:00:00+00:00,2025-11-24T19:00:00+00:00,2025-11-26T18:55:00+00:00,32693,1,2.2169,2.1208,0.09609999999999985,2.4090999999999996,,,,,,,,,14,20,2.0,3.0,0.24594099895941987,0.24594099895941987,TIME,576,0.0,all_rows
XRPUSDT,2.0,2025-12-03T03:00:00+00:00,2025-12-03T04:00:00+00:00,2025-12-03T04:50:00+00:00,32894,1,2.1753,2.1659,0.009399999999999853,2.1940999999999997,,,,,,,,,14,20,2.0,3.0,1.9305755319148925,1.9305755319148925,TP,11,0.0,all_rows
XRPUSDT,2.0,2025-12-03T05:00:00+00:00,2025-12-03T06:00:00+00:00,2025-12-03T06:45:00+00:00,32896,1,2.2019,2.1904,0.011500000000000288,2.2249000000000008,,,,,,,,,14,20,2.0,3.0,-1.057440869565216,-1.057440869565216,SL,10,0.0,all_rows
XRPUSDT,2.0,2026-01-02T17:00:00+00:00,2026-01-02T18:00:00+00:00,2026-01-04T17:55:00+00:00,33628,1,1.9917,1.9246,0.06709999999999994,2.1258999999999997,,,,,,,,,14,20,2.0,3.0,1.5261175856929967,1.5261175856929967,TIME,576,0.0,all_rows
XRPUSDT,2.0,2026-01-05T01:00:00+00:00,2026-01-05T02:00:00+00:00,2026-01-05T19:10:00+00:00,33684,1,2.1559,2.0973,0.05859999999999976,2.2730999999999995,,,,,,,,,14,20,2.0,3.0,1.9889629692832764,1.9889629692832764,TP,207,0.0,all_rows
XRPUSDT,2.0,2026-01-05T21:00:00+00:00,2026-01-05T22:00:00+00:00,2026-01-06T16:40:00+00:00,33704,1,2.3347,2.2814,0.053300000000000125,2.4413000000000005,,,,,,,,,14,20,2.0,3.0,-1.0131409005628518,-1.0131409005628518,SL,225,0.0,all_rows
XRPUSDT,2.0,2026-02-14T09:00:00+00:00,2026-02-14T10:00:00+00:00,2026-02-14T20:00:00+00:00,34652,1,1.4509,1.4247,0.0262,1.5033,,,,,,,,,14,20,2.0,3.0,1.983386641221374,1.983386641221374,TP,121,0.0,all_rows
XRPUSDT,2.0,2026-02-15T05:00:00+00:00,2026-02-15T06:00:00+00:00,2026-02-15T12:50:00+00:00,34672,1,1.582,1.5333,0.048699999999999966,1.6794,,,,,,,,,14,20,2.0,3.0,-1.0097453798767968,-1.0097453798767968,SL,83,0.0,all_rows
XRPUSDT,2.0,2026-02-25T18:00:00+00:00,2026-02-25T19:00:00+00:00,2026-02-25T22:50:00+00:00,34925,1,1.4714,1.45,0.021400000000000086,1.5142000000000002,,,,,,,,,14,20,2.0,3.0,-1.0206271028037381,-1.0206271028037381,SL,47,0.0,all_rows
