date,balance,daily_pnl
2025-05-19,20608.23,536.17
2025-05-20,20329.16,-279.07
2025-05-21,19491.88,-837.28
2025-05-27,19220.07,-271.81
2025-05-29,19118.54,-101.53
2025-05-30,19921.56,803.02
2025-05-31,20741.81,820.25
2025-06-05,21594.32,852.51
2025-06-06,21257.88,-336.44
2025-06-09,20662.57,-595.31
2025-06-10,20454.29,-208.28
2025-06-11,20350.33,-103.96
2025-06-12,21083.11,732.78
2025-06-13,25333.06,4249.95
2025-06-17,26755.47,1422.41
2025-06-21,34055.6,7300.13
2025-06-22,33706.65,-348.95
2025-06-23,33527.41,-179.24
2025-06-25,33359.36,-168.05
2025-07-02,32891.56,-467.8
2025-07-03,31066.93,-1824.63
2025-07-04,30901.04,-165.89
2025-07-06,30468.9,-432.14
2025-07-08,30040.76,-428.14
2025-07-09,29182.7,-858.06
2025-07-10,29006.43,-176.27
2025-07-11,28451.83,-554.6
2025-07-12,27903.04,-548.79
2025-07-14,29496.19,1593.15
2025-07-15,30369.54,873.35
2025-07-17,30217.07,-152.47
2025-07-18,31948.78,1731.71
2025-07-22,31682.43,-266.35
2025-07-23,32988.32,1305.89
2025-07-25,32529.84,-458.48
2025-07-29,36544.39,4014.55
2025-07-30,37173.88,629.49
2025-08-01,42777.95,5604.07
2025-08-06,42179.56,-598.39
2025-08-09,40996.67,-1182.89
2025-08-10,39276.59,-1720.08
2025-08-11,41744.91,2468.32
2025-08-12,41325.57,-419.34
2025-08-13,41117.61,-207.96
2025-08-14,40488.73,-628.88
2025-08-18,40072.24,-416.49
2025-08-19,41177.06,1104.82
2025-08-20,40624.96,-552.1
2025-08-21,42290.14,1665.18
2025-08-22,39666.29,-2623.85
2025-08-25,40581.66,915.37
2025-08-26,39949.59,-632.07
2025-08-29,38429.51,-1520.08
2025-09-01,38776.13,346.62
2025-09-02,37154.99,-1621.14
2025-09-07,36632.09,-522.9
2025-09-08,36446.12,-185.97
2025-09-09,35563.64,-882.48
2025-09-10,35384.69,-178.95
2025-09-14,35206.72,-177.97
2025-09-16,33123.82,-2082.9
2025-09-17,31786.4,-1337.42
2025-09-22,32085.65,299.25
2025-09-23,31914.77,-170.88
2025-09-24,31468.13,-446.64
2025-09-25,31140.03,-328.1
2025-09-26,30975.06,-164.97
2025-09-29,30539.86,-435.2
2025-10-01,30110.2,-429.66
2025-10-02,29608.56,-501.64
2025-10-03,29193.84,-414.72
2025-10-07,29046.5,-147.34
2025-10-08,30099.69,1053.19
2025-10-10,32015.97,1916.28
2025-10-14,31572.91,-443.06
2025-10-17,34177.07,2604.16
2025-10-20,34005.8,-171.27
2025-10-21,33350.42,-655.38
2025-10-26,32718.88,-631.54
2025-10-27,32095.71,-623.17
2025-10-28,33432.44,1336.73
2025-10-29,32799.77,-632.67
2025-11-01,32627.74,-172.03
2025-11-04,33877.05,1249.31
2025-11-08,33707.12,-169.93
2025-11-12,33537.16,-169.96
2025-11-13,31788.05,-1749.11
2025-11-14,35873.64,4085.59
2025-11-15,34596.68,-1276.96
2025-11-16,35408.69,812.01
2025-11-17,40015.57,4606.88
2025-11-18,38538.56,-1477.01
2025-11-20,39997.26,1458.7
2025-11-21,44654.63,4657.37
2025-11-24,44033.51,-621.12
2025-11-27,42314.78,-1718.73
2025-11-30,41623.21,-691.57
2025-12-01,45042.48,3419.27
2025-12-02,43871.66,-1170.82
2025-12-03,43038.35,-833.31
2025-12-04,42822.1,-216.25
2025-12-05,42599.92,-222.18
2025-12-07,44139.61,1539.69
2025-12-11,42909.82,-1229.79
2025-12-14,44675.57,1765.75
2025-12-15,46290.83,1615.26
2025-12-17,52724.81,6433.98
2025-12-18,55823.89,3099.08
2025-12-19,55047.65,-776.24
2025-12-24,57312.83,2265.18
2025-12-25,55774.39,-1538.44
2025-12-26,54862.7,-911.69
2025-12-27,54093.17,-769.53
2025-12-29,55524.47,1431.3
2026-01-01,56392.97,868.5
2026-01-02,56094.55,-298.42
2026-01-03,53412.01,-2682.54
2026-01-04,51897.79,-1514.22
2026-01-05,51173.63,-724.16
2026-01-06,46087.28,-5086.35
2026-01-08,45804.73,-282.55
2026-01-11,45519.47,-285.26
2026-01-12,44144.71,-1374.76
2026-01-13,41142.26,-3002.45
2026-01-14,40505.68,-636.58
2026-01-15,41968.99,1463.31
2026-01-21,41860.15,-108.84
2026-01-27,41649.13,-211.02
2026-01-28,40492.31,-1156.82
2026-01-29,41584.3,1091.99
2026-01-30,42676.9,1092.6
2026-01-31,44823.16,2146.26
2026-02-03,43139.34,-1683.82
2026-02-05,44222.43,1083.09
2026-02-06,43990.52,-231.91
2026-02-13,42764.34,-1226.18
2026-02-14,42335.52,-428.82
2026-02-15,42121.16,-214.36
2026-02-16,41315.83,-805.33
2026-02-17,40739.4,-576.43
2026-02-19,42482.43,1743.03
2026-02-23,42044.46,-437.97
2026-02-25,41038.57,-1005.89
2026-02-26,40055.86,-982.71
2026-02-27,39842.19,-213.67
2026-02-28,39287.82,-554.37
2026-03-04,39090.45,-197.37
2026-03-05,38695.44,-395.01
2026-03-08,34919.0,-3776.44
2026-03-09,33747.32,-1171.68
2026-03-10,33577.46,-169.86
2026-03-12,33110.43,-467.03
2026-03-13,32186.16,-924.27
2026-03-14,32021.52,-164.64
2026-03-15,33447.08,1425.56
2026-03-16,32820.6,-626.48
2026-03-18,32655.05,-165.55
2026-03-20,44673.17,12018.12
2026-03-23,43829.58,-843.59
2026-03-24,45158.1,1328.52
2026-03-25,43950.52,-1207.58
2026-03-26,42126.95,-1823.57
2026-03-28,41541.41,-585.54
2026-03-31,41332.43,-208.98
2026-04-01,40549.07,-783.36
2026-04-02,42227.48,1678.41
2026-04-07,39722.17,-2505.31
2026-04-10,42390.81,2668.64
2026-04-12,44023.87,1633.06
2026-04-13,42820.58,-1203.29
2026-04-14,42604.21,-216.37
2026-04-15,41410.58,-1193.63
2026-04-16,39366.42,-2044.16
