symbol,strategy_id,tp_r,entry_ts_utc,exit_ts_utc,side,entry_price,stop_init,risk,tp_price,fee_bps,baseline_r,managed_r,managed_reason,hold_5m_bars,bb_period,bb_std,atr_mult,bb_upper,bb_lower,bb_mid,bb_width,atr,atr_ratio,er,structure,vol,regime,entry_idx_4h
XRPUSDT,bb_balanced,1.5,2022-12-07 08:00:00+00:00,2022-12-08 00:25:00+00:00,1,0.3771,0.37161242046421944,0.005487579535780551,0.38533136930367085,3.0,1.47938435,1.47938435,TP,198,20,2.0,1.5,0.393078,0.381372,0.387225,3.023132,0.003658,1.2199,0.2104,BALANCED,NORMAL,BALANCED_NORMAL,8048
XRPUSDT,bb_balanced,1.5,2022-12-08 02:00:00+00:00,2022-12-08 18:45:00+00:00,-1,0.3873,0.3920641140940086,0.00476411409400862,0.3801538288589871,3.0,-1.02438858,-1.02438858,SL,202,20,2.0,1.5,0.386208,0.377022,0.381615,2.407221,0.003176,1.0231,0.0244,BALANCED,NORMAL,BALANCED_NORMAL,8066
XRPUSDT,bb_balanced,1.5,2022-12-08 19:00:00+00:00,2022-12-08 22:35:00+00:00,-1,0.3906,0.3952063896136613,0.004606389613661277,0.3836904155795081,3.0,-1.02543858,-1.02543858,SL,44,20,2.0,1.5,0.390428,0.383192,0.38681,1.87052,0.003071,0.9991,0.3417,BALANCED,NORMAL,BALANCED_NORMAL,8083
XRPUSDT,bb_balanced,1.5,2022-12-09 14:00:00+00:00,2022-12-11 20:15:00+00:00,1,0.3883,0.3835391929774599,0.004760807022540059,0.3954412105338101,3.0,-1.02446854,-1.02446854,SL,652,20,2.0,1.5,0.394394,0.388496,0.391445,1.506491,0.003174,1.0412,0.0588,BALANCED,NORMAL,BALANCED_NORMAL,8102
XRPUSDT,bb_balanced,1.5,2022-12-10 22:00:00+00:00,2022-12-11 20:15:00+00:00,1,0.3859,0.38369565157465096,0.0022043484253490564,0.3892065226380236,3.0,-1.05251892,-1.05251892,SL,268,20,2.0,1.5,0.388665,0.385955,0.38731,0.699617,0.00147,0.6034,0.1181,BALANCED,NORMAL,BALANCED_NORMAL,8134
XRPUSDT,bb_balanced,1.5,2022-12-11 21:00:00+00:00,2022-12-11 22:35:00+00:00,1,0.3836,0.3811917725267232,0.0024082274732767917,0.3872123412099152,3.0,-1.04778618,-1.04778618,SL,20,20,2.0,1.5,0.388185,0.384495,0.38634,0.955338,0.001605,0.9609,0.265,BALANCED,NORMAL,BALANCED_NORMAL,8157
XRPUSDT,bb_balanced,1.5,2022-12-12 21:00:00+00:00,2022-12-12 22:45:00+00:00,-1,0.3819,0.3858064382718179,0.003906438271817858,0.37604034259227326,3.0,-1.02932851,-1.02932851,SL,22,20,2.0,1.5,0.381063,0.370767,0.375915,2.739082,0.002604,1.3618,0.0182,BALANCED,NORMAL,BALANCED_NORMAL,8181
XRPUSDT,bb_balanced,1.5,2022-12-14 19:00:00+00:00,2022-12-14 19:00:00+00:00,1,0.3869,0.3818534626248808,0.005046537375119231,0.3944698060626789,3.0,-1.02299993,-1.02299993,SL,1,20,2.0,1.5,0.394633,0.387647,0.39114,1.785809,0.003364,1.1035,0.3182,BALANCED,NORMAL,BALANCED_NORMAL,8227
XRPUSDT,bb_balanced,1.5,2022-12-19 03:00:00+00:00,2022-12-19 03:00:00+00:00,1,0.3464,0.3422410979624284,0.004158902037571577,0.3526383530563574,3.0,-1.02498736,-1.02498736,SL,1,20,2.0,1.5,0.35331,0.34715,0.35023,1.75903,0.002773,0.8604,0.3333,BALANCED,NORMAL,BALANCED_NORMAL,8331
XRPUSDT,bb_balanced,1.5,2022-12-21 04:00:00+00:00,2022-12-21 22:30:00+00:00,1,0.3387,0.3333362562307747,0.0053637437692253265,0.346745615653838,3.0,1.48105614,1.48105614,TP,223,20,2.0,1.5,0.351816,0.340114,0.345965,3.382171,0.003576,1.0209,0.1111,BALANCED,NORMAL,BALANCED_NORMAL,8380
XRPUSDT,bb_balanced,1.5,2022-12-21 22:00:00+00:00,2022-12-22 21:55:00+00:00,-1,0.3455,0.3493499110220601,0.003849911022060115,0.3397251334669098,3.0,-1.0269227,-1.0269227,SL,288,20,2.0,1.5,0.345326,0.339304,0.342315,1.759487,0.002567,0.7405,0.0203,BALANCED,NORMAL,BALANCED_NORMAL,8398
XRPUSDT,bb_balanced,1.5,2022-12-22 10:00:00+00:00,2022-12-22 15:05:00+00:00,-1,0.3466,0.3501631156459284,0.003563115645928372,0.34125532653110746,3.0,1.47081767,1.47081767,TP,62,20,2.0,1.5,0.346645,0.340795,0.34372,1.701845,0.002375,0.765,0.1659,BALANCED,NORMAL,BALANCED_NORMAL,8410
XRPUSDT,bb_balanced,1.5,2022-12-22 21:00:00+00:00,2022-12-23 06:40:00+00:00,-1,0.3478,0.3513850449357982,0.0035850449357981984,0.3424224325963027,3.0,-1.02910424,-1.02910424,SL,117,20,2.0,1.5,0.347584,0.340866,0.344225,1.951684,0.00239,0.8445,0.0492,BALANCED,NORMAL,BALANCED_NORMAL,8421
XRPUSDT,bb_balanced,1.5,2022-12-25 03:00:00+00:00,2022-12-25 10:40:00+00:00,1,0.3489,0.34703075545073075,0.0018692445492692333,0.35170386682390387,3.0,-1.05599588,-1.05599588,SL,93,20,2.0,1.5,0.352687,0.350103,0.351395,0.735495,0.001246,0.6738,0.3171,BALANCED,NORMAL,BALANCED_NORMAL,8475
XRPUSDT,bb_balanced,1.5,2022-12-28 02:00:00+00:00,2022-12-28 03:45:00+00:00,1,0.3637,0.35832511724609295,0.005374882753907073,0.37176232413086063,3.0,-1.02029998,-1.02029998,SL,22,20,2.0,1.5,0.371546,0.364834,0.36819,1.823042,0.003583,1.3109,0.0737,BALANCED,NORMAL,BALANCED_NORMAL,8546
XRPUSDT,bb_balanced,1.5,2022-12-29 02:00:00+00:00,2022-12-29 20:20:00+00:00,1,0.3471,0.3417663948185784,0.005333605181421619,0.3551004077721325,3.0,-1.01952338,-1.01952338,SL,221,20,2.0,1.5,0.362932,0.351368,0.35715,3.237588,0.003556,1.0376,0.2962,BALANCED,NORMAL,BALANCED_NORMAL,8570
XRPUSDT,bb_balanced,1.5,2022-12-30 19:00:00+00:00,2023-01-01 02:20:00+00:00,-1,0.3432,0.347401633738037,0.004201633738037003,0.3368975493929445,3.0,1.47549525,1.47549525,TP,377,20,2.0,1.5,0.342803,0.334637,0.33872,2.411095,0.002801,0.8815,0.0847,BALANCED,NORMAL,BALANCED_NORMAL,8611
XRPUSDT,bb_balanced,1.5,2023-01-01 00:00:00+00:00,2023-01-01 04:55:00+00:00,1,0.3389,0.3360152359427278,0.002884764057272171,0.3432271460859082,3.0,-1.03524378,-1.03524378,SL,60,20,2.0,1.5,0.344658,0.339582,0.34212,1.4838,0.001923,0.7312,0.0897,BALANCED,NORMAL,BALANCED_NORMAL,8640
XRPUSDT,bb_balanced,1.5,2023-01-04 03:00:00+00:00,2023-01-04 15:00:00+00:00,-1,0.3491,0.35391206430927274,0.004812064309272723,0.34188190353609094,3.0,1.47823595,1.47823595,TP,145,20,2.0,1.5,0.348681,0.340959,0.34482,2.239661,0.003208,0.7966,0.0,BALANCED,NORMAL,BALANCED_NORMAL,8715
XRPUSDT,bb_balanced,1.5,2023-01-04 21:00:00+00:00,2023-01-05 09:45:00+00:00,1,0.3446,0.3395310222989868,0.005068977701013222,0.35220346655151985,3.0,-1.02039464,-1.02039464,SL,154,20,2.0,1.5,0.350806,0.345284,0.348045,1.586449,0.003379,0.9637,0.058,BALANCED,NORMAL,BALANCED_NORMAL,8733
XRPUSDT,bb_balanced,1.5,2023-01-05 14:00:00+00:00,2023-01-05 23:25:00+00:00,1,0.3385,0.33396246149830267,0.004537538501697358,0.34530630775254606,3.0,-1.02237998,-1.02237998,SL,114,20,2.0,1.5,0.349989,0.339381,0.344685,3.077849,0.003025,0.969,0.2727,BALANCED,NORMAL,BALANCED_NORMAL,8750
XRPUSDT,bb_balanced,1.5,2023-01-06 20:00:00+00:00,2023-01-08 00:35:00+00:00,-1,0.3417,0.34590840877875373,0.004208408778753725,0.3353873868318694,3.0,1.47564162,1.47564162,TP,344,20,2.0,1.5,0.341009,0.332691,0.33685,2.4694,0.002806,0.96,0.1481,BALANCED,NORMAL,BALANCED_NORMAL,8780
XRPUSDT,bb_balanced,1.5,2023-01-07 19:00:00+00:00,2023-01-08 00:35:00+00:00,-1,0.3453,0.3481552246173452,0.00285522461734522,0.34101716307398217,3.0,1.46371914,1.46371914,TP,68,20,2.0,1.5,0.345174,0.341286,0.34323,1.132958,0.001903,0.738,0.0216,BALANCED,NORMAL,BALANCED_NORMAL,8803
XRPUSDT,bb_balanced,1.5,2023-01-08 02:00:00+00:00,2023-01-08 23:55:00+00:00,1,0.3402,0.3365985160583382,0.0036014839416618205,0.34560222591249273,3.0,1.47166168,1.47166168,TP,264,20,2.0,1.5,0.345733,0.340447,0.34309,1.540941,0.002401,0.9718,0.1538,BALANCED,NORMAL,BALANCED_NORMAL,8810
XRPUSDT,bb_balanced,1.5,2023-01-09 00:00:00+00:00,2023-01-09 01:20:00+00:00,-1,0.345,0.348393698934048,0.003393698934048006,0.33990945159892794,3.0,-1.0304977,-1.0304977,SL,17,20,2.0,1.5,0.343303,0.337577,0.34044,1.682026,0.002262,1.0779,0.2,BALANCED,NORMAL,BALANCED_NORMAL,8832
XRPUSDT,bb_balanced,1.5,2023-01-10 19:00:00+00:00,2023-01-11 04:45:00+00:00,-1,0.3521,0.35670395484729245,0.004603954847292424,0.34519406772906136,3.0,-1.02294332,-1.02294332,SL,118,20,2.0,1.5,0.351777,0.346053,0.348915,1.64072,0.003069,0.9192,0.0717,BALANCED,NORMAL,BALANCED_NORMAL,8875
XRPUSDT,bb_balanced,1.5,2023-01-12 15:00:00+00:00,2023-01-13 03:55:00+00:00,1,0.3667,0.3586993274236382,0.008000672576361834,0.3787010088645428,3.0,1.48624991,1.48624991,TP,156,20,2.0,1.5,0.377003,0.367587,0.372295,2.528985,0.005334,1.3088,0.1536,BALANCED,NORMAL,BALANCED_NORMAL,8919
XRPUSDT,bb_balanced,1.5,2023-01-13 14:00:00+00:00,2023-01-13 21:10:00+00:00,1,0.3708,0.36514828263540594,0.005651717364594078,0.37927757604689116,3.0,1.48031749,1.48031749,TP,87,20,2.0,1.5,0.379155,0.371295,0.375225,2.094919,0.003768,0.8297,0.1567,BALANCED,NORMAL,BALANCED_NORMAL,8942
XRPUSDT,bb_balanced,1.5,2023-01-13 22:00:00+00:00,2023-01-14 00:35:00+00:00,-1,0.3842,0.39019375745855817,0.00599375745855818,0.37520936381216274,3.0,-1.01923001,-1.01923001,SL,32,20,2.0,1.5,0.381529,0.369441,0.375485,3.219442,0.003996,0.912,0.328,BALANCED,NORMAL,BALANCED_NORMAL,8950
XRPUSDT,bb_balanced,1.5,2023-01-15 09:00:00+00:00,2023-01-16 02:40:00+00:00,1,0.3814,0.37365105253357306,0.007748947466426959,0.39302342119964045,3.0,1.48523412,1.48523412,TP,213,20,2.0,1.5,0.397218,0.384362,0.39079,3.289763,0.005166,0.9859,0.3443,BALANCED,NORMAL,BALANCED_NORMAL,8985
XRPUSDT,bb_balanced,1.5,2023-01-16 03:00:00+00:00,2023-01-16 03:25:00+00:00,-1,0.3946,0.4010398912806313,0.006439891280631271,0.3849401630790531,3.0,-1.0183823,-1.0183823,SL,6,20,2.0,1.5,0.391885,0.379845,0.385865,3.120465,0.004293,0.7853,0.1856,BALANCED,NORMAL,BALANCED_NORMAL,9003
XRPUSDT,bb_balanced,1.5,2023-01-17 21:00:00+00:00,2023-01-18 08:30:00+00:00,-1,0.3943,0.40079147817542216,0.006491478175422172,0.3845627827368667,3.0,1.48177765,1.48177765,TP,139,20,2.0,1.5,0.394286,0.381034,0.38766,3.418371,0.004328,0.9478,0.3074,BALANCED,NORMAL,BALANCED_NORMAL,9045
XRPUSDT,bb_balanced,1.5,2023-01-18 16:00:00+00:00,2023-01-18 16:20:00+00:00,1,0.3813,0.372946729600698,0.008353270399301949,0.3938299055989529,3.0,-1.01369404,-1.01369404,SL,5,20,2.0,1.5,0.394057,0.383123,0.38859,2.813928,0.005569,1.2987,0.2754,BALANCED,NORMAL,BALANCED_NORMAL,9064
XRPUSDT,bb_balanced,1.5,2023-01-20 17:00:00+00:00,2023-01-20 19:40:00+00:00,-1,0.397,0.4024103361198395,0.005410336119839487,0.38888449582024076,3.0,-1.02201342,-1.02201342,SL,33,20,2.0,1.5,0.395508,0.386382,0.390945,2.334396,0.003607,0.69,0.0662,BALANCED,NORMAL,BALANCED_NORMAL,9113
XRPUSDT,bb_balanced,1.5,2023-01-21 20:00:00+00:00,2023-01-21 22:55:00+00:00,-1,0.4133,0.4207153646227029,0.007415364622702925,0.4021769530659456,3.0,1.48327931,1.48327931,TP,36,20,2.0,1.5,0.413119,0.406961,0.41004,1.501912,0.004944,1.0967,0.0235,BALANCED,NORMAL,BALANCED_NORMAL,9140
XRPUSDT,bb_balanced,1.5,2023-01-22 00:00:00+00:00,2023-01-23 08:00:00+00:00,1,0.4032,0.39543122581765366,0.0077687741823463385,0.4148531612735195,3.0,1.48442998,1.48442998,TP,385,20,2.0,1.5,0.414815,0.404345,0.40958,2.556145,0.005179,1.1638,0.1872,BALANCED,NORMAL,BALANCED_NORMAL,9144
XRPUSDT,bb_balanced,1.5,2023-01-22 18:00:00+00:00,2023-01-22 20:05:00+00:00,-1,0.4091,0.4154177421056731,0.0063177421056730965,0.39962338684149035,3.0,1.48057376,1.48057376,TP,26,20,2.0,1.5,0.408848,0.401722,0.405285,1.758416,0.004212,0.945,0.0729,BALANCED,NORMAL,BALANCED_NORMAL,9162
XRPUSDT,bb_balanced,1.5,2023-01-22 21:00:00+00:00,2023-01-23 01:10:00+00:00,1,0.3979,0.39102646523098983,0.006873534769010148,0.40821030215351517,3.0,1.48263339,1.48263339,TP,51,20,2.0,1.5,0.410013,0.400447,0.40523,2.360806,0.004582,1.0186,0.2057,BALANCED,NORMAL,BALANCED_NORMAL,9165
XRPUSDT,bb_balanced,1.5,2023-01-23 08:00:00+00:00,2023-01-23 08:05:00+00:00,-1,0.4135,0.4202668157039967,0.006766815703996731,0.4033497764440049,3.0,-1.01833211,-1.01833211,SL,2,20,2.0,1.5,0.41319,0.39818,0.405685,3.699786,0.004511,0.9909,0.2144,BALANCED,NORMAL,BALANCED_NORMAL,9176
XRPUSDT,bb_balanced,1.5,2023-01-24 22:00:00+00:00,2023-01-24 22:25:00+00:00,1,0.4159,0.407990024109398,0.007909975890601995,0.427764963835903,3.0,-1.01577375,-1.01577375,SL,6,20,2.0,1.5,0.426944,0.417526,0.422235,2.230432,0.005273,0.9809,0.1518,BALANCED,NORMAL,BALANCED_NORMAL,9214
XRPUSDT,bb_balanced,1.5,2023-01-25 20:00:00+00:00,2023-01-25 21:35:00+00:00,-1,0.4114,0.4180479824795499,0.0066479824795498965,0.40142802628067514,3.0,-1.01856503,-1.01856503,SL,20,20,2.0,1.5,0.410692,0.401588,0.40614,2.241424,0.004432,0.8165,0.094,BALANCED,NORMAL,BALANCED_NORMAL,9236
XRPUSDT,bb_balanced,1.5,2023-01-27 19:00:00+00:00,2023-01-29 19:30:00+00:00,-1,0.4118,0.4171101565283604,0.005310156528360421,0.40383476520745937,3.0,-1.02326485,-1.02326485,SL,583,20,2.0,1.5,0.411498,0.401792,0.406645,2.386762,0.00354,0.8169,0.0727,BALANCED,NORMAL,BALANCED_NORMAL,9283
XRPUSDT,bb_balanced,1.5,2023-01-28 14:00:00+00:00,2023-01-29 17:25:00+00:00,1,0.4075,0.4028177510959124,0.0046822489040875825,0.4145233733561313,3.0,1.47389075,1.47389075,TP,330,20,2.0,1.5,0.414281,0.408069,0.411175,1.510813,0.003121,0.8148,0.0986,BALANCED,NORMAL,BALANCED_NORMAL,9302
XRPUSDT,bb_balanced,1.5,2023-01-29 11:00:00+00:00,2023-01-29 19:30:00+00:00,-1,0.413,0.41648013049040483,0.0034801304904048536,0.4077798042643927,3.0,-1.03560211,-1.03560211,SL,103,20,2.0,1.5,0.412842,0.406018,0.40943,1.666897,0.00232,0.7388,0.3011,BALANCED,NORMAL,BALANCED_NORMAL,9323
XRPUSDT,bb_balanced,1.5,2023-01-30 10:00:00+00:00,2023-01-30 19:05:00+00:00,1,0.3991,0.3931426722760785,0.005957327723921491,0.4080359915858822,3.0,-1.02009794,-1.02009794,SL,110,20,2.0,1.5,0.419459,0.405111,0.412285,3.480212,0.003972,1.4083,0.3007,BALANCED,NORMAL,BALANCED_NORMAL,9346
XRPUSDT,bb_balanced,1.5,2023-02-01 20:00:00+00:00,2023-02-01 21:05:00+00:00,-1,0.4076,0.4140545776996071,0.006454577699607056,0.39791813345058946,3.0,-1.01894469,-1.01894469,SL,14,20,2.0,1.5,0.406371,0.397289,0.40183,2.259925,0.004303,1.0853,0.0645,BALANCED,NORMAL,BALANCED_NORMAL,9404
XRPUSDT,bb_balanced,1.5,2023-02-02 19:00:00+00:00,2023-02-02 21:30:00+00:00,-1,0.4181,0.4234088245692237,0.005308824569223658,0.41013676314616454,3.0,1.4763733,1.4763733,TP,31,20,2.0,1.5,0.41736,0.41067,0.414015,1.615889,0.003539,0.9541,0.1091,BALANCED,NORMAL,BALANCED_NORMAL,9427
XRPUSDT,bb_balanced,1.5,2023-02-02 22:00:00+00:00,2023-02-04 18:05:00+00:00,1,0.4092,0.40328043455590945,0.005919565444090558,0.41807934816613584,3.0,1.47926199,1.47926199,TP,530,20,2.0,1.5,0.417308,0.410272,0.41379,1.700604,0.003946,1.0626,0.0554,BALANCED,NORMAL,BALANCED_NORMAL,9430
XRPUSDT,bb_balanced,1.5,2023-02-04 18:00:00+00:00,2023-02-04 18:10:00+00:00,-1,0.4151,0.4184510110062376,0.003351011006237581,0.41007348349064365,3.0,-1.03716192,-1.03716192,SL,3,20,2.0,1.5,0.414371,0.407109,0.41074,1.767857,0.002234,0.7422,0.2875,BALANCED,NORMAL,BALANCED_NORMAL,9474
XRPUSDT,bb_balanced,1.5,2023-02-06 19:00:00+00:00,2023-02-06 22:40:00+00:00,-1,0.4024,0.406880769002791,0.004480769002791041,0.3956788464958134,3.0,1.4730582,1.4730582,TP,45,20,2.0,1.5,0.40214,0.39525,0.398695,1.727983,0.002987,0.9902,0.1367,BALANCED,NORMAL,BALANCED_NORMAL,9523
XRPUSDT,bb_balanced,1.5,2023-02-07 00:00:00+00:00,2023-02-07 17:50:00+00:00,1,0.3919,0.38709332678468555,0.004806673215314472,0.39911000982297173,3.0,1.47554026,1.47554026,TP,215,20,2.0,1.5,0.403404,0.393556,0.39848,2.471627,0.003204,1.047,0.2206,BALANCED,NORMAL,BALANCED_NORMAL,9528
XRPUSDT,bb_balanced,1.5,2023-02-07 18:00:00+00:00,2023-02-07 18:25:00+00:00,-1,0.3997,0.4041667154435977,0.004466715443597724,0.3929999268346034,3.0,1.47315477,1.47315477,TP,6,20,2.0,1.5,0.399108,0.391032,0.39507,2.04438,0.002978,0.9567,0.08,BALANCED,NORMAL,BALANCED_NORMAL,9546
XRPUSDT,bb_balanced,1.5,2023-02-08 16:00:00+00:00,2023-02-08 16:25:00+00:00,1,0.3973,0.3934009756512255,0.0038990243487744825,0.40314853652316174,3.0,-1.03056919,-1.03056919,SL,6,20,2.0,1.5,0.404016,0.398724,0.40137,1.318398,0.002599,0.8801,0.1282,BALANCED,NORMAL,BALANCED_NORMAL,9568
XRPUSDT,bb_balanced,1.5,2023-02-09 15:00:00+00:00,2023-02-09 16:45:00+00:00,-1,0.4041,0.40934887836586076,0.005248878365860743,0.3962266824512089,3.0,1.47690364,1.47690364,TP,22,20,2.0,1.5,0.401463,0.389337,0.3954,3.066602,0.003499,1.2123,0.2422,BALANCED,NORMAL,BALANCED_NORMAL,9591
XRPUSDT,bb_balanced,1.5,2023-02-09 23:00:00+00:00,2023-02-13 02:30:00+00:00,1,0.3759,0.36592355085551276,0.009976449144487254,0.3908646737167309,3.0,-1.01130362,-1.01130362,SL,907,20,2.0,1.5,0.406057,0.380863,0.39346,6.403378,0.006651,2.0625,0.297,BALANCED,HIGH,BALANCED_HIGH,9599
XRPUSDT,bb_balanced,1.5,2023-02-11 19:00:00+00:00,2023-02-12 21:35:00+00:00,1,0.3801,0.37698642058274184,0.00311357941725815,0.38477036912588725,3.0,-1.03662344,-1.03662344,SL,320,20,2.0,1.5,0.383007,0.380333,0.38167,0.700768,0.002076,0.5053,0.0172,BALANCED,LOW,BALANCED_LOW,9643
XRPUSDT,bb_balanced,1.5,2023-02-12 22:00:00+00:00,2023-02-12 22:05:00+00:00,1,0.3768,0.3737608803999686,0.003039119600031448,0.3813586794000472,3.0,-1.03719498,-1.03719498,SL,2,20,2.0,1.5,0.384597,0.378973,0.381785,1.472871,0.002026,0.903,0.3043,BALANCED,NORMAL,BALANCED_NORMAL,9670
XRPUSDT,bb_balanced,1.5,2023-02-14 15:00:00+00:00,2023-02-14 23:15:00+00:00,-1,0.3757,0.3812007457019223,0.005500745701922327,0.3674488814471165,3.0,-1.02048995,-1.02048995,SL,100,20,2.0,1.5,0.374138,0.364322,0.36923,2.658502,0.003667,1.2441,0.1921,BALANCED,NORMAL,BALANCED_NORMAL,9711
XRPUSDT,bb_balanced,1.5,2023-02-16 21:00:00+00:00,2023-02-16 22:20:00+00:00,1,0.3949,0.3893379990167211,0.005562000983278859,0.40324300147491826,3.0,-1.02129989,-1.02129989,SL,17,20,2.0,1.5,0.402926,0.395894,0.39941,1.760693,0.003708,1.153,0.1325,BALANCED,NORMAL,BALANCED_NORMAL,9765
XRPUSDT,bb_balanced,1.5,2023-02-17 18:00:00+00:00,2023-02-17 20:05:00+00:00,-1,0.391,0.39620114051406496,0.00520114051406495,0.3831982892289026,3.0,-1.02255275,-1.02255275,SL,26,20,2.0,1.5,0.390918,0.384962,0.38794,1.535386,0.003467,1.0107,0.0373,BALANCED,NORMAL,BALANCED_NORMAL,9786
XRPUSDT,bb_balanced,1.5,2023-02-19 02:00:00+00:00,2023-02-19 15:20:00+00:00,1,0.3911,0.3870420409326149,0.004057959067385097,0.3971869386010777,3.0,1.47108645,1.47108645,TP,161,20,2.0,1.5,0.396357,0.391453,0.393905,1.245135,0.002705,0.8447,0.1776,BALANCED,NORMAL,BALANCED_NORMAL,9818
XRPUSDT,bb_balanced,1.5,2023-02-19 16:00:00+00:00,2023-02-19 16:50:00+00:00,-1,0.396,0.399522669340356,0.0035226693403559994,0.39071599598946605,3.0,1.46627557,1.46627557,TP,11,20,2.0,1.5,0.395996,0.389904,0.39295,1.550315,0.002348,0.826,0.1101,BALANCED,NORMAL,BALANCED_NORMAL,9832
XRPUSDT,bb_balanced,1.5,2023-02-19 18:00:00+00:00,2023-02-19 20:15:00+00:00,1,0.3887,0.3840393820483665,0.004660617951633472,0.3956909269274502,3.0,-1.02502029,-1.02502029,SL,28,20,2.0,1.5,0.396268,0.389182,0.392725,1.804507,0.003107,1.0976,0.1818,BALANCED,NORMAL,BALANCED_NORMAL,9834
XRPUSDT,bb_balanced,1.5,2023-02-22 14:00:00+00:00,2023-02-22 15:15:00+00:00,-1,0.3956,0.40157605457067613,0.005976054570676126,0.3866359181439858,3.0,1.48014074,1.48014074,TP,16,20,2.0,1.5,0.395144,0.385756,0.39045,2.404425,0.003984,1.013,0.1111,BALANCED,NORMAL,BALANCED_NORMAL,9902
XRPUSDT,bb_balanced,1.5,2023-02-24 14:00:00+00:00,2023-02-24 15:10:00+00:00,1,0.3859,0.38217550903337716,0.003724490966622862,0.3914867364499343,3.0,-1.03108344,-1.03108344,SL,15,20,2.0,1.5,0.390547,0.386803,0.388675,0.963151,0.002483,0.7543,0.0549,BALANCED,NORMAL,BALANCED_NORMAL,9950
XRPUSDT,bb_balanced,1.5,2023-02-25 19:00:00+00:00,2023-02-25 20:40:00+00:00,1,0.3754,0.3721539516454424,0.003246048354557607,0.3802690725318364,3.0,-1.03469449,-1.03469449,SL,21,20,2.0,1.5,0.378777,0.375993,0.377385,0.737601,0.002164,0.7599,0.087,BALANCED,NORMAL,BALANCED_NORMAL,9979
XRPUSDT,bb_balanced,1.5,2023-02-26 21:00:00+00:00,2023-02-26 22:35:00+00:00,-1,0.3796,0.3823817183505264,0.00278171835052643,0.37542742247421035,3.0,1.45906128,1.45906128,TP,20,20,2.0,1.5,0.379508,0.374982,0.377245,1.199836,0.001854,0.7544,0.2941,BALANCED,NORMAL,BALANCED_NORMAL,10005
XRPUSDT,bb_balanced,1.5,2023-02-27 09:00:00+00:00,2023-02-27 13:30:00+00:00,1,0.3717,0.3686214853709412,0.0030785146290587817,0.3763177719435882,3.0,1.46377799,1.46377799,TP,55,20,2.0,1.5,0.379794,0.372906,0.37635,1.830278,0.002052,0.9567,0.284,BALANCED,NORMAL,BALANCED_NORMAL,10017
XRPUSDT,bb_balanced,1.5,2023-02-28 09:00:00+00:00,2023-02-28 12:35:00+00:00,1,0.3722,0.36805944129073376,0.004140558709266218,0.3784108380638993,3.0,1.47303262,1.47303262,TP,44,20,2.0,1.5,0.380383,0.372787,0.376585,2.017095,0.00276,1.2533,0.0405,BALANCED,NORMAL,BALANCED_NORMAL,10041
XRPUSDT,bb_balanced,1.5,2023-02-28 19:00:00+00:00,2023-02-28 21:30:00+00:00,-1,0.3816,0.38570848126434487,0.0041084812643448765,0.3754372781034827,3.0,1.47213569,1.47213569,TP,31,20,2.0,1.5,0.381429,0.372381,0.376905,2.400565,0.002739,1.1459,0.0606,BALANCED,NORMAL,BALANCED_NORMAL,10051
XRPUSDT,bb_balanced,1.5,2023-03-02 02:00:00+00:00,2023-03-02 16:50:00+00:00,1,0.378,0.3738447963969952,0.004155203603004809,0.3842328054045072,3.0,-1.02729108,-1.02729108,SL,179,20,2.0,1.5,0.384114,0.378836,0.381475,1.383495,0.00277,0.9798,0.1273,BALANCED,NORMAL,BALANCED_NORMAL,10082
XRPUSDT,bb_balanced,1.5,2023-03-04 20:00:00+00:00,2023-03-04 21:10:00+00:00,1,0.3727,0.36906133058465657,0.0036386694153434096,0.3781580041230151,3.0,-1.03072827,-1.03072827,SL,15,20,2.0,1.5,0.377096,0.373424,0.37526,0.978333,0.002426,0.8389,0.2857,BALANCED,NORMAL,BALANCED_NORMAL,10148
XRPUSDT,bb_balanced,1.5,2023-03-05 20:00:00+00:00,2023-03-06 01:20:00+00:00,1,0.3678,0.3649640679231661,0.0028359320768339136,0.3720538981152509,3.0,-1.03890784,-1.03890784,SL,65,20,2.0,1.5,0.375589,0.368191,0.37189,1.98908,0.001891,0.7516,0.3254,BALANCED,NORMAL,BALANCED_NORMAL,10172
XRPUSDT,bb_balanced,1.5,2023-03-06 19:00:00+00:00,2023-03-07 14:35:00+00:00,-1,0.372,0.37594933132211605,0.003949331322116056,0.3660760030168259,3.0,-1.02825795,-1.02825795,SL,236,20,2.0,1.5,0.370538,0.359482,0.36501,3.028999,0.002633,1.0713,0.1111,BALANCED,NORMAL,BALANCED_NORMAL,10195
XRPUSDT,bb_balanced,1.5,2023-03-07 13:00:00+00:00,2023-03-07 14:35:00+00:00,-1,0.3739,0.377958276338291,0.004058276338290978,0.36781258549256357,3.0,-1.02763981,-1.02763981,SL,20,20,2.0,1.5,0.373169,0.366681,0.369925,1.753866,0.002706,1.1033,0.2455,BALANCED,NORMAL,BALANCED_NORMAL,10213
XRPUSDT,bb_balanced,1.5,2023-03-08 12:00:00+00:00,2023-03-08 13:00:00+00:00,-1,0.3868,0.3932154403868305,0.0064154403868305065,0.3771768394197542,3.0,-1.01808761,-1.01808761,SL,13,20,2.0,1.5,0.385992,0.372998,0.379495,3.423817,0.004277,1.3576,0.2019,BALANCED,NORMAL,BALANCED_NORMAL,10236
