symbol,chunk,chunk_start_utc,chunk_end_utc,n_trades,baseline_total_r,managed_total_r,baseline_delta_r,win_pct,max_dd_r,avg_hold_h
LINKUSDT,2024-06,2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,8,18.317060520485725,23.117060520485715,4.79999999999999,75.0,1.030696428571428,14.78125
LINKUSDT,2024-07,2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,4,4.930532455772741,3.5305324557727396,-1.4000000000000012,50.0,1.0264355263157894,26.5625
LINKUSDT,2024-08,2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,11,6.24903447897508,12.449034478975083,6.200000000000003,45.45454545454545,4.334924440013564,3.3484848484848486
LINKUSDT,2024-09,2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,13,22.077619813234126,11.877619813234084,-10.200000000000042,46.15384615384615,3.1371035392229203,0.6538461538461537
LINKUSDT,2024-10,2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,5,12.403217894875384,11.00321789487542,-1.3999999999999648,60.0,1.0218214285714282,0.85
LINKUSDT,2024-11,2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,5,-5.844542322630228,-2.6445423226302247,3.2000000000000033,40.0,3.8039623376623233,0.7333333333333333
LINKUSDT,2024-12,2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,3,-3.23382890103702,-1.63382890103702,1.6,33.33333333333333,1.1142338235294156,1.4444444444444442
LINKUSDT,2025-01,2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,6,-6.341843265269973,-1.541843265269975,4.799999999999998,50.0,3.305088454840868,1.4583333333333333
LINKUSDT,2025-02,2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,10,-2.883208583981563,11.116791416018438,14.000000000000002,70.0,2.805725649933514,3.4833333333333334
LINKUSDT,2025-03,2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,6,2.678699785299828,4.278699785299827,1.5999999999999992,33.33333333333333,3.1066679223326155,2.9444444444444446
LINKUSDT,2025-04,2025-04-01T00:00:00+00:00,2025-05-01T00:00:00+00:00,8,-8.246476502909804,-3.446476502909799,4.800000000000005,37.5,4.615408509372788,1.2604166666666667
LINKUSDT,2025-05,2025-05-01T00:00:00+00:00,2025-06-01T00:00:00+00:00,7,-7.261990584821774,-4.061990584821785,3.1999999999999886,28.57142857142857,4.5772007889034025,1.607142857142857
LINKUSDT,2025-06,2025-06-01T00:00:00+00:00,2025-07-01T00:00:00+00:00,7,1.6992067102167867,6.4992067102167885,4.800000000000002,57.14285714285714,2.088864572192514,18.67857142857143
LINKUSDT,2025-07,2025-07-01T00:00:00+00:00,2025-08-01T00:00:00+00:00,10,-1.590977968331801,1.8090220316681909,3.399999999999992,50.0,3.093180476846395,0.675
LINKUSDT,2025-08,2025-08-01T00:00:00+00:00,2025-09-01T00:00:00+00:00,7,8.326155142163074,11.526155142163073,3.1999999999999993,57.14285714285714,2.8284999999999307,1.4523809523809523
LINKUSDT,2025-09,2025-09-01T00:00:00+00:00,2025-10-01T00:00:00+00:00,6,11.318664274707114,14.518664274707067,3.199999999999953,66.66666666666666,2.142235394385027,1.5833333333333333
LINKUSDT,2025-10,2025-10-01T00:00:00+00:00,2025-11-01T00:00:00+00:00,4,-4.220774726602683,-2.6207747266026833,1.6,25.0,2.128782988165681,0.625
LINKUSDT,2025-11,2025-11-01T00:00:00+00:00,2025-12-01T00:00:00+00:00,9,-0.4481239487020767,5.9518760512979245,6.400000000000001,55.55555555555556,2.1280324481458184,2.5185185185185186
LINKUSDT,2025-12,2025-12-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,5,3.507326004784689,5.107326004784698,1.6000000000000085,40.0,3.2414417224880427,0.1
LINKUSDT,2026-01,2026-01-01T00:00:00+00:00,2026-02-01T00:00:00+00:00,10,-10.553392792929898,-4.153392792929918,6.39999999999998,40.0,4.1458113794131375,12.375
LINKUSDT,2026-02,2026-02-01T00:00:00+00:00,2026-03-01T00:00:00+00:00,4,-4.1750584972156375,-0.9750584972156346,3.200000000000003,50.0,1.5399949837021163,12.5
SOLUSDT,2022-01,2022-01-01T00:00:00+00:00,2022-02-01T00:00:00+00:00,12,5.6710878775861655,10.671087877586153,4.999999999999988,58.333333333333336,2.0479386259929018,3.902777777777778
SOLUSDT,2022-02,2022-02-01T00:00:00+00:00,2022-03-01T00:00:00+00:00,9,8.596926076136512,14.796926076136517,6.200000000000005,55.55555555555556,3.0395923876394058,9.398148148148149
SOLUSDT,2022-03,2022-03-01T00:00:00+00:00,2022-04-01T00:00:00+00:00,10,22.904422286539315,21.904422286539308,-1.000000000000007,80.0,1.0441362068965518,2.625
SOLUSDT,2022-04,2022-04-01T00:00:00+00:00,2022-05-01T00:00:00+00:00,10,7.356257826165263,15.556257826165277,8.200000000000014,90.0,1.048721875,9.85
SOLUSDT,2022-05,2022-05-01T00:00:00+00:00,2022-06-01T00:00:00+00:00,7,1.7792887076716992,-2.4207112923283134,-4.200000000000013,42.857142857142854,4.082468924462368,2.8452380952380953
SOLUSDT,2022-06,2022-06-01T00:00:00+00:00,2022-07-01T00:00:00+00:00,4,-4.174839414855422,-2.5748394148554223,1.6,25.0,2.149635135135142,6.791666666666667
SOLUSDT,2022-07,2022-07-01T00:00:00+00:00,2022-08-01T00:00:00+00:00,4,13.165863539822872,5.765863539822875,-7.399999999999998,50.0,1.1098899999999985,0.6458333333333334
SOLUSDT,2022-08,2022-08-01T00:00:00+00:00,2022-09-01T00:00:00+00:00,8,9.758302622890803,11.558302622890805,1.8000000000000025,62.5,2.0866985093167703,5.666666666666667
SOLUSDT,2022-09,2022-09-01T00:00:00+00:00,2022-10-01T00:00:00+00:00,4,-4.1663187467345875,5.033681253265414,9.200000000000001,75.0,0.0,12.229166666666666
SOLUSDT,2022-10,2022-10-01T00:00:00+00:00,2022-11-01T00:00:00+00:00,8,0.5315111542625868,3.7315111542625865,3.1999999999999997,37.5,3.1098355989841666,1.9791666666666667
SOLUSDT,2022-11,2022-11-01T00:00:00+00:00,2022-12-01T00:00:00+00:00,6,11.860220000614557,8.860220000614557,-3.0,33.33333333333333,3.0217962156016576,16.26388888888889
SOLUSDT,2022-12,2022-12-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,8,9.548999518095991,11.348999518095994,1.8000000000000025,62.5,2.178549046529369,5.125
SOLUSDT,2023-01,2023-01-01T00:00:00+00:00,2023-02-01T00:00:00+00:00,9,-9.218329448277373,7.981670551722646,17.200000000000017,88.88888888888889,1.0042333658536586,3.7037037037037037
SOLUSDT,2023-02,2023-02-01T00:00:00+00:00,2023-03-01T00:00:00+00:00,9,26.202283098319736,23.40228309831974,-2.799999999999997,66.66666666666666,2.084546847565843,4.361111111111112
SOLUSDT,2023-03,2023-03-01T00:00:00+00:00,2023-04-01T00:00:00+00:00,8,9.628972280179212,14.62897228017923,5.000000000000018,87.5,1.024218918918919,4.78125
SOLUSDT,2023-04,2023-04-01T00:00:00+00:00,2023-05-01T00:00:00+00:00,7,-7.232169270057283,-0.8321692700572827,6.4,57.14285714285714,2.0579284520770478,2.6428571428571432
SOLUSDT,2023-05,2023-05-01T00:00:00+00:00,2023-06-01T00:00:00+00:00,10,-1.571100836446318,-4.171100836446302,-2.5999999999999837,40.0,4.060593044238517,7.808333333333334
SOLUSDT,2023-06,2023-06-01T00:00:00+00:00,2023-07-01T00:00:00+00:00,8,9.585509393965712,2.3855093939656884,-7.200000000000023,50.0,2.0857746938775517,10.229166666666666
SOLUSDT,2023-07,2023-07-01T00:00:00+00:00,2023-08-01T00:00:00+00:00,7,1.834199730851942,11.03419973085194,9.199999999999998,57.14285714285714,3.0199034156329745,5.988095238095239
SOLUSDT,2023-08,2023-08-01T00:00:00+00:00,2023-09-01T00:00:00+00:00,13,-4.6050110516470815,3.3949889483529248,8.000000000000007,46.15384615384615,5.550758125475232,6.121794871794872
SOLUSDT,2023-09,2023-09-01T00:00:00+00:00,2023-10-01T00:00:00+00:00,6,2.8544051982229997,-1.3455948017769934,-4.199999999999993,50.0,1.4955195458815473,6.666666666666667
SOLUSDT,2023-10,2023-10-01T00:00:00+00:00,2023-11-01T00:00:00+00:00,8,-8.819807213001166,-4.019807213001149,4.800000000000017,37.5,5.6731199891172555,0.7604166666666666
SOLUSDT,2023-11,2023-11-01T00:00:00+00:00,2023-12-01T00:00:00+00:00,5,12.619889097911566,15.619889097911566,3.0,60.0,2.049844503836649,0.4666666666666667
SOLUSDT,2023-12,2023-12-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,3,-3.108129963527139,-1.5081299635271392,1.5999999999999996,33.33333333333333,1.0126722650231124,0.638888888888889
SOLUSDT,2024-01,2024-01-01T00:00:00+00:00,2024-02-01T00:00:00+00:00,3,5.916125884678944,-1.4838741153210568,-7.400000000000001,33.33333333333333,1.0738174334140442,152.58333333333334
SOLUSDT,2024-02,2024-02-01T00:00:00+00:00,2024-03-01T00:00:00+00:00,10,24.558459011153577,11.358459011153574,-13.200000000000003,50.0,3.6753184201777014,1.1166666666666667
SOLUSDT,2024-03,2024-03-01T00:00:00+00:00,2024-04-01T00:00:00+00:00,5,-5.266317546978848,3.9336824530211594,9.200000000000006,60.0,1.1133640926640922,0.3
SOLUSDT,2024-04,2024-04-01T00:00:00+00:00,2024-05-01T00:00:00+00:00,10,7.659559151946964,-1.1404408480530224,-8.799999999999986,30.0,4.064983406403324,2.966666666666667
SOLUSDT,2024-05,2024-05-01T00:00:00+00:00,2024-06-01T00:00:00+00:00,6,-6.393587678347364,0.006412321652631725,6.399999999999996,66.66666666666666,1.1616812041169515,0.9444444444444445
SOLUSDT,2024-06,2024-06-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,6,-6.429666643999778,2.770333356000283,9.200000000000061,50.0,1.0777696707105724,39.48611111111111
SOLUSDT,2024-07,2024-07-01T00:00:00+00:00,2024-08-01T00:00:00+00:00,7,-7.457329734637964,-5.857329734637959,1.600000000000005,14.285714285714285,5.3885600607895014,0.3809523809523809
SOLUSDT,2024-08,2024-08-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,9,8.058174041334633,7.05817404133463,-1.0000000000000027,66.66666666666666,1.0562612864077678,1.7407407407407407
SOLUSDT,2024-09,2024-09-01T00:00:00+00:00,2024-10-01T00:00:00+00:00,9,8.036989011488169,11.636989011488195,3.6000000000000263,88.88888888888889,1.522779268292723,4.203703703703704
SOLUSDT,2024-10,2024-10-01T00:00:00+00:00,2024-11-01T00:00:00+00:00,10,-2.2532943337089675,7.346705666291096,9.600000000000064,70.0,2.121289847259659,9.816666666666666
SOLUSDT,2024-11,2024-11-01T00:00:00+00:00,2024-12-01T00:00:00+00:00,12,4.496370878814205,15.69637087881419,11.199999999999985,75.0,2.600436666666699,2.0972222222222223
SOLUSDT,2024-12,2024-12-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,7,1.8416999519269295,6.641699951926923,4.799999999999994,57.14285714285714,3.049990214796833,1.4166666666666667
SOLUSDT,2025-01,2025-01-01T00:00:00+00:00,2025-02-01T00:00:00+00:00,10,12.953825596683025,19.35382559668303,6.400000000000006,70.0,1.0865971428571441,0.5666666666666667
SOLUSDT,2025-02,2025-02-01T00:00:00+00:00,2025-03-01T00:00:00+00:00,9,-9.891687434003694,-0.6916874340036974,9.199999999999998,33.33333333333333,3.8171916651783055,2.4722222222222223
SOLUSDT,2025-03,2025-03-01T00:00:00+00:00,2025-04-01T00:00:00+00:00,6,20.343177622866744,11.54317762286673,-8.800000000000013,66.66666666666666,1.0486937500000018,47.861111111111114
