exit_ts,symbol,pnl_r,reason,withdrawal_usd,risk_usd_1r,pnl_usd,equity,period
2023-03-26 13:05:00+00:00,XRPUSDT,0.5867204545454493,BE,0.0,250.0,146.68,23535.58,"(2023, 3)"
2023-03-28 04:00:00+00:00,XRPUSDT,0.5956420000000078,BE,0.0,250.0,148.91,23684.49,"(2023, 3)"
2023-03-29 21:05:00+00:00,BTCUSDT,0.47370058165548745,BE,0.0,250.0,118.43,23802.92,"(2023, 3)"
2023-03-30 16:15:00+00:00,BTCUSDT,0.6157039193729043,BE,0.0,250.0,153.93,23956.84,"(2023, 3)"
2023-03-31 12:00:00+00:00,LINKUSDT,1.4373800000000154,BE,0.0,250.0,359.35,24316.19,"(2023, 3)"
2023-04-01 04:00:00+00:00,XRPUSDT,0.6071000000000016,BE,5000.0,250.0,151.78,19467.96,"(2023, 4)"
2023-04-01 06:20:00+00:00,LINKUSDT,0.6392242105263086,BE,0.0,250.0,159.81,19627.77,"(2023, 4)"
2023-04-11 00:00:00+00:00,BTCUSDT,-1.064762916358254,SL,0.0,250.0,-266.19,19361.58,"(2023, 4)"
2023-04-11 08:00:00+00:00,SOLUSDT,-1.1822628571428564,SL,0.0,250.0,-295.57,19066.01,"(2023, 4)"
2023-04-11 12:00:00+00:00,LINKUSDT,2.814575000000007,BE,0.0,250.0,703.64,19769.66,"(2023, 4)"
2023-04-11 12:00:00+00:00,XRPUSDT,0.5532963636363653,BE,0.0,250.0,138.32,19907.98,"(2023, 4)"
2023-04-14 08:00:00+00:00,LINKUSDT,-1.039874137931034,SL,0.0,250.0,-259.97,19648.01,"(2023, 4)"
2023-04-15 00:35:00+00:00,LINKUSDT,0.5045425675675683,BE,0.0,250.0,126.14,19774.15,"(2023, 4)"
2023-04-15 04:20:00+00:00,SOLUSDT,0.49494099895941857,BE,0.0,250.0,123.74,19897.88,"(2023, 4)"
2023-04-16 12:00:00+00:00,BTCUSDT,1.6336450450449589,BE,0.0,250.0,408.41,20306.29,"(2023, 4)"
2023-04-17 04:00:00+00:00,SOLUSDT,-1.0408903225806452,SL,0.0,250.0,-260.22,20046.07,"(2023, 4)"
2023-04-18 06:30:00+00:00,LINKUSDT,-1.0097894736842106,SL,0.0,250.0,-252.45,19793.62,"(2023, 4)"
2023-04-18 12:00:00+00:00,LINKUSDT,-1.081619354838708,SL,0.0,250.0,-270.4,19523.22,"(2023, 4)"
2023-04-18 16:00:00+00:00,SOLUSDT,4.80815567010303,BE,0.0,250.0,1202.04,20725.26,"(2023, 4)"
2023-04-19 04:00:00+00:00,XRPUSDT,0.9313716417910336,BE,0.0,250.0,232.84,20958.1,"(2023, 4)"
2023-04-20 16:00:00+00:00,BTCUSDT,-1.105540590405905,SL,0.0,250.0,-276.39,20681.72,"(2023, 4)"
2023-04-20 20:00:00+00:00,XRPUSDT,-1.2060571428571492,SL,0.0,250.0,-301.51,20380.2,"(2023, 4)"
2023-04-21 00:00:00+00:00,SOLUSDT,2.63805294117651,BE,0.0,250.0,659.51,21039.71,"(2023, 4)"
2023-04-22 00:00:00+00:00,LINKUSDT,0.95581875,BE,0.0,250.0,238.95,21278.67,"(2023, 4)"
2023-04-22 04:25:00+00:00,SOLUSDT,0.5657443589743498,BE,0.0,250.0,141.44,21420.11,"(2023, 4)"
2023-04-23 08:00:00+00:00,BTCUSDT,0.5079411728584599,BE,0.0,250.0,126.99,21547.09,"(2023, 4)"
2023-04-23 21:50:00+00:00,LINKUSDT,0.5203550724637593,BE,0.0,250.0,130.09,21677.18,"(2023, 4)"
2023-04-26 16:00:00+00:00,BTCUSDT,-1.0422081186193484,SL,0.0,250.0,-260.55,21416.63,"(2023, 4)"
2023-04-28 00:00:00+00:00,BTCUSDT,0.8777909701806079,BE,0.0,250.0,219.45,21636.07,"(2023, 4)"
2023-04-29 00:10:00+00:00,SOLUSDT,-1.04628940397351,SL,0.0,250.0,-261.57,21374.5,"(2023, 4)"
2023-04-30 12:00:00+00:00,SOLUSDT,-1.1114904761904782,SL,0.0,250.0,-277.87,21096.63,"(2023, 4)"
2023-04-30 20:00:00+00:00,BTCUSDT,1.5661213350785415,BE,0.0,250.0,391.53,21488.16,"(2023, 4)"
2023-05-06 00:00:00+00:00,BTCUSDT,0.5532598059598137,BE,5000.0,250.0,138.31,16626.48,"(2023, 5)"
2023-05-06 00:00:00+00:00,LINKUSDT,2.5825600000001017,BE,0.0,250.0,645.64,17272.12,"(2023, 5)"
2023-05-08 12:00:00+00:00,LINKUSDT,0.9805117647058824,BE,0.0,250.0,245.13,17517.24,"(2023, 5)"
2023-05-08 17:55:00+00:00,XRPUSDT,-1.0077258823529411,SL,0.0,250.0,-251.93,17265.31,"(2023, 5)"
2023-05-09 00:00:00+00:00,BTCUSDT,4.791502202643274,BE,0.0,250.0,1197.88,18463.19,"(2023, 5)"
2023-05-09 01:05:00+00:00,SOLUSDT,0.732754511970535,BE,0.0,250.0,183.19,18646.38,"(2023, 5)"
2023-05-09 01:30:00+00:00,LINKUSDT,0.5138803278688461,BE,0.0,250.0,128.47,18774.85,"(2023, 5)"
2023-05-09 20:00:00+00:00,BTCUSDT,5.44035159420293,BE,0.0,250.0,1360.09,20134.93,"(2023, 5)"
2023-05-11 20:00:00+00:00,XRPUSDT,-1.0393093750000002,SL,0.0,250.0,-259.83,19875.11,"(2023, 5)"
2023-05-12 00:00:00+00:00,BTCUSDT,0.9435918009810795,BE,0.0,250.0,235.9,20111.0,"(2023, 5)"
2023-05-12 00:00:00+00:00,SOLUSDT,0.5000017241379265,BE,0.0,250.0,125.0,20236.0,"(2023, 5)"
2023-05-12 02:55:00+00:00,LINKUSDT,-1.0160563025210085,SL,0.0,250.0,-254.01,19981.99,"(2023, 5)"
2023-05-12 08:00:00+00:00,BTCUSDT,-1.133541206030149,SL,0.0,250.0,-283.39,19698.61,"(2023, 5)"
2023-05-12 08:00:00+00:00,XRPUSDT,1.4956724137931159,BE,0.0,250.0,373.92,20072.52,"(2023, 5)"
2023-05-18 16:00:00+00:00,XRPUSDT,0.6701870129870179,BE,0.0,250.0,167.55,20240.07,"(2023, 5)"
2023-05-22 06:20:00+00:00,SOLUSDT,0.5102592105263227,BE,0.0,250.0,127.56,20367.64,"(2023, 5)"
2023-05-24 20:00:00+00:00,LINKUSDT,0.7807818181818222,BE,0.0,250.0,195.2,20562.83,"(2023, 5)"
2023-05-25 12:00:00+00:00,BTCUSDT,0.8247092971364721,BE,0.0,250.0,206.18,20769.01,"(2023, 5)"
2023-05-25 12:05:00+00:00,SOLUSDT,0.7130984126984111,BE,0.0,250.0,178.27,20947.28,"(2023, 5)"
2023-05-27 08:00:00+00:00,XRPUSDT,0.5052999999999706,BE,0.0,250.0,126.32,21073.61,"(2023, 5)"
2023-05-28 08:05:00+00:00,LINKUSDT,0.5339119999999963,BE,0.0,250.0,133.48,21207.09,"(2023, 5)"
2023-05-29 00:00:00+00:00,XRPUSDT,-1.0397333333333334,SL,0.0,250.0,-259.93,20947.15,"(2023, 5)"
2023-05-30 04:00:00+00:00,LINKUSDT,0.5368024390243642,BE,0.0,250.0,134.2,21081.35,"(2023, 5)"
2023-05-31 00:00:00+00:00,BTCUSDT,0.7663159248269295,BE,0.0,250.0,191.58,21272.93,"(2023, 5)"
2023-06-02 08:05:00+00:00,XRPUSDT,0.8593818181818311,BE,5000.0,250.0,214.85,16487.78,"(2023, 6)"
2023-06-05 20:00:00+00:00,BTCUSDT,-1.3730894736841845,SL,0.0,250.0,-343.27,16144.5,"(2023, 6)"
2023-06-05 20:00:00+00:00,LINKUSDT,-1.0588580645161296,SL,0.0,250.0,-264.71,15879.79,"(2023, 6)"
2023-06-07 20:00:00+00:00,LINKUSDT,-1.0390130434782607,SL,0.0,250.0,-259.75,15620.04,"(2023, 6)"
2023-06-09 08:05:00+00:00,SOLUSDT,-1.0270490384615383,SL,0.0,250.0,-256.76,15363.27,"(2023, 6)"
2023-06-10 00:10:00+00:00,SOLUSDT,-1.0274468421052634,SL,0.0,250.0,-256.86,15106.41,"(2023, 6)"
2023-06-10 04:05:00+00:00,XRPUSDT,2.963345454545455,BE,0.0,250.0,740.84,15847.25,"(2023, 6)"
2023-06-10 08:00:00+00:00,LINKUSDT,-1.0692520000000014,SL,0.0,250.0,-267.31,15579.94,"(2023, 6)"
2023-06-12 08:20:00+00:00,SOLUSDT,0.5800743315508016,BE,0.0,250.0,145.02,15724.96,"(2023, 6)"
2023-06-13 00:00:00+00:00,SOLUSDT,0.981391286307054,BE,0.0,250.0,245.35,15970.3,"(2023, 6)"
2023-06-13 16:00:00+00:00,XRPUSDT,7.964172340425532,TP,0.0,250.0,1991.04,17961.35,"(2023, 6)"
2023-06-15 11:15:00+00:00,BTCUSDT,-1.0236125665935443,SL,0.0,250.0,-255.9,17705.44,"(2023, 6)"
2023-06-17 12:00:00+00:00,BTCUSDT,0.5946964137047748,BE,0.0,250.0,148.67,17854.12,"(2023, 6)"
2023-06-20 09:30:00+00:00,BTCUSDT,0.5328157004830798,BE,0.0,250.0,133.2,17987.32,"(2023, 6)"
2023-06-21 00:00:00+00:00,SOLUSDT,-1.0320470588235298,SL,0.0,250.0,-258.01,17729.31,"(2023, 6)"
2023-06-21 20:00:00+00:00,LINKUSDT,-1.045291666666666,SL,0.0,250.0,-261.32,17467.99,"(2023, 6)"
2023-06-22 08:00:00+00:00,XRPUSDT,0.49037706422017796,BE,0.0,250.0,122.59,17590.58,"(2023, 6)"
2023-06-23 00:00:00+00:00,LINKUSDT,0.4955298701298723,BE,0.0,250.0,123.88,17714.46,"(2023, 6)"
2023-06-24 00:30:00+00:00,SOLUSDT,-1.0290050847457628,SL,0.0,250.0,-257.25,17457.21,"(2023, 6)"
2023-06-26 12:20:00+00:00,BTCUSDT,0.4997298307752825,BE,0.0,250.0,124.93,17582.14,"(2023, 6)"
2023-06-26 20:00:00+00:00,BTCUSDT,0.6214545761440368,BE,0.0,250.0,155.36,17737.51,"(2023, 6)"
2023-06-27 13:20:00+00:00,LINKUSDT,0.481922666666669,BE,0.0,250.0,120.48,17857.99,"(2023, 6)"
2023-06-27 16:00:00+00:00,BTCUSDT,2.884655444305384,BE,0.0,250.0,721.16,18579.15,"(2023, 6)"
2023-06-29 03:35:00+00:00,XRPUSDT,0.49525783783783606,BE,0.0,250.0,123.81,18702.97,"(2023, 6)"
2023-06-29 16:00:00+00:00,SOLUSDT,1.8175903361344672,BE,0.0,250.0,454.4,19157.36,"(2023, 6)"
2023-06-30 16:00:00+00:00,BTCUSDT,2.2173270942083043,BE,0.0,250.0,554.33,19711.7,"(2023, 6)"
2023-07-02 00:00:00+00:00,LINKUSDT,-1.0437795454545458,SL,5000.0,250.0,-260.94,14450.75,"(2023, 7)"
2023-07-02 08:00:00+00:00,SOLUSDT,-1.0375279999999996,SL,0.0,250.0,-259.38,14191.37,"(2023, 7)"
2023-07-02 16:00:00+00:00,LINKUSDT,0.9536928571428579,BE,0.0,250.0,238.42,14429.79,"(2023, 7)"
2023-07-03 04:00:00+00:00,LINKUSDT,-1.0934142857142861,SL,0.0,250.0,-273.35,14156.44,"(2023, 7)"
2023-07-04 20:00:00+00:00,SOLUSDT,2.9398454545454547,BE,0.0,250.0,734.96,14891.4,"(2023, 7)"
2023-07-06 16:00:00+00:00,SOLUSDT,0.5282112554112557,BE,0.0,250.0,132.05,15023.45,"(2023, 7)"
2023-07-07 00:00:00+00:00,SOLUSDT,7.905072727272726,TP,0.0,250.0,1976.27,16999.72,"(2023, 7)"
2023-07-07 22:15:00+00:00,SOLUSDT,-1.0120992395437263,SL,0.0,250.0,-253.02,16746.7,"(2023, 7)"
2023-07-11 12:00:00+00:00,SOLUSDT,0.6798333333333418,BE,0.0,250.0,169.96,16916.65,"(2023, 7)"
2023-07-12 16:00:00+00:00,SOLUSDT,-1.041200621118013,SL,0.0,250.0,-260.3,16656.35,"(2023, 7)"
2023-07-13 16:00:00+00:00,LINKUSDT,-1.080625,SL,0.0,250.0,-270.16,16386.2,"(2023, 7)"
2023-07-13 16:00:00+00:00,SOLUSDT,-1.0715117021276586,SL,0.0,250.0,-267.88,16118.32,"(2023, 7)"
2023-07-13 20:00:00+00:00,XRPUSDT,-1.0032641544117646,SL,0.0,250.0,-250.82,15867.5,"(2023, 7)"
2023-07-14 00:00:00+00:00,BTCUSDT,0.7014823647294589,BE,0.0,250.0,175.37,16042.87,"(2023, 7)"
2023-07-15 05:25:00+00:00,LINKUSDT,0.4907690265486706,BE,0.0,250.0,122.69,16165.57,"(2023, 7)"
2023-07-16 13:35:00+00:00,SOLUSDT,-1.0165190854870776,SL,0.0,250.0,-254.13,15911.44,"(2023, 7)"
2023-07-17 08:00:00+00:00,SOLUSDT,0.8442477011494279,BE,0.0,250.0,211.06,16122.5,"(2023, 7)"
2023-07-18 04:00:00+00:00,LINKUSDT,1.3730562499999888,BE,0.0,250.0,343.26,16465.76,"(2023, 7)"
2023-07-20 12:00:00+00:00,LINKUSDT,-1.1114199999999974,SL,0.0,250.0,-277.85,16187.91,"(2023, 7)"
2023-07-21 07:25:00+00:00,XRPUSDT,0.5053213815789497,BE,0.0,250.0,126.33,16314.24,"(2023, 7)"
2023-07-23 17:20:00+00:00,LINKUSDT,-1.0347826086956518,SL,0.0,250.0,-258.7,16055.54,"(2023, 7)"
2023-07-24 21:00:00+00:00,SOLUSDT,0.4865738738738726,BE,0.0,250.0,121.64,16177.19,"(2023, 7)"
2023-07-25 09:35:00+00:00,BTCUSDT,0.7150223915591873,BE,0.0,250.0,178.76,16355.94,"(2023, 7)"
2023-07-27 08:00:00+00:00,LINKUSDT,1.5283512820513008,BE,0.0,250.0,382.09,16738.03,"(2023, 7)"
2023-07-27 16:00:00+00:00,LINKUSDT,2.4073230769231104,BE,0.0,250.0,601.83,17339.86,"(2023, 7)"
2023-08-03 13:50:00+00:00,SOLUSDT,0.5007387596899212,BE,5000.0,250.0,125.18,12465.05,"(2023, 8)"
2023-08-04 04:00:00+00:00,LINKUSDT,0.6072406250000053,BE,0.0,250.0,151.81,12616.86,"(2023, 8)"
2023-08-05 00:00:00+00:00,LINKUSDT,1.2071684210526528,BE,0.0,250.0,301.79,12918.65,"(2023, 8)"
2023-08-07 06:25:00+00:00,XRPUSDT,-1.013463829787234,SL,0.0,250.0,-253.37,12665.28,"(2023, 8)"
2023-08-08 20:00:00+00:00,BTCUSDT,-1.059631313131313,SL,0.0,250.0,-264.91,12400.37,"(2023, 8)"
2023-08-09 00:00:00+00:00,SOLUSDT,1.6695773148148438,BE,0.0,250.0,417.39,12817.77,"(2023, 8)"
2023-08-09 16:00:00+00:00,LINKUSDT,-1.0572925,SL,0.0,250.0,-264.32,12553.45,"(2023, 8)"
2023-08-11 02:05:00+00:00,LINKUSDT,0.48677481481481927,BE,0.0,250.0,121.69,12675.14,"(2023, 8)"
2023-08-11 03:10:00+00:00,SOLUSDT,-1.0218528189910978,SL,0.0,250.0,-255.46,12419.68,"(2023, 8)"
2023-08-13 00:00:00+00:00,SOLUSDT,-1.066832432432434,SL,0.0,250.0,-266.71,12152.97,"(2023, 8)"
2023-08-15 04:00:00+00:00,SOLUSDT,1.7758526315789118,BE,0.0,250.0,443.96,12596.93,"(2023, 8)"
2023-08-16 20:00:00+00:00,SOLUSDT,1.9156321212121337,BE,0.0,250.0,478.91,13075.84,"(2023, 8)"
2023-08-16 20:25:00+00:00,LINKUSDT,-1.0071280405405405,SL,0.0,250.0,-251.78,12824.06,"(2023, 8)"
2023-08-16 21:10:00+00:00,XRPUSDT,-1.0058258064516128,SL,0.0,250.0,-251.46,12572.6,"(2023, 8)"
2023-08-17 04:00:00+00:00,BTCUSDT,-1.9262709677416456,SL,0.0,250.0,-481.57,12091.03,"(2023, 8)"
2023-08-17 04:00:00+00:00,SOLUSDT,0.9592898437499944,BE,0.0,250.0,239.82,12330.85,"(2023, 8)"
2023-08-22 08:00:00+00:00,LINKUSDT,0.5191244604316527,BE,0.0,250.0,129.78,12460.64,"(2023, 8)"
2023-08-22 21:25:00+00:00,SOLUSDT,-1.0031952802359883,SL,0.0,250.0,-250.8,12209.84,"(2023, 8)"
2023-08-23 00:00:00+00:00,LINKUSDT,1.786586666666678,BE,0.0,250.0,446.65,12656.48,"(2023, 8)"
2023-08-23 16:10:00+00:00,BTCUSDT,0.510602638481718,BE,0.0,250.0,127.65,12784.13,"(2023, 8)"
2023-08-25 20:00:00+00:00,LINKUSDT,0.45942500000000974,BE,0.0,250.0,114.86,12898.99,"(2023, 8)"
2023-08-30 04:00:00+00:00,XRPUSDT,0.6331648148148136,BE,0.0,250.0,158.29,13057.28,"(2023, 8)"
2023-08-30 12:40:00+00:00,SOLUSDT,0.5061678207739291,BE,0.0,250.0,126.54,13183.82,"(2023, 8)"
2023-09-02 00:20:00+00:00,SOLUSDT,0.4932988721804561,BE,3183.82,250.0,123.32,10123.32,"(2023, 9)"
2023-09-06 08:00:00+00:00,LINKUSDT,0.973415714285714,BE,0.0,250.0,243.35,10366.68,"(2023, 9)"
2023-09-07 02:25:00+00:00,LINKUSDT,-1.0153590163934427,SL,0.0,250.0,-253.84,10112.84,"(2023, 9)"
2023-09-08 00:40:00+00:00,LINKUSDT,-1.0296296875,SL,0.0,250.0,-257.41,9855.43,"(2023, 9)"
2023-09-10 15:00:00+00:00,SOLUSDT,-1.0074158878504673,SL,0.0,246.39,-248.21,9607.22,"(2023, 9)"
2023-09-11 12:00:00+00:00,XRPUSDT,-1.0148561224489796,SL,0.0,240.18,-243.75,9363.47,"(2023, 9)"
2023-09-11 19:20:00+00:00,LINKUSDT,-1.0142306451612904,SL,0.0,234.09,-237.42,9126.05,"(2023, 9)"
2023-09-11 20:00:00+00:00,BTCUSDT,-1.0401852721451437,SL,0.0,228.15,-237.32,8888.73,"(2023, 9)"
2023-09-12 12:10:00+00:00,XRPUSDT,0.5480706896551729,BE,0.0,222.22,121.79,9010.52,"(2023, 9)"
2023-09-14 16:00:00+00:00,BTCUSDT,-1.0754470028544227,SL,0.0,225.26,-242.26,8768.27,"(2023, 9)"
2023-09-16 04:00:00+00:00,LINKUSDT,5.8409750000000065,BE,0.0,219.21,1280.38,10048.65,"(2023, 9)"
2023-09-18 08:00:00+00:00,LINKUSDT,7.338000000000025,TP,0.0,250.0,1834.5,11883.15,"(2023, 9)"
2023-09-18 12:00:00+00:00,BTCUSDT,-1.0850375796178338,SL,0.0,250.0,-271.26,11611.89,"(2023, 9)"
2023-09-18 16:00:00+00:00,SOLUSDT,-1.0345511764705886,SL,0.0,250.0,-258.64,11353.25,"(2023, 9)"
2023-09-19 08:00:00+00:00,SOLUSDT,0.9689787564766836,BE,0.0,250.0,242.24,11595.49,"(2023, 9)"
2023-09-19 16:00:00+00:00,SOLUSDT,0.6056677966101567,BE,0.0,250.0,151.42,11746.91,"(2023, 9)"
2023-09-19 16:15:00+00:00,BTCUSDT,-1.0332545602605865,SL,0.0,250.0,-258.31,11488.6,"(2023, 9)"
2023-09-20 20:00:00+00:00,BTCUSDT,1.2202043805935074,BE,0.0,250.0,305.05,11793.65,"(2023, 9)"
2023-09-23 00:00:00+00:00,LINKUSDT,-1.021256701030928,SL,0.0,250.0,-255.31,11538.33,"(2023, 9)"
2023-09-24 00:00:00+00:00,LINKUSDT,-1.0414057692307688,SL,0.0,250.0,-260.35,11277.98,"(2023, 9)"
2023-09-25 08:00:00+00:00,LINKUSDT,-1.0197036697247706,SL,0.0,250.0,-254.93,11023.06,"(2023, 9)"
2023-09-25 15:20:00+00:00,BTCUSDT,0.6340896457765708,BE,0.0,250.0,158.52,11181.58,"(2023, 9)"
2023-09-28 20:00:00+00:00,BTCUSDT,-1.129245454545453,SL,0.0,250.0,-282.31,10899.27,"(2023, 9)"
2023-09-29 04:00:00+00:00,SOLUSDT,-1.1760117647058879,SL,0.0,250.0,-294.0,10605.26,"(2023, 9)"
2023-09-29 12:00:00+00:00,BTCUSDT,1.641687713068211,BE,0.0,250.0,410.42,11015.69,"(2023, 9)"
2023-09-29 21:45:00+00:00,XRPUSDT,0.7310994350282511,BE,0.0,250.0,182.77,11198.46,"(2023, 9)"
2023-10-02 07:40:00+00:00,BTCUSDT,-1.0218718603439292,SL,1198.46,250.0,-255.47,9744.53,"(2023, 10)"
2023-10-04 16:00:00+00:00,SOLUSDT,2.9750173144876326,BE,0.0,243.61,724.75,10469.29,"(2023, 10)"
2023-10-06 21:35:00+00:00,BTCUSDT,-1.0768622018348624,SL,0.0,250.0,-269.22,10200.07,"(2023, 10)"
2023-10-08 08:00:00+00:00,BTCUSDT,5.04953125,BE,0.0,250.0,1262.38,11462.45,"(2023, 10)"
2023-10-11 08:00:00+00:00,BTCUSDT,-3.571728571416541,TP,0.0,250.0,-892.93,10569.52,"(2023, 10)"
2023-10-11 20:15:00+00:00,BTCUSDT,-1.116051445086704,SL,0.0,250.0,-279.01,10290.51,"(2023, 10)"
2023-10-12 20:00:00+00:00,BTCUSDT,0.6402091216215768,BE,0.0,250.0,160.05,10450.56,"(2023, 10)"
2023-10-13 00:20:00+00:00,SOLUSDT,0.5896267015706717,BE,0.0,250.0,147.41,10597.97,"(2023, 10)"
2023-10-16 12:00:00+00:00,SOLUSDT,-1.1955057142857135,SL,0.0,250.0,-298.88,10299.09,"(2023, 10)"
2023-10-16 13:25:00+00:00,BTCUSDT,-1.0251996378998192,SL,0.0,250.0,-256.3,10042.79,"(2023, 10)"
2023-10-16 13:25:00+00:00,LINKUSDT,-1.0260620689655173,SL,0.0,250.0,-256.52,9786.28,"(2023, 10)"
2023-10-19 12:00:00+00:00,SOLUSDT,-1.1521191489361682,SL,0.0,244.66,-281.87,9504.4,"(2023, 10)"
2023-10-21 00:40:00+00:00,LINKUSDT,0.5742134615384636,BE,0.0,237.61,136.44,9640.84,"(2023, 10)"
2023-10-21 12:00:00+00:00,LINKUSDT,-1.235050000000005,SL,0.0,241.02,-297.67,9343.17,"(2023, 10)"
2023-10-25 12:00:00+00:00,SOLUSDT,-1.0058784090909092,SL,0.0,233.58,-234.95,9108.21,"(2023, 10)"
2023-10-27 04:00:00+00:00,SOLUSDT,0.927283298538625,BE,0.0,227.71,211.15,9319.36,"(2023, 10)"
2023-10-27 04:05:00+00:00,LINKUSDT,-1.0079587378640777,SL,0.0,232.98,-234.84,9084.52,"(2023, 10)"
2023-10-27 07:55:00+00:00,XRPUSDT,0.5020682926829255,BE,0.0,227.11,114.03,9198.55,"(2023, 10)"
2023-10-28 03:40:00+00:00,LINKUSDT,-1.0098618343195267,SL,0.0,229.96,-232.23,8966.32,"(2023, 10)"
2023-10-30 00:00:00+00:00,SOLUSDT,0.762630097087375,BE,0.0,224.16,170.95,9137.27,"(2023, 10)"
2023-10-30 16:15:00+00:00,BTCUSDT,0.557709503784757,BE,0.0,228.43,127.4,9264.67,"(2023, 10)"
2023-10-30 16:40:00+00:00,LINKUSDT,0.5583353846153851,BE,0.0,231.62,129.32,9393.99,"(2023, 10)"
2023-10-30 17:10:00+00:00,SOLUSDT,1.502211328976054,BE,0.0,234.85,352.79,9746.78,"(2023, 10)"
2023-10-31 08:05:00+00:00,LINKUSDT,0.5855982142857092,BE,0.0,243.67,142.69,9889.47,"(2023, 10)"
2023-10-31 16:00:00+00:00,BTCUSDT,2.176233018867939,BE,0.0,247.24,538.04,10427.52,"(2023, 10)"
2023-10-31 16:00:00+00:00,XRPUSDT,0.5413806306306302,BE,0.0,250.0,135.35,10562.86,"(2023, 10)"
2023-11-01 04:00:00+00:00,BTCUSDT,2.5563191854235003,BE,562.86,250.0,639.08,10639.08,"(2023, 11)"
2023-11-02 05:10:00+00:00,BTCUSDT,0.5307546374367623,BE,0.0,250.0,132.69,10771.77,"(2023, 11)"
2023-11-03 20:00:00+00:00,XRPUSDT,0.8920352941176493,BE,0.0,250.0,223.01,10994.78,"(2023, 11)"
2023-11-04 08:00:00+00:00,SOLUSDT,-1.09634921875,SL,0.0,250.0,-274.09,10720.69,"(2023, 11)"
2023-11-05 04:00:00+00:00,XRPUSDT,-1.0595645161290324,SL,0.0,250.0,-264.89,10455.8,"(2023, 11)"
2023-11-05 08:00:00+00:00,LINKUSDT,5.1096589743589975,BE,0.0,250.0,1277.41,11733.21,"(2023, 11)"
2023-11-06 04:20:00+00:00,LINKUSDT,0.6292448598131022,BE,0.0,250.0,157.31,11890.52,"(2023, 11)"
2023-11-08 00:00:00+00:00,SOLUSDT,2.1024320158102863,BE,0.0,250.0,525.61,12416.13,"(2023, 11)"
2023-11-08 00:00:00+00:00,XRPUSDT,0.5348984251968537,BE,0.0,250.0,133.72,12549.86,"(2023, 11)"
2023-11-09 00:00:00+00:00,BTCUSDT,0.5047222842954733,BE,0.0,250.0,126.18,12676.04,"(2023, 11)"
2023-11-10 09:55:00+00:00,SOLUSDT,-1.003678349120433,SL,0.0,250.0,-250.92,12425.12,"(2023, 11)"
2023-11-13 14:40:00+00:00,SOLUSDT,0.5575463278495879,BE,0.0,250.0,139.39,12564.5,"(2023, 11)"
2023-11-15 08:10:00+00:00,BTCUSDT,0.5041388856577893,BE,0.0,250.0,126.03,12690.54,"(2023, 11)"
2023-11-15 16:00:00+00:00,SOLUSDT,0.9255663742690108,BE,0.0,250.0,231.39,12921.93,"(2023, 11)"
2023-11-17 22:00:00+00:00,XRPUSDT,4.514897959183656,BE,0.0,250.0,1128.72,14050.66,"(2023, 11)"
2023-11-20 12:00:00+00:00,LINKUSDT,1.9469279069767444,BE,0.0,250.0,486.73,14537.39,"(2023, 11)"
2023-11-22 04:00:00+00:00,XRPUSDT,2.231275757575744,BE,0.0,250.0,557.82,15095.21,"(2023, 11)"
2023-11-26 12:00:00+00:00,LINKUSDT,-1.0559481481481485,SL,0.0,250.0,-263.99,14831.22,"(2023, 11)"
2023-11-29 16:00:00+00:00,SOLUSDT,0.6375374456993961,BE,0.0,250.0,159.38,14990.6,"(2023, 11)"
2023-12-02 08:00:00+00:00,LINKUSDT,-1.0383550000000001,SL,4990.6,250.0,-259.59,9740.41,"(2023, 12)"
2023-12-02 14:45:00+00:00,SOLUSDT,0.7664860465116213,BE,0.0,243.51,186.65,9927.06,"(2023, 12)"
2023-12-03 04:00:00+00:00,XRPUSDT,0.9254440000000017,BE,0.0,248.18,229.67,10156.73,"(2023, 12)"
2023-12-03 16:05:00+00:00,XRPUSDT,1.3297360655737858,BE,0.0,250.0,332.43,10489.17,"(2023, 12)"
2023-12-04 08:20:00+00:00,LINKUSDT,-1.0194889795918367,SL,0.0,250.0,-254.87,10234.29,"(2023, 12)"
2023-12-06 08:00:00+00:00,SOLUSDT,5.846609523809512,BE,0.0,250.0,1461.65,11695.95,"(2023, 12)"
2023-12-07 04:00:00+00:00,XRPUSDT,1.801962499999989,BE,0.0,250.0,450.49,12146.44,"(2023, 12)"
2023-12-07 12:00:00+00:00,XRPUSDT,2.7977171875000177,BE,0.0,250.0,699.43,12845.87,"(2023, 12)"
2023-12-07 20:00:00+00:00,SOLUSDT,2.875889567430035,BE,0.0,250.0,718.97,13564.84,"(2023, 12)"
2023-12-08 04:00:00+00:00,SOLUSDT,-1.0116975848188614,SL,0.0,250.0,-252.92,13311.91,"(2023, 12)"
2023-12-08 16:00:00+00:00,LINKUSDT,-1.0594795180722878,SL,0.0,250.0,-264.87,13047.04,"(2023, 12)"
2023-12-10 09:55:00+00:00,SOLUSDT,0.5162607254116598,BE,0.0,250.0,129.07,13176.11,"(2023, 12)"
2023-12-10 20:00:00+00:00,BTCUSDT,0.8987435483870945,BE,0.0,250.0,224.69,13400.8,"(2023, 12)"
2023-12-12 00:00:00+00:00,BTCUSDT,0.8783891593695194,BE,0.0,250.0,219.6,13620.39,"(2023, 12)"
2023-12-18 16:00:00+00:00,XRPUSDT,0.6359874999999984,BE,0.0,250.0,159.0,13779.39,"(2023, 12)"
