symbol,entry_ts,exit_ts,side,entry_price,stop_init,risk_price,pnl_r,reason,hold_5m_bars,hold_hours
SOLUSDT,2024-01-22 20:00:00+00:00,2024-01-23 08:10:00+00:00,LONG,83.673,82.1,1.5730000000000075,-1.015957978385251,SL,99,8.25
SOLUSDT,2024-01-23 20:00:00+00:00,2024-01-24 03:20:00+00:00,LONG,80.941,78.96,1.9810000000000088,1.3877424028268537,BE,41,3.4166666666666665
SOLUSDT,2024-01-28 04:00:00+00:00,2024-01-28 08:10:00+00:00,SHORT,96.608,96.773,0.16499999999999204,5.324349090909083,BE,3,0.25
SOLUSDT,2024-01-29 04:00:00+00:00,2024-01-29 13:30:00+00:00,SHORT,97.823,98.993,1.1700000000000017,1.374917179487182,BE,67,5.583333333333333
SOLUSDT,2024-01-29 16:00:00+00:00,2024-01-29 20:00:00+00:00,SHORT,99.87,100.35,0.47999999999998977,-1.0624187500000013,SL,1,0.08333333333333333
SOLUSDT,2024-02-08 04:00:00+00:00,2024-02-08 13:45:00+00:00,SHORT,101.767,102.62,0.8530000000000086,-1.035791441969519,SL,70,5.833333333333333
SOLUSDT,2024-02-08 16:00:00+00:00,2024-02-08 20:00:00+00:00,SHORT,104.801,104.974,0.17300000000000182,7.818264161849713,TP,1,0.08333333333333333
SOLUSDT,2024-02-09 04:00:00+00:00,2024-02-09 08:15:00+00:00,SHORT,104.306,105.753,1.4470000000000027,-1.0216252937111263,SL,4,0.3333333333333333
SOLUSDT,2024-02-12 20:00:00+00:00,2024-02-13 00:00:00+00:00,SHORT,109.839,111.448,1.6089999999999947,-1.0204796146674955,SL,1,0.08333333333333333
SOLUSDT,2024-02-14 00:00:00+00:00,2024-02-14 09:05:00+00:00,SHORT,112.539,115.333,2.793999999999997,-1.0120836435218326,SL,62,5.166666666666666
SOLUSDT,2024-02-26 20:00:00+00:00,2024-02-27 00:00:00+00:00,SHORT,109.805,110.506,0.7009999999999934,-1.046992154065621,SL,1,0.08333333333333333
SOLUSDT,2024-02-28 12:00:00+00:00,2024-02-28 16:10:00+00:00,SHORT,111.576,115.333,3.757000000000005,-1.0089094490284802,SL,3,0.25
SOLUSDT,2024-02-29 00:00:00+00:00,2024-02-29 04:00:00+00:00,SHORT,119.421,119.497,0.0759999999999934,-1.471398684210567,SL,1,0.08333333333333333
SOLUSDT,2024-03-02 20:00:00+00:00,2024-03-03 00:00:00+00:00,SHORT,130.81,130.96,0.15000000000000568,7.73838000000001,TP,1,0.08333333333333333
SOLUSDT,2024-03-03 20:00:00+00:00,2024-03-04 00:15:00+00:00,SHORT,130.317,131.503,1.1859999999999786,-1.0329638279932551,SL,4,0.3333333333333333
SOLUSDT,2024-03-04 12:00:00+00:00,2024-03-04 17:05:00+00:00,SHORT,132.768,135.219,2.4509999999999934,1.383749326805388,BE,14,1.1666666666666665
SOLUSDT,2024-03-05 16:00:00+00:00,2024-03-05 20:45:00+00:00,SHORT,139.378,143.143,3.765000000000015,5.4888941832669325,BE,10,0.8333333333333333
SOLUSDT,2024-03-07 16:00:00+00:00,2024-03-08 11:55:00+00:00,SHORT,146.064,149.477,3.413000000000011,-1.0128389100498094,SL,192,16.0
SOLUSDT,2024-03-08 20:00:00+00:00,2024-03-10 22:45:00+00:00,SHORT,147.992,152.9,4.9080000000000155,1.3909540342298277,BE,562,46.83333333333333
