symbol,entry_ts,exit_ts,side,entry_price,stop_init,risk_price,pnl_r,reason,hold_5m_bars,hold_hours
DOGEUSDT,2024-07-14 08:00:00+00:00,2024-07-14 13:15:00+00:00,SHORT,0.11351,0.11457,0.0010600000000000054,1.3678745283018923,BE,16,1.3333333333333333
DOGEUSDT,2024-07-15 00:00:00+00:00,2024-07-15 04:00:00+00:00,SHORT,0.11527,0.11696,0.001689999999999997,-1.0204621301775147,SL,1,0.08333333333333333
DOGEUSDT,2024-07-18 04:00:00+00:00,2024-07-18 14:50:00+00:00,SHORT,0.12331,0.12609,0.0027800000000000047,1.3866931654676258,BE,83,6.916666666666666
DOGEUSDT,2024-07-27 20:00:00+00:00,2024-07-29 02:20:00+00:00,SHORT,0.13609,0.13878,0.002689999999999998,1.3848226765799236,BE,317,26.416666666666664
DOGEUSDT,2024-08-01 08:00:00+00:00,2024-08-01 14:45:00+00:00,LONG,0.1203,0.118,0.0023000000000000104,-1.015691304347826,SL,34,2.833333333333333
DOGEUSDT,2024-08-01 16:00:00+00:00,2024-08-01 20:00:00+00:00,LONG,0.11584,0.11506,0.0007800000000000029,-1.044553846153846,SL,1,0.08333333333333333
DOGEUSDT,2024-08-02 08:00:00+00:00,2024-08-02 15:05:00+00:00,LONG,0.11626,0.112,0.00426,-1.008187323943662,SL,38,3.1666666666666665
DOGEUSDT,2024-08-02 16:00:00+00:00,2024-08-03 00:55:00+00:00,LONG,0.1132,0.11012,0.0030799999999999994,-1.011025974025974,SL,60,5.0
DOGEUSDT,2024-08-03 12:00:00+00:00,2024-08-03 17:00:00+00:00,LONG,0.11284,0.1082,0.004639999999999991,-1.0072956896551724,SL,13,1.0833333333333333
DOGEUSDT,2024-08-23 16:00:00+00:00,2024-08-23 20:00:00+00:00,SHORT,0.10985,0.11281,0.0029599999999999904,-1.011133445945946,SL,1,0.08333333333333333
DOGEUSDT,2024-08-28 00:00:00+00:00,2024-08-30 23:50:00+00:00,LONG,0.09884,0.09622,0.0026199999999999973,1.3886824427480895,BE,815,67.91666666666666
DOGEUSDT,2024-09-02 00:00:00+00:00,2024-09-02 13:35:00+00:00,LONG,0.09502,0.09382,0.0011999999999999927,1.3762449999999975,BE,116,9.666666666666666
DOGEUSDT,2024-09-06 20:00:00+00:00,2024-09-07 07:45:00+00:00,LONG,0.09081,0.09031,0.0005000000000000004,5.445514,BE,94,7.833333333333333
DOGEUSDT,2024-09-09 20:00:00+00:00,2024-09-10 02:25:00+00:00,SHORT,0.10376,0.10482,0.0010599999999999915,1.3706339622641481,BE,30,2.5
DOGEUSDT,2024-09-13 12:00:00+00:00,2024-09-13 16:00:00+00:00,SHORT,0.10441,0.10664,0.002229999999999996,-1.0140461883408072,SL,1,0.08333333333333333
DOGEUSDT,2024-09-19 20:00:00+00:00,2024-09-20 01:10:00+00:00,SHORT,0.10576,0.1071,0.001339999999999994,1.3763223880596993,BE,15,1.25
DOGEUSDT,2024-09-20 08:00:00+00:00,2024-09-20 13:20:00+00:00,SHORT,0.10662,0.10747,0.0008499999999999897,1.3623694117647023,BE,17,1.4166666666666665
DOGEUSDT,2024-09-21 16:00:00+00:00,2024-09-21 20:05:00+00:00,SHORT,0.10925,0.10969,0.00043999999999999595,1.3255113636363567,BE,2,0.16666666666666666
DOGEUSDT,2024-09-25 04:00:00+00:00,2024-09-25 11:35:00+00:00,SHORT,0.11054,0.11116,0.0006199999999999956,1.346512903225806,BE,44,3.6666666666666665
DOGEUSDT,2024-09-26 08:00:00+00:00,2024-09-26 13:35:00+00:00,SHORT,0.11343,0.115,0.001570000000000002,-1.0216745222929935,SL,20,1.6666666666666665
DOGEUSDT,2024-10-14 16:00:00+00:00,2024-10-14 22:30:00+00:00,SHORT,0.11561,0.1167,0.0010899999999999938,-1.031819266055046,SL,31,2.583333333333333
DOGEUSDT,2024-10-16 00:00:00+00:00,2024-10-16 04:40:00+00:00,SHORT,0.11747,0.11832,0.0008499999999999897,1.3585399999999963,BE,9,0.75
DOGEUSDT,2024-10-21 20:00:00+00:00,2024-10-23 18:20:00+00:00,SHORT,0.14355,0.14979,0.0062399999999999956,1.3930985576923076,BE,509,42.416666666666664
DOGEUSDT,2024-11-05 08:00:00+00:00,2024-11-05 12:00:00+00:00,SHORT,0.16769,0.1694,0.0017099999999999893,-1.0294192982456143,SL,1,0.08333333333333333
DOGEUSDT,2024-11-06 04:00:00+00:00,2024-11-06 09:35:00+00:00,SHORT,0.21143,0.22,0.008569999999999994,1.392598716452741,BE,20,1.6666666666666665
DOGEUSDT,2024-11-19 20:00:00+00:00,2024-11-20 01:30:00+00:00,SHORT,0.40553,0.421,0.015469999999999984,1.3921358112475746,BE,19,1.5833333333333333
DOGEUSDT,2024-11-23 00:00:00+00:00,2024-11-23 04:00:00+00:00,SHORT,0.41301,0.4211,0.008089999999999986,-1.0153155747836835,SL,1,0.08333333333333333
DOGEUSDT,2024-11-24 04:00:00+00:00,2024-11-25 22:55:00+00:00,SHORT,0.44217,0.47586,0.03369,1.396062600178094,BE,468,39.0
DOGEUSDT,2024-12-08 20:00:00+00:00,2024-12-09 08:40:00+00:00,SHORT,0.46514,0.485,0.01985999999999999,1.3929737160120852,BE,105,8.75
DOGEUSDT,2024-12-19 00:00:00+00:00,2024-12-19 15:15:00+00:00,LONG,0.35809,0.3486,0.009489999999999998,-1.0113200210748157,SL,136,11.333333333333332
DOGEUSDT,2024-12-19 16:00:00+00:00,2024-12-19 20:00:00+00:00,LONG,0.35169,0.34,0.011689999999999978,-1.0090254063301967,SL,1,0.08333333333333333
DOGEUSDT,2025-01-02 12:00:00+00:00,2025-01-02 16:15:00+00:00,SHORT,0.34207,0.34483,0.00276000000000004,1.362818478260862,BE,4,0.3333333333333333
DOGEUSDT,2025-01-03 12:00:00+00:00,2025-01-03 16:00:00+00:00,SHORT,0.34861,0.3495,0.0008900000000000019,-1.1175089887640446,SL,1,0.08333333333333333
DOGEUSDT,2025-01-09 20:00:00+00:00,2025-01-10 00:55:00+00:00,LONG,0.31663,0.31541,0.0012199999999999989,5.422140163934426,BE,12,1.0
DOGEUSDT,2025-01-15 04:00:00+00:00,2025-01-15 08:05:00+00:00,SHORT,0.36302,0.364,0.0009799999999999809,1.2888714285714375,BE,2,0.16666666666666666
DOGEUSDT,2025-01-15 16:00:00+00:00,2025-01-15 20:00:00+00:00,SHORT,0.37096,0.37802,0.007060000000000011,-1.0157631728045327,SL,1,0.08333333333333333
DOGEUSDT,2025-01-17 04:00:00+00:00,2025-01-17 08:00:00+00:00,SHORT,0.38539,0.39021,0.004819999999999991,-1.023986929460581,SL,1,0.08333333333333333
DOGEUSDT,2025-01-18 12:00:00+00:00,2025-01-19 23:30:00+00:00,SHORT,0.3997,0.434,0.0343,1.3965040816326535,BE,379,31.583333333333332
DOGEUSDT,2025-02-06 20:00:00+00:00,2025-02-07 00:25:00+00:00,LONG,0.24377,0.24248,0.0012899999999999856,5.44330930232557,BE,6,0.5
DOGEUSDT,2025-02-14 20:00:00+00:00,2025-02-17 05:05:00+00:00,SHORT,0.27617,0.28662,0.01044999999999996,1.3920716746411461,BE,638,53.166666666666664
DOGEUSDT,2025-02-28 04:00:00+00:00,2025-02-28 08:00:00+00:00,LONG,0.18957,0.18875,0.0008199999999999874,-1.0693548780487816,SL,1,0.08333333333333333
DOGEUSDT,2025-03-02 20:00:00+00:00,2025-03-03 00:00:00+00:00,SHORT,0.2318,0.23559,0.003789999999999988,-1.0183482849604222,SL,1,0.08333333333333333
DOGEUSDT,2025-03-09 16:00:00+00:00,2025-03-09 20:00:00+00:00,LONG,0.17726,0.17597,0.0012900000000000134,-1.0412232558139531,SL,1,0.08333333333333333
DOGEUSDT,2025-03-10 16:00:00+00:00,2025-03-10 20:00:00+00:00,LONG,0.16712,0.1639,0.0032200000000000006,-1.0155701863354036,SL,1,0.08333333333333333
DOGEUSDT,2025-03-24 12:00:00+00:00,2025-03-24 16:00:00+00:00,SHORT,0.17692,0.17714,0.00021999999999999797,-1.2412545454545476,SL,1,0.08333333333333333
DOGEUSDT,2025-03-31 00:00:00+00:00,2025-03-31 04:15:00+00:00,LONG,0.16646,0.16434,0.002119999999999983,-1.0235556603773586,SL,4,0.3333333333333333
DOGEUSDT,2025-04-06 20:00:00+00:00,2025-04-07 00:00:00+00:00,LONG,0.15251,0.15059,0.001920000000000005,-1.0238296875,SL,1,0.08333333333333333
DOGEUSDT,2025-04-22 12:00:00+00:00,2025-04-22 16:00:00+00:00,SHORT,0.16404,0.16491,0.0008700000000000097,-1.0565655172413786,SL,1,0.08333333333333333
DOGEUSDT,2025-04-24 16:00:00+00:00,2025-04-24 20:00:00+00:00,SHORT,0.1784,0.18075,0.002349999999999991,-1.0227744680851065,SL,1,0.08333333333333333
DOGEUSDT,2025-04-26 16:00:00+00:00,2025-05-06 08:30:00+00:00,SHORT,0.18235,0.19298,0.01063,1.3948537158984013,BE,2743,228.58333333333331
DOGEUSDT,2025-05-13 20:00:00+00:00,2025-05-14 01:35:00+00:00,SHORT,0.23887,0.24303,0.004159999999999997,-1.017226201923077,SL,20,1.6666666666666665
DOGEUSDT,2025-05-18 16:00:00+00:00,2025-05-18 20:00:00+00:00,SHORT,0.23653,0.23742,0.0008900000000000019,7.920270786516854,TP,1,0.08333333333333333
DOGEUSDT,2025-05-22 04:00:00+00:00,2025-05-22 08:15:00+00:00,SHORT,0.2411,0.24361,0.0025099999999999845,-1.0288167330677294,SL,4,0.3333333333333333
DOGEUSDT,2025-05-23 00:00:00+00:00,2025-05-23 04:00:00+00:00,SHORT,0.24548,0.24573,0.0002500000000000002,-1.2945759999999997,SL,1,0.08333333333333333
DOGEUSDT,2025-05-30 08:00:00+00:00,2025-05-30 16:25:00+00:00,LONG,0.20419,0.2,0.004189999999999999,-1.0146198090692125,SL,54,4.5
DOGEUSDT,2025-06-02 04:00:00+00:00,2025-06-02 22:40:00+00:00,LONG,0.19021,0.18721,0.0030000000000000027,1.380979000000002,BE,177,14.75
